Points:0	Points:1	abs_DELTA_R3	DELTA_R3
5.90554	2.73132	3.8885299999999997e-07	-3.8885299999999997e-07
5.81495	2.73014	4.0395299999999994e-07	-4.0395299999999994e-07
5.72435	2.72907	4.20729e-07	-4.20729e-07
5.63373	2.72808	4.387220000000001e-07	-4.387220000000001e-07
5.54309	2.72719	4.570609999999999e-07	-4.570609999999999e-07
5.45244	2.72639	4.749880000000001e-07	-4.749880000000001e-07
5.36177	2.72568	4.92948e-07	-4.92948e-07
5.27109	2.72504	5.12159e-07	-5.12159e-07
5.1804	2.72449	5.319259999999999e-07	-5.319259999999999e-07
5.0897	2.72401	5.5131e-07	-5.5131e-07
4.99899	2.7236	5.699450000000001e-07	-5.699450000000001e-07
4.90827	2.72326	5.88873e-07	-5.88873e-07
4.81755	2.72299	6.087890000000001e-07	-6.087890000000001e-07
4.72682	2.72279	6.28124e-07	-6.28124e-07
4.63609	2.72266	6.467059999999999e-07	-6.467059999999999e-07
4.54536	2.72259	6.64381e-07	-6.64381e-07
4.45463	2.72259	6.806230000000001e-07	-6.806230000000001e-07
4.36389	2.72265	6.96491e-07	-6.96491e-07
4.27316	2.72278	7.127939999999999e-07	-7.127939999999999e-07
4.18244	2.72297	7.289380000000001e-07	-7.289380000000001e-07
4.09171	2.72323	7.43705e-07	-7.43705e-07
4.001	2.72356	7.56389e-07	-7.56389e-07
3.91029	2.72396	7.670199999999999e-07	-7.670199999999999e-07
3.81958	2.72444	7.77168e-07	-7.77168e-07
3.72889	2.72499	7.88753e-07	-7.88753e-07
3.63821	2.72561	8.014850000000001e-07	-8.014850000000001e-07
3.54755	2.72632	8.134440000000001e-07	-8.134440000000001e-07
3.45689	2.72712	8.230200000000001e-07	-8.230200000000001e-07
3.36625	2.728	8.290110000000001e-07	-8.290110000000001e-07
3.27563	2.72897	8.321029999999999e-07	-8.321029999999999e-07
3.18503	2.73004	8.34836e-07	-8.34836e-07
3.09444	2.73121	8.392219999999999e-07	-8.392219999999999e-07
3.00388	2.73248	8.439019999999999e-07	-8.439019999999999e-07
2.91334	2.73386	8.47113e-07	-8.47113e-07
2.82282	2.73536	8.49228e-07	-8.49228e-07
2.73232	2.73696	8.49795e-07	-8.49795e-07
2.64185	2.73869	8.49122e-07	-8.49122e-07
2.5514	2.74053	8.480060000000001e-07	-8.480060000000001e-07
2.46097	2.7425	8.466380000000001e-07	-8.466380000000001e-07
2.37058	2.74459	8.44398e-07	-8.44398e-07
2.2802	2.74681	8.412760000000001e-07	-8.412760000000001e-07
2.18986	2.74915	8.390049999999999e-07	-8.390049999999999e-07
2.09953	2.75161	8.393700000000001e-07	-8.393700000000001e-07
2.00923	2.7542	8.41202e-07	-8.41202e-07
1.91895	2.7569	8.41567e-07	-8.41567e-07
1.82866	2.75971	8.395300000000001e-07	-8.395300000000001e-07
1.73827	2.76264	8.35687e-07	-8.35687e-07
1.64768	2.76568	8.302159999999999e-07	-8.302159999999999e-07
1.55683	2.76881	8.22557e-07	-8.22557e-07
1.46565	2.77204	8.14734e-07	-8.14734e-07
1.37414	2.77535	8.084690000000001e-07	-8.084690000000001e-07
1.28233	2.77873	8.027e-07	-8.027e-07
1.19032	2.78216	7.9551e-07	-7.9551e-07
1.09824	2.78562	7.857709999999999e-07	-7.857709999999999e-07
1.00617	2.78909	7.748769999999999e-07	-7.748769999999999e-07
0.914108	2.79255	7.647369999999999e-07	-7.647369999999999e-07
0.82201	2.79597	7.557070000000001e-07	-7.557070000000001e-07
0.729824	2.79934	7.48411e-07	-7.48411e-07
0.637532	2.80262	7.419240000000001e-07	-7.419240000000001e-07
0.54533	2.80576	7.334680000000001e-07	-7.334680000000001e-07
0.45348	2.80869	7.23458e-07	-7.23458e-07
0.362218	2.81133	7.139599999999998e-07	-7.139599999999998e-07
0.271646	2.8136	7.0496e-07	-7.0496e-07
0.181369	2.81535	6.952299999999999e-07	-6.952299999999999e-07
0.0909091	2.81638	6.8322e-07	-6.8322e-07
0.0	2.81638	6.763600000000002e-07	-6.763600000000002e-07
9.0	2.80364	6.8642e-07	-6.8642e-07
8.90909	2.80364	6.7446e-07	-6.7446e-07
8.81866	2.80255	6.6098e-07	-6.6098e-07
8.72844	2.80071	6.482099999999998e-07	-6.482099999999998e-07
8.63797	2.79833	6.3354e-07	-6.3354e-07
8.54679	2.79554	6.189600000000001e-07	-6.189600000000001e-07
8.45495	2.79245	6.0247e-07	-6.0247e-07
8.3627	2.78913	5.8524e-07	-5.8524e-07
8.27032	2.78567	5.662199999999999e-07	-5.662199999999999e-07
8.17803	2.7821	5.473400000000001e-07	-5.473400000000001e-07
8.08584	2.77847	5.2855e-07	-5.2855e-07
7.9937	2.77481	5.100819999999999e-07	-5.100819999999999e-07
7.90156	2.77113	4.90353e-07	-4.90353e-07
7.80939	2.76746	4.7133800000000003e-07	-4.7133800000000003e-07
7.7173	2.76382	4.5336499999999985e-07	-4.5336499999999985e-07
7.6254	2.76023	4.3759300000000007e-07	-4.3759300000000007e-07
7.53379	2.75672	4.2277899999999995e-07	-4.2277899999999995e-07
7.44255	2.75329	4.09218e-07	-4.09218e-07
7.35166	2.74996	3.9745600000000006e-07	-3.9745600000000006e-07
7.26105	2.74674	3.8775200000000007e-07	-3.8775200000000007e-07
7.17067	2.74364	3.79522e-07	-3.79522e-07
7.08041	2.74064	3.747849999999999e-07	-3.747849999999999e-07
6.99016	2.73777	3.734379999999999e-07	-3.734379999999999e-07
6.8999	2.73502	3.7395500000000007e-07	-3.7395500000000007e-07
6.80961	2.7324	3.746669999999999e-07	-3.746669999999999e-07
6.7193	2.7299	3.7526900000000013e-07	-3.7526900000000013e-07
6.62896	2.72754	3.764070000000001e-07	-3.764070000000001e-07
6.5386	2.72531	3.792729999999999e-07	-3.792729999999999e-07
6.4482	2.72322	3.842819999999999e-07	-3.842819999999999e-07
6.35779	2.72125	3.910019999999999e-07	-3.910019999999999e-07
6.26734	2.71941	3.992029999999999e-07	-3.992029999999999e-07
6.17687	2.71769	4.08796e-07	-4.08796e-07
6.08638	2.7161	4.192450000000001e-07	-4.192450000000001e-07
5.99586	2.71462	4.3109500000000006e-07	-4.3109500000000006e-07
5.90532	2.71326	4.4505200000000003e-07	-4.4505200000000003e-07
5.81475	2.71201	4.6122800000000006e-07	-4.6122800000000006e-07
5.72417	2.71087	4.78471e-07	-4.78471e-07
5.63357	2.70983	4.95988e-07	-4.95988e-07
5.54294	2.70888	5.13555e-07	-5.13555e-07
5.45231	2.70803	5.31523e-07	-5.31523e-07
5.36166	2.70727	5.4998e-07	-5.4998e-07
5.27099	2.7066	5.68347e-07	-5.68347e-07
5.18031	2.70601	5.86008e-07	-5.86008e-07
5.08962	2.7055	6.03221e-07	-6.03221e-07
4.99893	2.70507	6.20253e-07	-6.20253e-07
4.90822	2.70471	6.372429999999999e-07	-6.372429999999999e-07
4.81751	2.70443	6.545630000000001e-07	-6.545630000000001e-07
4.7268	2.70422	6.725930000000002e-07	-6.725930000000002e-07
4.63608	2.70407	6.911839999999999e-07	-6.911839999999999e-07
4.54535	2.704	7.074239999999999e-07	-7.074239999999999e-07
4.45463	2.704	7.204369999999999e-07	-7.204369999999999e-07
4.36391	2.70406	7.32834e-07	-7.32834e-07
4.27319	2.7042	7.466789999999999e-07	-7.466789999999999e-07
4.18247	2.70441	7.61814e-07	-7.61814e-07
4.09176	2.70468	7.760230000000001e-07	-7.760230000000001e-07
4.00106	2.70503	7.876880000000001e-07	-7.876880000000001e-07
3.91036	2.70546	7.96984e-07	-7.96984e-07
3.81967	2.70596	8.050590000000001e-07	-8.050590000000001e-07
3.72899	2.70654	8.135499999999999e-07	-8.135499999999999e-07
3.63833	2.70721	8.235260000000001e-07	-8.235260000000001e-07
3.54767	2.70796	8.339040000000001e-07	-8.339040000000001e-07
3.45704	2.7088	8.429400000000001e-07	-8.429400000000001e-07
3.36641	2.70974	8.49285e-07	-8.49285e-07
3.27581	2.71077	8.52933e-07	-8.52933e-07
3.18523	2.71191	8.55374e-07	-8.55374e-07
3.09466	2.71315	8.585969999999999e-07	-8.585969999999999e-07
3.00412	2.7145	8.626189999999999e-07	-8.626189999999999e-07
2.9136	2.71596	8.65849e-07	-8.65849e-07
2.8231	2.71755	8.680420000000001e-07	-8.680420000000001e-07
2.73263	2.71925	8.69138e-07	-8.69138e-07
2.64218	2.72108	8.69114e-07	-8.69114e-07
2.55176	2.72304	8.683319999999999e-07	-8.683319999999999e-07
2.46137	2.72513	8.66486e-07	-8.66486e-07
2.37101	2.72735	8.64235e-07	-8.64235e-07
2.28067	2.7297	8.61358e-07	-8.61358e-07
2.19035	2.73219	8.58144e-07	-8.58144e-07
2.10007	2.7348	8.568649999999999e-07	-8.568649999999999e-07
2.0098	2.73755	8.57757e-07	-8.57757e-07
1.91956	2.74042	8.58742e-07	-8.58742e-07
1.82931	2.74341	8.57927e-07	-8.57927e-07
1.73895	2.74651	8.55467e-07	-8.55467e-07
1.64838	2.74974	8.513290000000002e-07	-8.513290000000002e-07
1.55753	2.75307	8.44716e-07	-8.44716e-07
1.46635	2.7565	8.366330000000001e-07	-8.366330000000001e-07
1.37479	2.76002	8.298649999999999e-07	-8.298649999999999e-07
1.28293	2.76361	8.24359e-07	-8.24359e-07
1.19086	2.76726	8.177569999999999e-07	-8.177569999999999e-07
1.0987	2.77094	8.088059999999999e-07	-8.088059999999999e-07
1.00656	2.77463	7.97353e-07	-7.97353e-07
0.914422	2.77831	7.857130000000001e-07	-7.857130000000001e-07
0.82225	2.78195	7.750020000000002e-07	-7.750020000000002e-07
0.729984	2.78553	7.658969999999999e-07	-7.658969999999999e-07
0.637606	2.78902	7.58701e-07	-7.58701e-07
0.545323	2.79236	7.503350000000001e-07	-7.503350000000001e-07
0.453416	2.79547	7.393920000000001e-07	-7.393920000000001e-07
0.362132	2.79828	7.28227e-07	-7.28227e-07
0.271581	2.80069	7.18364e-07	-7.18364e-07
0.181342	2.80254	7.092929999999999e-07	-7.092929999999999e-07
0.0909091	2.80364	6.9827e-07	-6.9827e-07
0.0	2.80364	6.9165e-07	-6.9165e-07
9.0	2.79047	7.06597e-07	-7.06597e-07
8.90909	2.79047	6.95304e-07	-6.95304e-07
8.81868	2.78931	6.825609999999999e-07	-6.825609999999999e-07
8.72851	2.78736	6.70616e-07	-6.70616e-07
8.63806	2.78484	6.576989999999999e-07	-6.576989999999999e-07
8.54687	2.78188	6.449339999999999e-07	-6.449339999999999e-07
8.45497	2.77859	6.297040000000001e-07	-6.297040000000001e-07
8.36265	2.77507	6.133739999999999e-07	-6.133739999999999e-07
8.27017	2.77139	5.95196e-07	-5.95196e-07
8.1778	2.7676	5.76581e-07	-5.76581e-07
8.08553	2.76375	5.57707e-07	-5.57707e-07
7.99332	2.75986	5.40745e-07	-5.40745e-07
7.9011	2.75595	5.236349999999999e-07	-5.236349999999999e-07
7.80886	2.75205	5.06012e-07	-5.06012e-07
7.71669	2.74819	4.883289999999999e-07	-4.883289999999999e-07
7.62473	2.74438	4.734279999999999e-07	-4.734279999999999e-07
7.53309	2.74065	4.614989999999999e-07	-4.614989999999999e-07
7.44183	2.73701	4.5116699999999995e-07	-4.5116699999999995e-07
7.35094	2.73348	4.4105999999999995e-07	-4.4105999999999995e-07
7.26035	2.73007	4.32804e-07	-4.32804e-07
7.16999	2.72677	4.264670000000001e-07	-4.264670000000001e-07
7.07977	2.7236	4.2267100000000004e-07	-4.2267100000000004e-07
6.98957	2.72055	4.2177400000000005e-07	-4.2177400000000005e-07
6.89935	2.71764	4.2267899999999994e-07	-4.2267899999999994e-07
6.8091	2.71486	4.236850000000001e-07	-4.236850000000001e-07
6.71882	2.71221	4.2506e-07	-4.2506e-07
6.62852	2.70971	4.2682900000000004e-07	-4.2682900000000004e-07
6.53818	2.70735	4.30253e-07	-4.30253e-07
6.44782	2.70513	4.355229999999999e-07	-4.355229999999999e-07
6.35744	2.70304	4.4155099999999995e-07	-4.4155099999999995e-07
6.26702	2.70109	4.48776e-07	-4.48776e-07
6.17658	2.69927	4.582600000000001e-07	-4.582600000000001e-07
6.08611	2.69758	4.6963200000000006e-07	-4.6963200000000006e-07
5.99561	2.69602	4.828899999999999e-07	-4.828899999999999e-07
5.90509	2.69458	4.97916e-07	-4.97916e-07
5.81455	2.69326	5.142460000000001e-07	-5.142460000000001e-07
5.72398	2.69204	5.30859e-07	-5.30859e-07
5.6334	2.69094	5.46832e-07	-5.46832e-07
5.5428	2.68994	5.627389999999999e-07	-5.627389999999999e-07
5.45217	2.68904	5.796679999999999e-07	-5.796679999999999e-07
5.36154	2.68824	5.975490000000001e-07	-5.975490000000001e-07
5.27089	2.68752	6.151499999999999e-07	-6.151499999999999e-07
5.18022	2.6869	6.31769e-07	-6.31769e-07
5.08955	2.68636	6.4745e-07	-6.4745e-07
4.99886	2.6859	6.62848e-07	-6.62848e-07
4.90817	2.68552	6.78299e-07	-6.78299e-07
4.81747	2.68522	6.940090000000001e-07	-6.940090000000001e-07
4.72677	2.685	7.11211e-07	-7.11211e-07
4.63606	2.68485	7.287750000000001e-07	-7.287750000000001e-07
4.54535	2.68477	7.43741e-07	-7.43741e-07
4.45464	2.68477	7.555900000000001e-07	-7.555900000000001e-07
4.36393	2.68484	7.66308e-07	-7.66308e-07
4.27322	2.68498	7.77782e-07	-7.77782e-07
4.18251	2.6852	7.90507e-07	-7.90507e-07
4.09181	2.68549	8.029819e-07	-8.029819e-07
4.00112	2.68586	8.136409e-07	-8.136409e-07
3.91044	2.68631	8.226466e-07	-8.226466e-07
3.81976	2.68684	8.301975e-07	-8.301975e-07
3.7291	2.68746	8.360581000000001e-07	-8.360581000000001e-07
3.63844	2.68817	8.419086999999999e-07	-8.419086999999999e-07
3.54781	2.68896	8.498270999999999e-07	-8.498270999999999e-07
3.45718	2.68985	8.587345e-07	-8.587345e-07
3.36658	2.69084	8.666686e-07	-8.666686e-07
3.27599	2.69194	8.721898e-07	-8.721898e-07
3.18543	2.69314	8.75347e-07	-8.75347e-07
3.09488	2.69446	8.776218e-07	-8.776218e-07
3.00436	2.69589	8.810354e-07	-8.810354e-07
2.91387	2.69744	8.852466999999999e-07	-8.852466999999999e-07
2.8234	2.69912	8.881074000000001e-07	-8.881074000000001e-07
2.73295	2.70092	8.89678e-07	-8.89678e-07
2.64253	2.70286	8.901850000000001e-07	-8.901850000000001e-07
2.55214	2.70494	8.899669999999999e-07	-8.899669999999999e-07
2.46178	2.70715	8.891690000000001e-07	-8.891690000000001e-07
2.37145	2.70951	8.880400000000001e-07	-8.880400000000001e-07
2.28114	2.712	8.85839e-07	-8.85839e-07
2.19087	2.71463	8.828570000000001e-07	-8.828570000000001e-07
2.10062	2.71741	8.80181e-07	-8.80181e-07
2.01039	2.72032	8.78795e-07	-8.78795e-07
1.92019	2.72336	8.790280000000001e-07	-8.790280000000001e-07
1.82998	2.72653	8.79331e-07	-8.79331e-07
1.73965	2.72982	8.78679e-07	-8.78679e-07
1.64911	2.73324	8.761000000000001e-07	-8.761000000000001e-07
1.55826	2.73677	8.709849999999999e-07	-8.709849999999999e-07
1.46706	2.74042	8.6358e-07	-8.6358e-07
1.37547	2.74415	8.56364e-07	-8.56364e-07
1.28355	2.74797	8.50295e-07	-8.50295e-07
1.19141	2.75184	8.440029999999999e-07	-8.440029999999999e-07
1.09917	2.75575	8.35559e-07	-8.35559e-07
1.00696	2.75967	8.23897e-07	-8.23897e-07
0.914748	2.76357	8.10755e-07	-8.10755e-07
0.822497	2.76744	7.98207e-07	-7.98207e-07
0.730149	2.77125	7.872029999999999e-07	-7.872029999999999e-07
0.637682	2.77495	7.781690000000001e-07	-7.781690000000001e-07
0.545317	2.77849	7.6965e-07	-7.6965e-07
0.453349	2.7818	7.58775e-07	-7.58775e-07
0.362044	2.78478	7.46622e-07	-7.46622e-07
0.271513	2.78733	7.36051e-07	-7.36051e-07
0.181314	2.7893	7.27573e-07	-7.27573e-07
0.0909091	2.79047	7.17519e-07	-7.17519e-07
0.0	2.79047	7.1123e-07	-7.1123e-07
9.0	2.77685	7.32425e-07	-7.32425e-07
8.90909	2.77685	7.22267e-07	-7.22267e-07
8.81871	2.77562	7.105089999999999e-07	-7.105089999999999e-07
8.72858	2.77355	6.99611e-07	-6.99611e-07
8.63816	2.77088	6.88358e-07	-6.88358e-07
8.54695	2.76775	6.766709999999999e-07	-6.766709999999999e-07
8.455	2.76427	6.62692e-07	-6.62692e-07
8.36259	2.76053	6.473089999999999e-07	-6.473089999999999e-07
8.27002	2.75663	6.295019999999999e-07	-6.295019999999999e-07
8.17756	2.75261	6.111369999999999e-07	-6.111369999999999e-07
8.08521	2.74853	5.92488e-07	-5.92488e-07
7.99292	2.7444	5.76495e-07	-5.76495e-07
7.90062	2.74026	5.61016e-07	-5.61016e-07
7.8083	2.73612	5.452549999999999e-07	-5.452549999999999e-07
7.71607	2.73202	5.291090000000001e-07	-5.291090000000001e-07
7.62404	2.72798	5.156860000000001e-07	-5.156860000000001e-07
7.53236	2.72403	5.061130000000001e-07	-5.061130000000001e-07
7.44108	2.72018	4.97971e-07	-4.97971e-07
7.35019	2.71644	4.88817e-07	-4.88817e-07
7.25962	2.71282	4.8136e-07	-4.8136e-07
7.1693	2.70933	4.76143e-07	-4.76143e-07
7.07912	2.70597	4.7211300000000004e-07	-4.7211300000000004e-07
6.98896	2.70274	4.704310000000001e-07	-4.704310000000001e-07
6.89878	2.69966	4.7132399999999997e-07	-4.7132399999999997e-07
6.80857	2.69672	4.7248399999999996e-07	-4.7248399999999996e-07
6.71833	2.69392	4.7385099999999995e-07	-4.7385099999999995e-07
6.62806	2.69127	4.75602e-07	-4.75602e-07
6.53776	2.68877	4.789979999999999e-07	-4.789979999999999e-07
6.44743	2.68642	4.83578e-07	-4.83578e-07
6.35707	2.68421	4.88605e-07	-4.88605e-07
6.26669	2.68215	4.94773e-07	-4.94773e-07
6.17627	2.68022	5.037679999999999e-07	-5.037679999999999e-07
6.08583	2.67844	5.16011e-07	-5.16011e-07
5.99536	2.67678	5.30418e-07	-5.30418e-07
5.90486	2.67526	5.460059999999999e-07	-5.460059999999999e-07
5.81434	2.67386	5.6163e-07	-5.6163e-07
5.72379	2.67258	5.76649e-07	-5.76649e-07
5.63323	2.67141	5.90737e-07	-5.90737e-07
5.54264	2.67035	6.04371e-07	-6.04371e-07
5.45204	2.6694	6.19033e-07	-6.19033e-07
5.36142	2.66855	6.35536e-07	-6.35536e-07
5.27078	2.6678	6.526279999999999e-07	-6.526279999999999e-07
5.18013	2.66714	6.68429e-07	-6.68429e-07
5.08947	2.66657	6.82943e-07	-6.82943e-07
4.9988	2.66608	6.971589e-07	-6.971589e-07
4.90812	2.66568	7.119116000000001e-07	-7.119116000000001e-07
4.81743	2.66536	7.276802e-07	-7.276802e-07
4.72674	2.66513	7.440815e-07	-7.440815e-07
4.63604	2.66497	7.5984989e-07	-7.5984989e-07
4.54534	2.66489	7.7399433e-07	-7.7399433e-07
4.45464	2.66488	7.862342e-07	-7.862342e-07
4.36394	2.66496	7.971304e-07	-7.971304e-07
4.27325	2.66511	8.070247e-07	-8.070247e-07
4.18255	2.66534	8.163133e-07	-8.163133e-07
4.09187	2.66565	8.257487e-07	-8.257487e-07
4.00118	2.66604	8.354152000000001e-07	-8.354152000000001e-07
3.91051	2.66652	8.444e-07	-8.444e-07
3.81985	2.66708	8.514222e-07	-8.514222e-07
3.7292	2.66773	8.560148e-07	-8.560148e-07
3.63856	2.66848	8.596867e-07	-8.596867e-07
3.54794	2.66932	8.656602000000001e-07	-8.656602000000001e-07
3.45734	2.67026	8.741575e-07	-8.741575e-07
3.36675	2.67131	8.830609e-07	-8.830609e-07
3.27618	2.67247	8.904429000000001e-07	-8.904429000000001e-07
3.18564	2.67374	8.952226e-07	-8.952226e-07
3.09511	2.67513	8.978211999999999e-07	-8.978211999999999e-07
3.00462	2.67664	9.005147e-07	-9.005147e-07
2.91414	2.67828	9.049494e-07	-9.049494e-07
2.8237	2.68006	9.093357e-07	-9.093357e-07
2.73328	2.68197	9.121041e-07	-9.121041e-07
2.64289	2.68402	9.131712e-07	-9.131712e-07
2.55253	2.68622	9.1402115e-07	-9.1402115e-07
2.4622	2.68856	9.156235e-07	-9.156235e-07
2.3719	2.69105	9.162345e-07	-9.162345e-07
2.28164	2.69369	9.148192000000001e-07	-9.148192000000001e-07
2.1914	2.69648	9.122189999999999e-07	-9.122189999999999e-07
2.10118	2.69941	9.087565000000001e-07	-9.087565000000001e-07
2.011	2.70249	9.0569e-07	-9.0569e-07
1.92084	2.70571	9.046239999999999e-07	-9.046239999999999e-07
1.83067	2.70907	9.05141e-07	-9.05141e-07
1.74038	2.71256	9.05496e-07	-9.05496e-07
1.64986	2.71618	9.04339e-07	-9.04339e-07
1.55902	2.71992	9.012369999999999e-07	-9.012369999999999e-07
1.4678	2.72378	8.95279e-07	-8.95279e-07
1.37617	2.72774	8.875789999999999e-07	-8.875789999999999e-07
1.28419	2.73179	8.805439999999999e-07	-8.805439999999999e-07
1.19198	2.7359	8.74124e-07	-8.74124e-07
1.09967	2.74004	8.65722e-07	-8.65722e-07
1.00737	2.7442	8.5375e-07	-8.5375e-07
0.915083	2.74834	8.395429999999999e-07	-8.395429999999999e-07
0.822754	2.75244	8.25806e-07	-8.25806e-07
0.73032	2.75648	8.13151e-07	-8.13151e-07
0.637761	2.76041	8.0182e-07	-8.0182e-07
0.54531	2.76416	7.92403e-07	-7.92403e-07
0.453281	2.76767	7.820030000000001e-07	-7.820030000000001e-07
0.361953	2.77083	7.704000000000001e-07	-7.704000000000001e-07
0.271444	2.77353	7.5988e-07	-7.5988e-07
0.181285	2.77562	7.509490000000001e-07	-7.509490000000001e-07
0.0909091	2.77685	7.412540000000001e-07	-7.412540000000001e-07
0.0	2.77685	7.35587e-07	-7.35587e-07
9.0	2.76278	7.64312e-07	-7.64312e-07
8.90909	2.76278	7.55571e-07	-7.55571e-07
8.81874	2.76148	7.448770000000001e-07	-7.448770000000001e-07
8.72865	2.75929	7.349129999999999e-07	-7.349129999999999e-07
8.63827	2.75647	7.25079e-07	-7.25079e-07
8.54704	2.75315	7.14471e-07	-7.14471e-07
8.45502	2.74946	7.01698e-07	-7.01698e-07
8.36252	2.74551	6.873619999999999e-07	-6.873619999999999e-07
8.26986	2.74137	6.700740000000001e-07	-6.700740000000001e-07
8.17731	2.73712	6.520880000000001e-07	-6.520880000000001e-07
8.08489	2.73279	6.337349999999999e-07	-6.337349999999999e-07
7.99251	2.72842	6.174670000000001e-07	-6.174670000000001e-07
7.90013	2.72403	6.02673e-07	-6.02673e-07
7.80773	2.71965	5.888200000000001e-07	-5.888200000000001e-07
7.71542	2.71531	5.749890000000001e-07	-5.749890000000001e-07
7.62333	2.71104	5.633760000000001e-07	-5.633760000000001e-07
7.5316	2.70685	5.54954e-07	-5.54954e-07
7.44031	2.70277	5.481430000000001e-07	-5.481430000000001e-07
7.34942	2.69881	5.400860000000001e-07	-5.400860000000001e-07
7.25888	2.69499	5.325800000000001e-07	-5.325800000000001e-07
7.16859	2.6913	5.267129999999999e-07	-5.267129999999999e-07
7.07845	2.68774	5.21969e-07	-5.21969e-07
6.98833	2.68434	5.19124e-07	-5.19124e-07
6.89819	2.68107	5.192879999999999e-07	-5.192879999999999e-07
6.80802	2.67796	5.202469999999999e-07	-5.202469999999999e-07
6.71782	2.67501	5.20902e-07	-5.20902e-07
6.62759	2.67221	5.22341e-07	-5.22341e-07
6.53732	2.66957	5.251319999999999e-07	-5.251319999999999e-07
6.44703	2.66708	5.28557e-07	-5.28557e-07
6.3567	2.66475	5.32492e-07	-5.32492e-07
6.26635	2.66257	5.37709e-07	-5.37709e-07
6.17596	2.66054	5.458159999999999e-07	-5.458159999999999e-07
6.08554	2.65865	5.57616e-07	-5.57616e-07
5.99509	2.6569	5.72108e-07	-5.72108e-07
5.90462	2.65529	5.875094e-07	-5.875094e-07
5.81412	2.65381	6.02053e-07	-6.02053e-07
5.7236	2.65246	6.151725e-07	-6.151725e-07
5.63305	2.65123	6.273256e-07	-6.273256e-07
5.54248	2.65011	6.388337e-07	-6.388337e-07
5.4519	2.64911	6.5124596e-07	-6.5124596e-07
5.36129	2.64821	6.657007e-07	-6.657007e-07
5.27067	2.64741	6.810982000000001e-07	-6.810982000000001e-07
5.18004	2.64671	6.956947e-07	-6.956947e-07
5.08939	2.64611	7.097076e-07	-7.097076e-07
4.99873	2.6456	7.242086000000001e-07	-7.242086000000001e-07
4.90806	2.64518	7.39454e-07	-7.39454e-07
4.81739	2.64484	7.55289e-07	-7.55289e-07
4.72671	2.64459	7.70873e-07	-7.70873e-07
4.63602	2.64442	7.85412e-07	-7.85412e-07
4.54534	2.64434	7.99165e-07	-7.99165e-07
4.45465	2.64434	8.122430000000001e-07	-8.122430000000001e-07
4.36396	2.64441	8.23636e-07	-8.23636e-07
4.27328	2.64457	8.32559e-07	-8.32559e-07
4.18259	2.64482	8.393069999999999e-07	-8.393069999999999e-07
4.09192	2.64514	8.45769e-07	-8.45769e-07
4.00125	2.64556	8.536369999999999e-07	-8.536369999999999e-07
3.91059	2.64606	8.61883e-07	-8.61883e-07
3.81994	2.64665	8.687740000000001e-07	-8.687740000000001e-07
3.72931	2.64734	8.74268e-07	-8.74268e-07
3.63869	2.64813	8.7927e-07	-8.7927e-07
3.54808	2.64902	8.84635e-07	-8.84635e-07
3.45749	2.65001	8.91559e-07	-8.91559e-07
3.36693	2.65112	9.001610000000001e-07	-9.001610000000001e-07
3.27638	2.65234	9.0878e-07	-9.0878e-07
3.18585	2.65369	9.157139999999999e-07	-9.157139999999999e-07
3.09535	2.65515	9.203560000000001e-07	-9.203560000000001e-07
3.00488	2.65675	9.23376e-07	-9.23376e-07
2.91443	2.65849	9.27062e-07	-9.27062e-07
2.82401	2.66036	9.32371e-07	-9.32371e-07
2.73362	2.66238	9.370830000000001e-07	-9.370830000000001e-07
2.64326	2.66455	9.39735e-07	-9.39735e-07
2.55293	2.66687	9.42045e-07	-9.42045e-07
2.46264	2.66935	9.4511e-07	-9.4511e-07
2.37237	2.67198	9.472159999999999e-07	-9.472159999999999e-07
2.28214	2.67477	9.47594e-07	-9.47594e-07
2.19194	2.67771	9.455101e-07	-9.455101e-07
2.10177	2.68082	9.418209e-07	-9.418209e-07
2.01163	2.68407	9.382627e-07	-9.382627e-07
1.92151	2.68747	9.3605049e-07	-9.3605049e-07
1.83139	2.69102	9.3565e-07	-9.3565e-07
1.74113	2.69471	9.361055999999999e-07	-9.361055999999999e-07
1.65063	2.69854	9.364741e-07	-9.364741e-07
1.55979	2.7025	9.350987999999999e-07	-9.350987999999999e-07
1.46856	2.70658	9.30636e-07	-9.30636e-07
1.37689	2.71078	9.23217e-07	-9.23217e-07
1.28485	2.71506	9.1519e-07	-9.1519e-07
1.19256	2.71941	9.078840000000001e-07	-9.078840000000001e-07
1.10017	2.7238	8.99585e-07	-8.99585e-07
1.00779	2.72821	8.879129999999999e-07	-8.879129999999999e-07
0.91543	2.73259	8.733479999999999e-07	-8.733479999999999e-07
0.823018	2.73694	8.58548e-07	-8.58548e-07
0.730496	2.74122	8.445469999999999e-07	-8.445469999999999e-07
0.637841	2.74538	8.313709999999999e-07	-8.313709999999999e-07
0.545302	2.74935	8.20188e-07	-8.20188e-07
0.45321	2.75307	8.100619999999999e-07	-8.100619999999999e-07
0.361858	2.75641	7.99644e-07	-7.99644e-07
0.271372	2.75927	7.894860000000001e-07	-7.894860000000001e-07
0.181255	2.76148	7.799399999999999e-07	-7.799399999999999e-07
0.0909091	2.76278	7.700069999999999e-07	-7.700069999999999e-07
0.0	2.76278	7.646469999999999e-07	-7.646469999999999e-07
9.0	2.74826	8.01192e-07	-8.01192e-07
8.90909	2.74826	7.940719999999999e-07	-7.940719999999999e-07
