Points:0	Points:1	abs_DELTA_TAU3	DELTA_TAU3
0.0909091	2.81638	6.4521e-07	-6.4521e-07
0.0	2.81638	6.402100000000001e-07	-6.402100000000001e-07
9.0	2.80364	6.660799999999999e-07	-6.660799999999999e-07
8.90909	2.80364	6.598e-07	-6.598e-07
8.81866	2.80255	6.450800000000001e-07	-6.450800000000001e-07
8.72844	2.80071	6.295099999999999e-07	-6.295099999999999e-07
8.63797	2.79833	6.1292e-07	-6.1292e-07
8.54679	2.79554	5.9407e-07	-5.9407e-07
8.45495	2.79245	5.727699999999999e-07	-5.727699999999999e-07
8.3627	2.78913	5.479000000000001e-07	-5.479000000000001e-07
8.27032	2.78567	5.209200000000001e-07	-5.209200000000001e-07
8.17803	2.7821	4.927e-07	-4.927e-07
8.08584	2.77847	4.6444e-07	-4.6444e-07
7.9937	2.77481	4.357520000000001e-07	-4.357520000000001e-07
7.90156	2.77113	4.06583e-07	-4.06583e-07
7.80939	2.76746	3.78168e-07	-3.78168e-07
7.7173	2.76382	3.5153499999999985e-07	-3.5153499999999985e-07
7.6254	2.76023	3.274630000000001e-07	-3.274630000000001e-07
7.53379	2.75672	3.0577900000000005e-07	-3.0577900000000005e-07
7.44255	2.75329	2.86238e-07	-2.86238e-07
7.35166	2.74996	2.6956600000000005e-07	-2.6956600000000005e-07
7.26105	2.74674	2.5597200000000004e-07	-2.5597200000000004e-07
7.17067	2.74364	2.447319999999999e-07	-2.447319999999999e-07
7.08041	2.74064	2.3697500000000007e-07	-2.3697500000000007e-07
6.99016	2.73777	2.3345799999999987e-07	-2.3345799999999987e-07
6.8999	2.73502	2.3236500000000008e-07	-2.3236500000000008e-07
6.80961	2.7324	2.3169699999999996e-07	-2.3169699999999996e-07
6.7193	2.7299	2.3044900000000013e-07	-2.3044900000000013e-07
6.62896	2.72754	2.299070000000001e-07	-2.299070000000001e-07
6.5386	2.72531	2.31173e-07	-2.31173e-07
6.4482	2.72322	2.3404500000000008e-07	-2.3404500000000008e-07
6.35779	2.72125	2.3813699999999996e-07	-2.3813699999999996e-07
6.26734	2.71941	2.4344199999999986e-07	-2.4344199999999986e-07
6.17687	2.71769	2.49516e-07	-2.49516e-07
6.08638	2.7161	2.56039e-07	-2.56039e-07
5.99586	2.71462	2.6299100000000003e-07	-2.6299100000000003e-07
5.90532	2.71326	2.7144e-07	-2.7144e-07
5.81475	2.71201	2.81455e-07	-2.81455e-07
5.72417	2.71087	2.91674e-07	-2.91674e-07
5.63357	2.70983	3.0142900000000005e-07	-3.0142900000000005e-07
5.54294	2.70888	3.10492e-07	-3.10492e-07
5.45231	2.70803	3.1946400000000003e-07	-3.1946400000000003e-07
5.36166	2.70727	3.28212e-07	-3.28212e-07
5.27099	2.7066	3.3589099999999995e-07	-3.3589099999999995e-07
5.18031	2.70601	3.42535e-07	-3.42535e-07
5.08962	2.7055	3.4823200000000004e-07	-3.4823200000000004e-07
4.99893	2.70507	3.52712e-07	-3.52712e-07
4.90822	2.70471	3.57312e-07	-3.57312e-07
4.81751	2.70443	3.6185099999999995e-07	-3.6185099999999995e-07
4.7268	2.70422	3.6674199999999996e-07	-3.6674199999999996e-07
4.63608	2.70407	3.7222499999999996e-07	-3.7222499999999996e-07
4.54535	2.704	3.75321e-07	-3.75321e-07
4.45463	2.704	3.7549400000000004e-07	-3.7549400000000004e-07
4.36391	2.70406	3.7491699999999994e-07	-3.7491699999999994e-07
4.27319	2.7042	3.76146e-07	-3.76146e-07
4.18247	2.70441	3.7939199999999996e-07	-3.7939199999999996e-07
4.09176	2.70468	3.8202800000000004e-07	-3.8202800000000004e-07
4.00106	2.70503	3.82586e-07	-3.82586e-07
3.91036	2.70546	3.81747e-07	-3.81747e-07
3.81967	2.70596	3.8034500000000006e-07	-3.8034500000000006e-07
3.72899	2.70654	3.80423e-07	-3.80423e-07
3.63833	2.70721	3.8297600000000005e-07	-3.8297600000000005e-07
3.54767	2.70796	3.86587e-07	-3.86587e-07
3.45704	2.7088	3.9000300000000005e-07	-3.9000300000000005e-07
3.36641	2.70974	3.9188699999999997e-07	-3.9188699999999997e-07
3.27581	2.71077	3.9201699999999996e-07	-3.9201699999999996e-07
3.18523	2.71191	3.9186599999999997e-07	-3.9186599999999997e-07
3.09466	2.71315	3.93595e-07	-3.93595e-07
3.00412	2.7145	3.9645899999999996e-07	-3.9645899999999996e-07
2.9136	2.71596	3.9859199999999997e-07	-3.9859199999999997e-07
2.8231	2.71755	3.99818e-07	-3.99818e-07
2.73263	2.71925	4.0055500000000006e-07	-4.0055500000000006e-07
2.64218	2.72108	4.00825e-07	-4.00825e-07
2.55176	2.72304	4.0014099999999996e-07	-4.0014099999999996e-07
2.46137	2.72513	3.99468e-07	-3.99468e-07
2.37101	2.72735	3.99342e-07	-3.99342e-07
2.28067	2.7297	3.98953e-07	-3.98953e-07
2.19035	2.73219	3.99416e-07	-3.99416e-07
2.10007	2.7348	4.0405800000000003e-07	-4.0405800000000003e-07
2.0098	2.73755	4.12485e-07	-4.12485e-07
1.91956	2.74042	4.2307699999999997e-07	-4.2307699999999997e-07
1.82931	2.74341	4.3448800000000007e-07	-4.3448800000000007e-07
1.73895	2.74651	4.4615799999999996e-07	-4.4615799999999996e-07
1.64838	2.74974	4.5845200000000003e-07	-4.5845200000000003e-07
1.55753	2.75307	4.70216e-07	-4.70216e-07
1.46635	2.7565	4.83087e-07	-4.83087e-07
1.37479	2.76002	4.99235e-07	-4.99235e-07
1.28293	2.76361	5.18009e-07	-5.18009e-07
1.19086	2.76726	5.376369999999999e-07	-5.376369999999999e-07
1.0987	2.77094	5.558160000000001e-07	-5.558160000000001e-07
1.00656	2.77463	5.715730000000001e-07	-5.715730000000001e-07
0.914422	2.77831	5.87713e-07	-5.87713e-07
0.82225	2.78195	6.050020000000001e-07	-6.050020000000001e-07
0.729984	2.78553	6.226369999999999e-07	-6.226369999999999e-07
0.637606	2.78902	6.401309999999999e-07	-6.401309999999999e-07
0.545323	2.79236	6.546449999999999e-07	-6.546449999999999e-07
0.453416	2.79547	6.644919999999999e-07	-6.644919999999999e-07
0.362132	2.79828	6.712170000000001e-07	-6.712170000000001e-07
0.271581	2.80069	6.756839999999999e-07	-6.756839999999999e-07
0.181342	2.80254	6.777530000000001e-07	-6.777530000000001e-07
0.0909091	2.80364	6.735499999999999e-07	-6.735499999999999e-07
0.0	2.80364	6.687699999999999e-07	-6.687699999999999e-07
9.0	2.79047	7.00047e-07	-7.00047e-07
8.90909	2.79047	6.939039999999999e-07	-6.939039999999999e-07
8.81868	2.78931	6.79121e-07	-6.79121e-07
8.72851	2.78736	6.636559999999999e-07	-6.636559999999999e-07
8.63806	2.78484	6.474090000000001e-07	-6.474090000000001e-07
8.54687	2.78188	6.28044e-07	-6.28044e-07
8.45497	2.77859	6.05874e-07	-6.05874e-07
8.36265	2.77507	5.795339999999999e-07	-5.795339999999999e-07
8.27017	2.77139	5.498759999999999e-07	-5.498759999999999e-07
8.1778	2.7676	5.18361e-07	-5.18361e-07
8.08553	2.76375	4.864770000000001e-07	-4.864770000000001e-07
7.99332	2.75986	4.5611500000000006e-07	-4.5611500000000006e-07
7.9011	2.75595	4.2649499999999993e-07	-4.2649499999999993e-07
7.80886	2.75205	3.9592200000000007e-07	-3.9592200000000007e-07
7.71669	2.74819	3.663689999999999e-07	-3.663689999999999e-07
7.62473	2.74438	3.4048800000000005e-07	-3.4048800000000005e-07
7.53309	2.74065	3.18829e-07	-3.18829e-07
7.44183	2.73701	3.000769999999999e-07	-3.000769999999999e-07
7.35094	2.73348	2.8304e-07	-2.8304e-07
7.26035	2.73007	2.6860399999999996e-07	-2.6860399999999996e-07
7.16999	2.72677	2.5693999999999997e-07	-2.5693999999999997e-07
7.07977	2.7236	2.48552e-07	-2.48552e-07
6.98957	2.72055	2.4407800000000005e-07	-2.4407800000000005e-07
6.89935	2.71764	2.4183400000000005e-07	-2.4183400000000005e-07
6.8091	2.71486	2.40244e-07	-2.40244e-07
6.71882	2.71221	2.3879600000000004e-07	-2.3879600000000004e-07
6.62852	2.70971	2.38012e-07	-2.38012e-07
6.53818	2.70735	2.39125e-07	-2.39125e-07
6.44782	2.70513	2.4181899999999995e-07	-2.4181899999999995e-07
6.35744	2.70304	2.4463099999999996e-07	-2.4463099999999996e-07
6.26702	2.70109	2.4841e-07	-2.4841e-07
6.17658	2.69927	2.5430700000000003e-07	-2.5430700000000003e-07
6.08611	2.69758	2.61498e-07	-2.61498e-07
5.99561	2.69602	2.69181e-07	-2.69181e-07
5.90509	2.69458	2.7844599999999995e-07	-2.7844599999999995e-07
5.81455	2.69326	2.88734e-07	-2.88734e-07
5.72398	2.69204	2.98456e-07	-2.98456e-07
5.6334	2.69094	3.0672699999999996e-07	-3.0672699999999996e-07
5.5428	2.68994	3.1398e-07	-3.1398e-07
5.45217	2.68904	3.2213e-07	-3.2213e-07
5.36154	2.68824	3.30431e-07	-3.30431e-07
5.27089	2.68752	3.37613e-07	-3.37613e-07
5.18022	2.6869	3.43504e-07	-3.43504e-07
5.08955	2.68636	3.47938e-07	-3.47938e-07
4.99886	2.6859	3.51674e-07	-3.51674e-07
4.90817	2.68552	3.5512100000000005e-07	-3.5512100000000005e-07
4.81747	2.68522	3.5830299999999995e-07	-3.5830299999999995e-07
4.72677	2.685	3.62917e-07	-3.62917e-07
4.63606	2.68485	3.68055e-07	-3.68055e-07
4.54535	2.68477	3.7064499999999997e-07	-3.7064499999999997e-07
4.45464	2.68477	3.70213e-07	-3.70213e-07
4.36393	2.68484	3.68537e-07	-3.68537e-07
4.27322	2.68498	3.68122e-07	-3.68122e-07
4.18251	2.6852	3.69743e-07	-3.69743e-07
4.09181	2.68549	3.712179e-07	-3.712179e-07
4.00112	2.68586	3.711309e-07	-3.711309e-07
3.91044	2.68631	3.707796e-07	-3.707796e-07
3.81976	2.68684	3.6995350000000004e-07	-3.6995350000000004e-07
3.7291	2.68746	3.677171e-07	-3.677171e-07
3.63844	2.68817	3.6650970000000004e-07	-3.6650970000000004e-07
3.54781	2.68896	3.684421e-07	-3.684421e-07
3.45718	2.68985	3.7209550000000004e-07	-3.7209550000000004e-07
3.36658	2.69084	3.761396e-07	-3.761396e-07
3.27599	2.69194	3.7903279999999997e-07	-3.7903279999999997e-07
3.18543	2.69314	3.80025e-07	-3.80025e-07
3.09488	2.69446	3.806648e-07	-3.806648e-07
3.00436	2.69589	3.828124e-07	-3.828124e-07
2.91387	2.69744	3.864707e-07	-3.864707e-07
2.8234	2.69912	3.894904e-07	-3.894904e-07
2.73295	2.70092	3.91235e-07	-3.91235e-07
2.64253	2.70286	3.9222199999999995e-07	-3.9222199999999995e-07
2.55214	2.70494	3.9258899999999997e-07	-3.9258899999999997e-07
2.46178	2.70715	3.9297500000000004e-07	-3.9297500000000004e-07
2.37145	2.70951	3.9377399999999996e-07	-3.9377399999999996e-07
2.28114	2.712	3.94957e-07	-3.94957e-07
2.19087	2.71463	3.9633400000000006e-07	-3.9633400000000006e-07
2.10062	2.71741	3.9984799999999997e-07	-3.9984799999999997e-07
2.01039	2.72032	4.0688999999999996e-07	-4.0688999999999996e-07
1.92019	2.72336	4.17612e-07	-4.17612e-07
1.82998	2.72653	4.3128800000000004e-07	-4.3128800000000004e-07
1.73965	2.72982	4.4628999999999996e-07	-4.4628999999999996e-07
1.64911	2.73324	4.61697e-07	-4.61697e-07
1.55826	2.73677	4.7665899999999995e-07	-4.7665899999999995e-07
1.46706	2.74042	4.917169999999999e-07	-4.917169999999999e-07
1.37547	2.74415	5.09001e-07	-5.09001e-07
1.28355	2.74797	5.295120000000001e-07	-5.295120000000001e-07
1.19141	2.75184	5.515629999999999e-07	-5.515629999999999e-07
1.09917	2.75575	5.725790000000001e-07	-5.725790000000001e-07
1.00696	2.75967	5.91047e-07	-5.91047e-07
0.914748	2.76357	6.08125e-07	-6.08125e-07
0.822497	2.76744	6.25677e-07	-6.25677e-07
0.730149	2.77125	6.43903e-07	-6.43903e-07
0.637682	2.77495	6.627590000000001e-07	-6.627590000000001e-07
0.545317	2.77849	6.796999999999999e-07	-6.796999999999999e-07
0.453349	2.7818	6.91575e-07	-6.91575e-07
0.362044	2.78478	6.989420000000001e-07	-6.989420000000001e-07
0.271513	2.78733	7.041209999999999e-07	-7.041209999999999e-07
0.181314	2.7893	7.08003e-07	-7.08003e-07
0.0909091	2.79047	7.05269e-07	-7.05269e-07
0.0	2.79047	7.010299999999999e-07	-7.010299999999999e-07
9.0	2.77685	7.38515e-07	-7.38515e-07
8.90909	2.77685	7.33107e-07	-7.33107e-07
8.81871	2.77562	7.189089999999999e-07	-7.189089999999999e-07
8.72858	2.77355	7.03391e-07	-7.03391e-07
8.63816	2.77088	6.868079999999999e-07	-6.868079999999999e-07
8.54695	2.76775	6.664909999999999e-07	-6.664909999999999e-07
8.455	2.76427	6.42722e-07	-6.42722e-07
8.36259	2.76053	6.14129e-07	-6.14129e-07
8.27002	2.75663	5.82142e-07	-5.82142e-07
8.17756	2.75261	5.47597e-07	-5.47597e-07
8.08521	2.74853	5.12338e-07	-5.12338e-07
7.99292	2.7444	4.79025e-07	-4.79025e-07
7.90062	2.74026	4.47356e-07	-4.47356e-07
7.8083	2.73612	4.1536499999999996e-07	-4.1536499999999996e-07
7.71607	2.73202	3.84239e-07	-3.84239e-07
7.62404	2.72798	3.5726599999999996e-07	-3.5726599999999996e-07
7.53236	2.72403	3.35645e-07	-3.35645e-07
7.44108	2.72018	3.16606e-07	-3.16606e-07
7.35019	2.71644	2.98071e-07	-2.98071e-07
7.25962	2.71282	2.82252e-07	-2.82252e-07
7.1693	2.70933	2.69921e-07	-2.69921e-07
7.07912	2.70597	2.6019200000000006e-07	-2.6019200000000006e-07
6.98896	2.70274	2.5386699999999995e-07	-2.5386699999999995e-07
6.89878	2.69966	2.5016099999999993e-07	-2.5016099999999993e-07
6.80857	2.69672	2.47185e-07	-2.47185e-07
6.71833	2.69392	2.44989e-07	-2.44989e-07
6.62806	2.69127	2.43769e-07	-2.43769e-07
6.53776	2.68877	2.44081e-07	-2.44081e-07
6.44743	2.68642	2.4572300000000004e-07	-2.4572300000000004e-07
6.35707	2.68421	2.47335e-07	-2.47335e-07
6.26669	2.68215	2.49913e-07	-2.49913e-07
6.17627	2.68022	2.5534999999999997e-07	-2.5534999999999997e-07
6.08583	2.67844	2.63112e-07	-2.63112e-07
5.99536	2.67678	2.72249e-07	-2.72249e-07
5.90486	2.67526	2.8218399999999995e-07	-2.8218399999999995e-07
5.81434	2.67386	2.92053e-07	-2.92053e-07
5.72379	2.67258	3.0060499999999996e-07	-3.0060499999999996e-07
5.63323	2.67141	3.0707899999999994e-07	-3.0707899999999994e-07
5.54264	2.67035	3.12517e-07	-3.12517e-07
5.45204	2.6694	3.18346e-07	-3.18346e-07
5.36142	2.66855	3.25599e-07	-3.25599e-07
5.27078	2.6678	3.3275899999999994e-07	-3.3275899999999994e-07
5.18013	2.66714	3.3817599999999997e-07	-3.3817599999999997e-07
5.08947	2.66657	3.42202e-07	-3.42202e-07
4.9988	2.66608	3.453609e-07	-3.453609e-07
4.90812	2.66568	3.4835059999999997e-07	-3.4835059999999997e-07
4.81743	2.66536	3.523752e-07	-3.523752e-07
4.72674	2.66513	3.5692350000000004e-07	-3.5692350000000004e-07
4.63604	2.66497	3.6064989e-07	-3.6064989e-07
4.54534	2.66489	3.6292833e-07	-3.6292833e-07
4.45464	2.66488	3.632632e-07	-3.632632e-07
4.36394	2.66496	3.623804e-07	-3.623804e-07
4.27325	2.66511	3.606667e-07	-3.606667e-07
4.18255	2.66534	3.588043e-07	-3.588043e-07
4.09187	2.66565	3.579537e-07	-3.579537e-07
4.00118	2.66604	3.578552e-07	-3.578552e-07
3.91051	2.66652	3.57797e-07	-3.57797e-07
3.81985	2.66708	3.5694120000000003e-07	-3.5694120000000003e-07
3.7292	2.66773	3.539218e-07	-3.539218e-07
3.63856	2.66848	3.506937e-07	-3.506937e-07
3.54794	2.66932	3.511402e-07	-3.511402e-07
3.45734	2.67026	3.550215e-07	-3.550215e-07
3.36675	2.67131	3.6008689999999997e-07	-3.6008689999999997e-07
3.27618	2.67247	3.649079e-07	-3.649079e-07
3.18564	2.67374	3.677486e-07	-3.677486e-07
3.09511	2.67513	3.687252e-07	-3.687252e-07
3.00462	2.67664	3.7059969999999997e-07	-3.7059969999999997e-07
2.91414	2.67828	3.748414e-07	-3.748414e-07
2.8237	2.68006	3.7976970000000004e-07	-3.7976970000000004e-07
2.73328	2.68197	3.828301e-07	-3.828301e-07
2.64289	2.68402	3.8437919999999996e-07	-3.8437919999999996e-07
2.55253	2.68622	3.8639014999999997e-07	-3.8639014999999997e-07
2.4622	2.68856	3.890795e-07	-3.890795e-07
2.3719	2.69105	3.917095e-07	-3.917095e-07
2.28164	2.69369	3.942652e-07	-3.942652e-07
2.1914	2.69648	3.9691400000000003e-07	-3.9691400000000003e-07
2.10118	2.69941	4.001665e-07	-4.001665e-07
2.011	2.70249	4.0613000000000005e-07	-4.0613000000000005e-07
1.92084	2.70571	4.16533e-07	-4.16533e-07
1.83067	2.70907	4.30981e-07	-4.30981e-07
1.74038	2.71256	4.47931e-07	-4.47931e-07
1.64986	2.71618	4.6625400000000004e-07	-4.6625400000000004e-07
1.55902	2.71992	4.84836e-07	-4.84836e-07
1.4678	2.72378	5.02699e-07	-5.02699e-07
1.37617	2.72774	5.2159e-07	-5.2159e-07
1.28419	2.73179	5.43559e-07	-5.43559e-07
1.19198	2.7359	5.674219999999999e-07	-5.674219999999999e-07
1.09967	2.74004	5.908920000000001e-07	-5.908920000000001e-07
1.00737	2.7442	6.123299999999999e-07	-6.123299999999999e-07
0.915083	2.74834	6.31263e-07	-6.31263e-07
0.822754	2.75244	6.500060000000001e-07	-6.500060000000001e-07
0.73032	2.75648	6.69211e-07	-6.69211e-07
0.637761	2.76041	6.8863e-07	-6.8863e-07
0.54531	2.76416	7.075830000000001e-07	-7.075830000000001e-07
0.453281	2.76767	7.22033e-07	-7.22033e-07
0.361953	2.77083	7.3105e-07	-7.3105e-07
0.271444	2.77353	7.38e-07	-7.38e-07
0.181285	2.77562	7.432390000000001e-07	-7.432390000000001e-07
0.0909091	2.77685	7.41594e-07	-7.41594e-07
0.0	2.77685	7.382070000000001e-07	-7.382070000000001e-07
9.0	2.76278	7.81892e-07	-7.81892e-07
8.90909	2.76278	7.77391e-07	-7.77391e-07
8.81874	2.76148	7.640570000000001e-07	-7.640570000000001e-07
8.72865	2.75929	7.482229999999999e-07	-7.482229999999999e-07
8.63827	2.75647	7.308989999999999e-07	-7.308989999999999e-07
8.54704	2.75315	7.09391e-07	-7.09391e-07
8.45502	2.74946	6.83708e-07	-6.83708e-07
8.36252	2.74551	6.528320000000001e-07	-6.528320000000001e-07
8.26986	2.74137	6.18304e-07	-6.18304e-07
8.17731	2.73712	5.80758e-07	-5.80758e-07
8.08489	2.73279	5.42395e-07	-5.42395e-07
7.99251	2.72842	5.051970000000001e-07	-5.051970000000001e-07
7.90013	2.72403	4.7012300000000006e-07	-4.7012300000000006e-07
7.80773	2.71965	4.3677e-07	-4.3677e-07
7.71542	2.71531	4.0506500000000003e-07	-4.0506500000000003e-07
7.62333	2.71104	3.7675099999999996e-07	-3.7675099999999996e-07
7.5316	2.70685	3.5338100000000003e-07	-3.5338100000000003e-07
7.44031	2.70277	3.33325e-07	-3.33325e-07
7.34942	2.69881	3.1367200000000003e-07	-3.1367200000000003e-07
7.25888	2.69499	2.96193e-07	-2.96193e-07
7.16859	2.6913	2.82043e-07	-2.82043e-07
7.07845	2.68774	2.70073e-07	-2.70073e-07
6.98833	2.68434	2.6125000000000004e-07	-2.6125000000000004e-07
6.89819	2.68107	2.5622700000000004e-07	-2.5622700000000004e-07
6.80802	2.67796	2.52451e-07	-2.52451e-07
6.71782	2.67501	2.4908400000000006e-07	-2.4908400000000006e-07
6.62759	2.67221	2.47202e-07	-2.47202e-07
6.53732	2.66957	2.46444e-07	-2.46444e-07
6.44703	2.66708	2.46536e-07	-2.46536e-07
6.3567	2.66475	2.4706e-07	-2.4706e-07
6.26635	2.66257	2.48998e-07	-2.48998e-07
6.17596	2.66054	2.53594e-07	-2.53594e-07
6.08554	2.65865	2.60968e-07	-2.60968e-07
5.99509	2.6569	2.70868e-07	-2.70868e-07
5.90462	2.65529	2.810004e-07	-2.810004e-07
5.81412	2.65381	2.89853e-07	-2.89853e-07
5.7236	2.65246	2.967195e-07	-2.967195e-07
5.63305	2.65123	3.017636e-07	-3.017636e-07
5.54248	2.65011	3.059867e-07	-3.059867e-07
5.4519	2.64911	3.1017396e-07	-3.1017396e-07
5.36129	2.64821	3.156897e-07	-3.156897e-07
5.27067	2.64741	3.216472e-07	-3.216472e-07
5.18004	2.64671	3.265757e-07	-3.265757e-07
5.08939	2.64611	3.303976e-07	-3.303976e-07
4.99873	2.6456	3.3366359999999997e-07	-3.3366359999999997e-07
4.90806	2.64518	3.3769e-07	-3.3769e-07
4.81739	2.64484	3.43094e-07	-3.43094e-07
4.72671	2.64459	3.47473e-07	-3.47473e-07
4.63602	2.64442	3.4995000000000003e-07	-3.4995000000000003e-07
4.54534	2.64434	3.5209800000000003e-07	-3.5209800000000003e-07
4.45465	2.64434	3.5377199999999997e-07	-3.5377199999999997e-07
4.36396	2.64441	3.5414300000000005e-07	-3.5414300000000005e-07
4.27328	2.64457	3.52216e-07	-3.52216e-07
4.18259	2.64482	3.4792100000000004e-07	-3.4792100000000004e-07
4.09192	2.64514	3.44379e-07	-3.44379e-07
4.00125	2.64556	3.42922e-07	-3.42922e-07
3.91059	2.64606	3.4221099999999997e-07	-3.4221099999999997e-07
3.81994	2.64665	3.41191e-07	-3.41191e-07
3.72931	2.64734	3.3957199999999997e-07	-3.3957199999999997e-07
3.63869	2.64813	3.3819e-07	-3.3819e-07
3.54808	2.64902	3.37815e-07	-3.37815e-07
3.45749	2.65001	3.40198e-07	-3.40198e-07
3.36693	2.65112	3.45051e-07	-3.45051e-07
3.27638	2.65234	3.50686e-07	-3.50686e-07
3.18585	2.65369	3.55804e-07	-3.55804e-07
3.09535	2.65515	3.5910200000000003e-07	-3.5910200000000003e-07
3.00488	2.65675	3.61486e-07	-3.61486e-07
2.91443	2.65849	3.6520599999999997e-07	-3.6520599999999997e-07
2.82401	2.66036	3.70565e-07	-3.70565e-07
2.73362	2.66238	3.75213e-07	-3.75213e-07
2.64326	2.66455	3.7859e-07	-3.7859e-07
2.55293	2.66687	3.82169e-07	-3.82169e-07
2.46264	2.66935	3.8673e-07	-3.8673e-07
2.37237	2.67198	3.91879e-07	-3.91879e-07
2.28214	2.67477	3.96426e-07	-3.96426e-07
2.19194	2.67771	3.998391e-07	-3.998391e-07
2.10177	2.68082	4.0342290000000003e-07	-4.0342290000000003e-07
2.01163	2.68407	4.0936370000000004e-07	-4.0936370000000004e-07
1.92151	2.68747	4.1931849e-07	-4.1931849e-07
1.83139	2.69102	4.3392900000000005e-07	-4.3392900000000005e-07
1.74113	2.69471	4.520416e-07	-4.520416e-07
1.65063	2.69854	4.724521e-07	-4.724521e-07
1.55979	2.7025	4.943268e-07	-4.943268e-07
1.46856	2.70658	5.155359999999999e-07	-5.155359999999999e-07
1.37689	2.71078	5.36711e-07	-5.36711e-07
1.28485	2.71506	5.59727e-07	-5.59727e-07
1.19256	2.71941	5.85189e-07	-5.85189e-07
1.10017	2.7238	6.114519999999999e-07	-6.114519999999999e-07
1.00779	2.72821	6.353700000000001e-07	-6.353700000000001e-07
0.91543	2.73259	6.56828e-07	-6.56828e-07
0.823018	2.73694	6.781079999999999e-07	-6.781079999999999e-07
0.730496	2.74122	6.992570000000001e-07	-6.992570000000001e-07
0.637841	2.74538	7.18951e-07	-7.18951e-07
0.545302	2.74935	7.384380000000001e-07	-7.384380000000001e-07
0.45321	2.75307	7.555819999999999e-07	-7.555819999999999e-07
0.361858	2.75641	7.67994e-07	-7.67994e-07
0.271372	2.75927	7.772360000000001e-07	-7.772360000000001e-07
0.181255	2.76148	7.828700000000001e-07	-7.828700000000001e-07
0.0909091	2.76278	7.81887e-07	-7.81887e-07
0.0	2.76278	7.79357e-07	-7.79357e-07
9.0	2.74826	8.29942e-07	-8.29942e-07
8.90909	2.74826	8.263219999999999e-07	-8.263219999999999e-07
8.81877	2.74688	8.13848e-07	-8.13848e-07
8.72873	2.74457	7.97722e-07	-7.97722e-07
8.63837	2.74158	7.797700000000001e-07	-7.797700000000001e-07
8.54712	2.73808	7.5673e-07	-7.5673e-07
8.45505	2.73418	7.29113e-07	-7.29113e-07
8.36246	2.73	6.96353e-07	-6.96353e-07
8.2697	2.72562	6.58776e-07	-6.58776e-07
8.17706	2.72112	6.17966e-07	-6.17966e-07
8.08455	2.71654	5.762559999999999e-07	-5.762559999999999e-07
7.99209	2.71192	5.35174e-07	-5.35174e-07
7.89963	2.70728	4.965560000000001e-07	-4.965560000000001e-07
7.80714	2.70264	4.61073e-07	-4.61073e-07
7.71475	2.69805	4.2805200000000003e-07	-4.2805200000000003e-07
7.6226	2.69353	3.97499e-07	-3.97499e-07
7.53083	2.6891	3.70854e-07	-3.70854e-07
7.43951	2.68479	3.48647e-07	-3.48647e-07
7.34863	2.68061	3.28663e-07	-3.28663e-07
7.25811	2.67656	3.0939199999999994e-07	-3.0939199999999994e-07
7.16785	2.67267	2.91942e-07	-2.91942e-07
7.07776	2.66892	2.77447e-07	-2.77447e-07
6.98769	2.66532	2.66252e-07	-2.66252e-07
6.89759	2.66187	2.58846e-07	-2.58846e-07
6.80746	2.65859	2.54221e-07	-2.54221e-07
6.7173	2.65547	2.508122e-07	-2.508122e-07
6.6271	2.65252	2.481852e-07	-2.481852e-07
6.53688	2.64973	2.458191e-07	-2.458191e-07
6.44662	2.6471	2.441871e-07	-2.441871e-07
6.35632	2.64464	2.441535e-07	-2.441535e-07
6.266	2.64234	2.4578069e-07	-2.4578069e-07
6.17564	2.6402	2.49204e-07	-2.49204e-07
6.08525	2.63821	2.550144e-07	-2.550144e-07
5.99483	2.63637	2.635764e-07	-2.635764e-07
5.90438	2.63467	2.726358e-07	-2.726358e-07
5.8139	2.63311	2.80296e-07	-2.80296e-07
5.7234	2.63168	2.86309e-07	-2.86309e-07
5.63287	2.63038	2.91016e-07	-2.91016e-07
5.54232	2.62921	2.95121e-07	-2.95121e-07
5.45175	2.62815	2.98683e-07	-2.98683e-07
5.36116	2.6272	3.0187e-07	-3.0187e-07
5.27056	2.62636	3.0586e-07	-3.0586e-07
5.17994	2.62563	3.103522e-07	-3.103522e-07
5.08931	2.62499	3.142632e-07	-3.142632e-07
4.99866	2.62445	3.190835e-07	-3.190835e-07
4.90801	2.62401	3.246554e-07	-3.246554e-07
4.81735	2.62365	3.2983839999999996e-07	-3.2983839999999996e-07
4.72668	2.62339	3.3407110000000005e-07	-3.3407110000000005e-07
4.636	2.62321	3.370529e-07	-3.370529e-07
4.54533	2.62312	3.396088e-07	-3.396088e-07
4.45465	2.62312	3.4184343e-07	-3.4184343e-07
4.36398	2.6232	3.4259083e-07	-3.4259083e-07
4.27331	2.62337	3.408769e-07	-3.408769e-07
4.18264	2.62362	3.366699e-07	-3.366699e-07
4.09197	2.62397	3.317581e-07	-3.317581e-07
4.00132	2.62441	3.278609e-07	-3.278609e-07
3.91067	2.62493	3.254802e-07	-3.254802e-07
3.82004	2.62556	3.2500040000000003e-07	-3.2500040000000003e-07
3.72942	2.62629	3.26392e-07	-3.26392e-07
3.63881	2.62712	3.2780609999999996e-07	-3.2780609999999996e-07
3.54822	2.62805	3.2811420000000003e-07	-3.2811420000000003e-07
3.45765	2.6291	3.29324e-07	-3.29324e-07
3.3671	2.63027	3.331859e-07	-3.331859e-07
3.27658	2.63156	3.3939520000000004e-07	-3.3939520000000004e-07
