Points:0	Points:1	abs_DELTA_R1	DELTA_R1
2.9233	1.87619	1.4509e-06	1.4509e-06
2.83379	1.88146	1.5162999999999994e-06	1.5162999999999994e-06
2.74437	1.8872	1.5957999999999992e-06	1.5957999999999992e-06
2.65506	1.8934	1.6804e-06	1.6804e-06
2.56585	1.90011	1.7652999999999999e-06	1.7652999999999999e-06
2.47676	1.90732	1.8486999999999998e-06	1.8486999999999998e-06
2.38779	1.91507	1.9367000000000013e-06	1.9367000000000013e-06
2.29894	1.92335	2.0326e-06	2.0326e-06
2.21021	1.93219	2.1339e-06	2.1339e-06
2.12159	1.94157	2.2369000000000006e-06	2.2369000000000006e-06
2.03309	1.9515	2.3386999999999985e-06	2.3386999999999985e-06
1.94471	1.96197	2.4410999999999994e-06	2.4410999999999994e-06
1.85632	1.97298	2.5405000000000005e-06	2.5405000000000005e-06
1.76758	1.98457	2.6340000000000005e-06	2.6340000000000005e-06
1.67813	1.99675	2.7159000000000005e-06	2.7159000000000005e-06
1.5877	2.00954	2.7838000000000004e-06	2.7838000000000004e-06
1.49607	2.02295	2.842699999999999e-06	2.842699999999999e-06
1.40309	2.03696	2.8868999999999994e-06	2.8868999999999994e-06
1.30893	2.05148	2.9268000000000005e-06	2.9268000000000005e-06
1.21398	2.0664	2.9595999999999996e-06	2.9595999999999996e-06
1.11867	2.08155	2.9575399999999995e-06	2.9575399999999995e-06
1.02337	2.09677	2.9218799999999985e-06	2.9218799999999985e-06
0.928086	2.11195	2.867279999999999e-06	2.867279999999999e-06
0.832633	2.127	2.790659999999999e-06	2.790659999999999e-06
0.736822	2.1418	2.68131e-06	2.68131e-06
0.640591	2.1562	2.5338400000000005e-06	2.5338400000000005e-06
0.54473	2.16988	2.348249999999999e-06	2.348249999999999e-06
0.450274	2.18247	2.1259699999999992e-06	2.1259699999999992e-06
0.358112	2.19358	1.8758600000000007e-06	1.8758600000000007e-06
0.268556	2.20284	1.620329999999999e-06	1.620329999999999e-06
0.180085	2.20995	1.3669200000000001e-06	1.3669200000000001e-06
0.0909091	2.2142	1.1246499999999995e-06	1.1246499999999995e-06
0.0	2.2142	1.0100000000000005e-06	1.0100000000000005e-06
9.0	2.18893	8.404999999999998e-07	8.404999999999998e-07
8.90909	2.18893	7.232000000000001e-07	7.232000000000001e-07
8.81996	2.18457	4.90300000000001e-07	4.90300000000001e-07
8.73166	2.17729	2.6680000000000056e-07	2.6680000000000056e-07
8.64248	2.16782	6.220000000000086e-08	6.220000000000086e-08
8.55066	2.15647	1.142999999999999e-07	-1.142999999999999e-07
8.45636	2.14357	2.5479999999999966e-07	-2.5479999999999966e-07
8.36047	2.12951	3.563999999999988e-07	-3.563999999999988e-07
8.26404	2.11467	4.1200000000000046e-07	-4.1200000000000046e-07
8.168	2.09939	4.2099999999999987e-07	-4.2099999999999987e-07
8.07236	2.08384	3.981000000000005e-07	-3.981000000000005e-07
7.97692	2.06815	3.551999999999996e-07	-3.551999999999996e-07
7.88149	2.05241	2.952999999999987e-07	-2.952999999999987e-07
7.78602	2.03673	2.239999999999999e-07	-2.239999999999999e-07
7.69087	2.02127	1.5359999999999968e-07	-1.5359999999999968e-07
7.59649	2.00621	7.660000000000025e-08	-7.660000000000025e-08
7.50327	1.99168	1.1999999999999207e-08	1.1999999999999207e-08
7.41144	1.97777	1.023000000000007e-07	1.023000000000007e-07
7.32087	1.96451	1.992000000000014e-07	1.992000000000014e-07
7.23135	1.95189	2.9959999999999964e-07	2.9959999999999964e-07
7.1426	1.9399	3.923000000000013e-07	3.923000000000013e-07
7.05426	1.92851	4.791000000000002e-07	4.791000000000002e-07
6.96596	1.91768	5.632e-07	5.632e-07
6.87754	1.90742	6.416999999999993e-07	6.416999999999993e-07
6.789	1.89773	7.203999999999991e-07	7.203999999999991e-07
6.70034	1.8886	7.840999999999998e-07	7.840999999999998e-07
6.61155	1.88005	8.219999999999999e-07	8.219999999999999e-07
6.52264	1.87205	8.542000000000011e-07	8.542000000000011e-07
6.43361	1.8646	8.898000000000012e-07	8.898000000000012e-07
6.34446	1.85769	9.236999999999993e-07	9.236999999999993e-07
6.25519	1.85128	9.462999999999997e-07	9.462999999999997e-07
6.16582	1.84537	9.600999999999995e-07	9.600999999999995e-07
6.07634	1.83994	9.782000000000002e-07	9.782000000000002e-07
5.98676	1.83495	1.0068000000000003e-06	1.0068000000000003e-06
5.89709	1.83039	1.0408000000000003e-06	1.0408000000000003e-06
5.80734	1.82623	1.0690999999999996e-06	1.0690999999999996e-06
5.7175	1.82246	1.0895999999999989e-06	1.0895999999999989e-06
5.62759	1.81905	1.1036999999999993e-06	1.1036999999999993e-06
5.53762	1.81598	1.1022999999999996e-06	1.1022999999999996e-06
5.44759	1.81323	1.091999999999999e-06	1.091999999999999e-06
5.3575	1.81079	1.0880000000000004e-06	1.0880000000000004e-06
5.26736	1.80864	1.0992999999999998e-06	1.0992999999999998e-06
5.17718	1.80676	1.1139999999999998e-06	1.1139999999999998e-06
5.08696	1.80515	1.1244000000000006e-06	1.1244000000000006e-06
4.99671	1.80378	1.1367000000000005e-06	1.1367000000000005e-06
4.90643	1.80266	1.1482999999999988e-06	1.1482999999999988e-06
4.81613	1.80177	1.1515000000000007e-06	1.1515000000000007e-06
4.72581	1.8011	1.1430999999999993e-06	1.1430999999999993e-06
4.63548	1.80066	1.1315999999999995e-06	1.1315999999999995e-06
4.54515	1.80043	1.1242000000000002e-06	1.1242000000000002e-06
4.45481	1.80042	1.1276000000000009e-06	1.1276000000000009e-06
4.36447	1.80063	1.1401999999999997e-06	1.1401999999999997e-06
4.27414	1.80105	1.1466999999999987e-06	1.1466999999999987e-06
4.18383	1.8017	1.1427999999999986e-06	1.1427999999999986e-06
4.09352	1.80256	1.1304000000000002e-06	1.1304000000000002e-06
4.00324	1.80367	1.1224999999999998e-06	1.1224999999999998e-06
3.91299	1.80501	1.1312000000000003e-06	1.1312000000000003e-06
3.82277	1.8066	1.1487000000000014e-06	1.1487000000000014e-06
3.73259	1.80845	1.1685999999999993e-06	1.1685999999999993e-06
3.64244	1.81057	1.1850999999999999e-06	1.1850999999999999e-06
3.55235	1.81299	1.2047000000000005e-06	1.2047000000000005e-06
3.46231	1.8157	1.2287999999999991e-06	1.2287999999999991e-06
3.37233	1.81874	1.2480999999999991e-06	1.2480999999999991e-06
3.28242	1.82212	1.2619000000000006e-06	1.2619000000000006e-06
3.19258	1.82586	1.2802e-06	1.2802e-06
3.10282	1.82998	1.3065000000000001e-06	1.3065000000000001e-06
3.01314	1.8345	1.3395999999999998e-06	1.3395999999999998e-06
2.92356	1.83945	1.383400000000001e-06	1.383400000000001e-06
2.83407	1.84484	1.4381000000000007e-06	1.4381000000000007e-06
2.74469	1.85071	1.5091000000000005e-06	1.5091000000000005e-06
2.65542	1.85707	1.5940000000000003e-06	1.5940000000000003e-06
2.56626	1.86394	1.6822000000000006e-06	1.6822000000000006e-06
2.47722	1.87135	1.7704000000000009e-06	1.7704000000000009e-06
2.3883	1.8793	1.8597999999999987e-06	1.8597999999999987e-06
2.29951	1.88781	1.9554e-06	1.9554e-06
2.21084	1.89689	2.0583000000000003e-06	2.0583000000000003e-06
2.1223	1.90654	2.1675999999999994e-06	2.1675999999999994e-06
2.03387	1.91677	2.2817000000000005e-06	2.2817000000000005e-06
1.94557	1.92756	2.396199999999999e-06	2.396199999999999e-06
1.85727	1.93891	2.5078999999999985e-06	2.5078999999999985e-06
1.7686	1.95087	2.6141999999999995e-06	2.6141999999999995e-06
1.67921	1.96345	2.713700000000001e-06	2.713700000000001e-06
1.58881	1.97668	2.8015e-06	2.8015e-06
1.49717	1.99056	2.8773000000000004e-06	2.8773000000000004e-06
1.40415	2.00507	2.9379999999999997e-06	2.9379999999999997e-06
1.30991	2.02013	2.983999999999999e-06	2.983999999999999e-06
1.21485	2.0356	3.0263e-06	3.0263e-06
1.11942	2.05133	3.045899999999999e-06	3.045899999999999e-06
1.024	2.06713	3.0231e-06	3.0231e-06
0.928601	2.0829	2.9745300000000005e-06	2.9745300000000005e-06
0.833022	2.09852	2.908860000000001e-06	2.908860000000001e-06
0.737072	2.11389	2.81254e-06	2.81254e-06
0.640686	2.12885	2.6737699999999993e-06	2.6737699999999993e-06
0.54468	2.14304	2.4976100000000003e-06	2.4976100000000003e-06
0.450123	2.15609	2.2843600000000003e-06	2.2843600000000003e-06
0.357931	2.1676	2.03403e-06	2.03403e-06
0.268422	2.17719	1.769870000000001e-06	1.769870000000001e-06
0.18003	2.18453	1.504429999999999e-06	1.504429999999999e-06
0.0909091	2.18893	1.25005e-06	1.25005e-06
0.0	2.18893	1.1294400000000008e-06	1.1294400000000008e-06
9.0	2.16349	9.465999999999987e-07	9.465999999999987e-07
8.90909	2.16349	8.204999999999983e-07	8.204999999999983e-07
8.82002	2.15898	5.730999999999996e-07	5.730999999999996e-07
8.7318	2.15146	3.3650000000000093e-07	3.3650000000000093e-07
8.64267	2.14167	1.1290000000000022e-07	1.1290000000000022e-07
8.55083	2.12993	8.460000000000085e-08	-8.460000000000085e-08
8.45644	2.11656	2.381000000000003e-07	-2.381000000000003e-07
8.36041	2.10198	3.462000000000002e-07	-3.462000000000002e-07
8.26383	2.08658	4.076999999999995e-07	-4.076999999999995e-07
8.16764	2.07072	4.191999999999993e-07	-4.191999999999993e-07
8.07188	2.05459	3.8990000000000113e-07	-3.8990000000000113e-07
7.97632	2.03831	3.328999999999998e-07	-3.328999999999998e-07
7.88077	2.02197	2.5619999999999934e-07	-2.5619999999999934e-07
7.78518	2.0057	1.5879999999999922e-07	-1.5879999999999922e-07
7.68992	1.98967	5.979999999999899e-08	-5.979999999999899e-08
7.59545	1.97406	2.8499999999999812e-08	2.8499999999999812e-08
7.50218	1.95901	1.198000000000001e-07	1.198000000000001e-07
7.41034	1.94462	2.0790000000000016e-07	2.0790000000000016e-07
7.31981	1.93092	2.9309999999999894e-07	2.9309999999999894e-07
7.23035	1.91789	3.8309999999999977e-07	3.8309999999999977e-07
7.14167	1.90552	4.6939999999999927e-07	4.6939999999999927e-07
7.05341	1.89378	5.512999999999993e-07	5.512999999999993e-07
6.9652	1.88264	6.335000000000016e-07	6.335000000000016e-07
6.87685	1.87207	7.071000000000004e-07	7.071000000000004e-07
6.78839	1.86211	7.78e-07	7.78e-07
6.69979	1.85273	8.499000000000001e-07	8.499000000000001e-07
6.61106	1.84395	9.030999999999999e-07	9.030999999999999e-07
6.5222	1.83575	9.418999999999986e-07	9.418999999999986e-07
6.43322	1.82812	9.807000000000006e-07	9.807000000000006e-07
6.34411	1.82103	1.018700000000001e-06	1.018700000000001e-06
6.25488	1.81448	1.0467999999999999e-06	1.0467999999999999e-06
6.16554	1.80844	1.0669e-06	1.0669e-06
6.0761	1.80289	1.0878e-06	1.0878e-06
5.98655	1.79779	1.1119999999999988e-06	1.1119999999999988e-06
5.8969	1.79314	1.1477000000000009e-06	1.1477000000000009e-06
5.80717	1.7889	1.1837000000000002e-06	1.1837000000000002e-06
5.71735	1.78506	1.2073999999999997e-06	1.2073999999999997e-06
5.62747	1.78158	1.2247000000000003e-06	1.2247000000000003e-06
5.53751	1.77846	1.2282999999999997e-06	1.2282999999999997e-06
5.44749	1.77566	1.2185000000000003e-06	1.2185000000000003e-06
5.35741	1.77318	1.214099999999999e-06	1.214099999999999e-06
5.26728	1.77099	1.2232000000000004e-06	1.2232000000000004e-06
5.17711	1.76909	1.2371000000000004e-06	1.2371000000000004e-06
5.08691	1.76745	1.2468999999999999e-06	1.2468999999999999e-06
4.99666	1.76606	1.2473000000000007e-06	1.2473000000000007e-06
4.9064	1.76492	1.2491999999999998e-06	1.2491999999999998e-06
4.8161	1.76401	1.2543000000000008e-06	1.2543000000000008e-06
4.72579	1.76334	1.2420999999999995e-06	1.2420999999999995e-06
4.63547	1.76289	1.2208000000000002e-06	1.2208000000000002e-06
4.54514	1.76266	1.2007000000000002e-06	1.2007000000000002e-06
4.45481	1.76265	1.1919999999999998e-06	1.1919999999999998e-06
4.36448	1.76286	1.1994999999999993e-06	1.1994999999999993e-06
4.27416	1.76329	1.2072999999999994e-06	1.2072999999999994e-06
4.18385	1.76394	1.2077000000000003e-06	1.2077000000000003e-06
4.09356	1.76482	1.1959000000000015e-06	1.1959000000000015e-06
4.00329	1.76594	1.1823000000000005e-06	1.1823000000000005e-06
3.91304	1.7673	1.1813e-06	1.1813e-06
3.82283	1.76892	1.1887999999999995e-06	1.1887999999999995e-06
3.73266	1.7708	1.1981999999999998e-06	1.1981999999999998e-06
3.64253	1.77296	1.2056000000000008e-06	1.2056000000000008e-06
3.55245	1.77541	1.2164000000000008e-06	1.2164000000000008e-06
3.46242	1.77818	1.2304999999999995e-06	1.2304999999999995e-06
3.37246	1.78127	1.2415000000000016e-06	1.2415000000000016e-06
3.28257	1.78471	1.2490999999999996e-06	1.2490999999999996e-06
3.19275	1.78852	1.259599999999999e-06	1.259599999999999e-06
3.10301	1.79272	1.2756000000000001e-06	1.2756000000000001e-06
3.01336	1.79733	1.2974000000000005e-06	1.2974000000000005e-06
2.9238	1.80238	1.3321999999999989e-06	1.3321999999999989e-06
2.83435	1.8079	1.3791999999999986e-06	1.3791999999999986e-06
2.745	1.81389	1.4396999999999991e-06	1.4396999999999991e-06
2.65576	1.8204	1.5170999999999994e-06	1.5170999999999994e-06
2.56665	1.82744	1.6037999999999998e-06	1.6037999999999998e-06
2.47766	1.83502	1.6941999999999998e-06	1.6941999999999998e-06
2.38879	1.84318	1.7859999999999995e-06	1.7859999999999995e-06
2.30006	1.85191	1.8828999999999985e-06	1.8828999999999985e-06
2.21145	1.86124	1.9857000000000003e-06	1.9857000000000003e-06
2.12298	1.87116	2.0956999999999993e-06	2.0956999999999993e-06
2.03463	1.88168	2.2144000000000003e-06	2.2144000000000003e-06
1.94641	1.8928	2.3382999999999993e-06	2.3382999999999993e-06
1.8582	1.9045	2.4639999999999988e-06	2.4639999999999988e-06
1.76961	1.91683	2.5845000000000004e-06	2.5845000000000004e-06
1.68028	1.92981	2.6988000000000003e-06	2.6988000000000003e-06
1.58991	1.94348	2.804899999999999e-06	2.804899999999999e-06
1.49826	1.95784	2.8987e-06	2.8987e-06
1.40519	1.97286	2.9806e-06	2.9806e-06
1.31088	1.98847	3.039900000000001e-06	3.039900000000001e-06
1.21572	2.00452	3.0891000000000006e-06	3.0891000000000006e-06
1.12017	2.02083	3.127200000000001e-06	3.127200000000001e-06
1.02463	2.03723	3.1237000000000003e-06	3.1237000000000003e-06
0.92911	2.05359	3.0819e-06	3.0819e-06
0.833407	2.06981	3.0218000000000004e-06	3.0218000000000004e-06
0.737318	2.08576	2.9374e-06	2.9374e-06
0.640777	2.10128	2.8102599999999998e-06	2.8102599999999998e-06
0.544628	2.11601	2.6404399999999987e-06	2.6404399999999987e-06
0.44997	2.12953	2.4344600000000007e-06	2.4344600000000007e-06
0.357748	2.14144	2.1913299999999992e-06	2.1913299999999992e-06
0.268288	2.15135	1.9225700000000005e-06	1.9225700000000005e-06
0.179974	2.15895	1.6455400000000009e-06	1.6455400000000009e-06
0.0909091	2.16349	1.3799999999999986e-06	1.3799999999999986e-06
0.0	2.16349	1.2542999999999992e-06	1.2542999999999992e-06
9.0	2.13791	1.0562000000000002e-06	1.0562000000000002e-06
8.90909	2.13791	9.212000000000006e-07	9.212000000000006e-07
8.82007	2.13326	6.571999999999994e-07	6.571999999999994e-07
8.73193	2.12549	4.073000000000003e-07	4.073000000000003e-07
8.64286	2.11538	1.681999999999995e-07	1.681999999999995e-07
8.55101	2.10323	4.970000000000056e-08	-4.970000000000056e-08
8.45652	2.08939	2.1779999999999985e-07	-2.1779999999999985e-07
8.36035	2.07428	3.3109999999999925e-07	-3.3109999999999925e-07
8.26361	2.0583	3.9250000000000005e-07	-3.9250000000000005e-07
8.16729	2.04186	4.0290000000000084e-07	-4.0290000000000084e-07
8.0714	2.02512	3.6849999999999994e-07	-3.6849999999999994e-07
7.97572	2.00823	3.0070000000000036e-07	-3.0070000000000036e-07
7.88005	1.99128	2.0040000000000066e-07	-2.0040000000000066e-07
7.78435	1.97441	6.769999999999937e-08	-6.769999999999937e-08
7.68899	1.95779	6.29000000000007e-08	6.29000000000007e-08
7.59443	1.94162	1.641999999999992e-07	1.641999999999992e-07
7.50112	1.92605	2.523999999999995e-07	2.523999999999995e-07
7.40927	1.91117	3.369000000000001e-07	3.369000000000001e-07
7.31876	1.89701	4.117000000000015e-07	4.117000000000015e-07
7.22936	1.88357	4.860000000000001e-07	4.860000000000001e-07
7.14076	1.87083	5.617000000000001e-07	5.617000000000001e-07
7.05259	1.85874	6.380999999999999e-07	6.380999999999999e-07
6.96445	1.84727	7.156000000000004e-07	7.156000000000004e-07
6.87619	1.83641	7.870999999999996e-07	7.870999999999996e-07
6.78779	1.82617	8.547000000000005e-07	8.547000000000005e-07
6.69926	1.81655	9.284999999999997e-07	9.284999999999997e-07
6.61059	1.80754	9.943e-07	9.943e-07
6.52178	1.79914	1.0428999999999998e-06	1.0428999999999998e-06
6.43285	1.79133	1.0855e-06	1.0855e-06
6.34378	1.78408	1.1275999999999992e-06	1.1275999999999992e-06
6.25459	1.77738	1.1595999999999999e-06	1.1595999999999999e-06
6.16529	1.77121	1.1836e-06	1.1836e-06
6.07587	1.76554	1.209399999999999e-06	1.209399999999999e-06
5.98635	1.76035	1.2323e-06	1.2323e-06
5.89673	1.75561	1.2661999999999998e-06	1.2661999999999998e-06
5.80702	1.7513	1.310800000000001e-06	1.310800000000001e-06
5.71722	1.74738	1.3445000000000004e-06	1.3445000000000004e-06
5.62735	1.74385	1.3678000000000007e-06	1.3678000000000007e-06
5.53741	1.74067	1.3770000000000005e-06	1.3770000000000005e-06
5.4474	1.73783	1.367799999999999e-06	1.367799999999999e-06
5.35733	1.73531	1.3614999999999987e-06	1.3614999999999987e-06
5.26722	1.73309	1.3686000000000008e-06	1.3686000000000008e-06
5.17706	1.73116	1.3829e-06	1.3829e-06
5.08686	1.72949	1.3939000000000003e-06	1.3939000000000003e-06
4.99663	1.72809	1.3847000000000005e-06	1.3847000000000005e-06
4.90636	1.72693	1.3719999999999997e-06	1.3719999999999997e-06
4.81608	1.72601	1.3698e-06	1.3698e-06
4.72578	1.72533	1.3586999999999994e-06	1.3586999999999994e-06
4.63546	1.72487	1.3338000000000007e-06	1.3338000000000007e-06
4.54514	1.72464	1.3031999999999997e-06	1.3031999999999997e-06
4.45482	1.72463	1.281299999999999e-06	1.281299999999999e-06
4.36449	1.72484	1.2787000000000001e-06	1.2787000000000001e-06
4.27418	1.72527	1.2846000000000012e-06	1.2846000000000012e-06
4.18388	1.72594	1.2882000000000006e-06	1.2882000000000006e-06
4.09359	1.72683	1.2827000000000004e-06	1.2827000000000004e-06
4.00333	1.72796	1.2656000000000002e-06	1.2656000000000002e-06
3.91309	1.72935	1.250399999999999e-06	1.250399999999999e-06
3.82289	1.73098	1.2493e-06	1.2493e-06
3.73272	1.73289	1.2533999999999989e-06	1.2533999999999989e-06
3.64261	1.73509	1.2511000000000006e-06	1.2511000000000006e-06
3.55254	1.73758	1.2471999999999988e-06	1.2471999999999988e-06
3.46253	1.74039	1.2482999999999996e-06	1.2482999999999996e-06
3.37258	1.74353	1.2502000000000003e-06	1.2502000000000003e-06
3.2827	1.74703	1.2514999999999998e-06	1.2514999999999998e-06
3.1929	1.7509	1.2567999999999996e-06	1.2567999999999996e-06
3.10318	1.75518	1.2681999999999991e-06	1.2681999999999991e-06
3.01355	1.75988	1.2817e-06	1.2817e-06
2.92402	1.76503	1.3024000000000013e-06	1.3024000000000013e-06
2.8346	1.77066	1.339400000000001e-06	1.339400000000001e-06
2.74528	1.77678	1.3900999999999988e-06	1.3900999999999988e-06
2.65609	1.78343	1.4557999999999988e-06	1.4557999999999988e-06
2.56701	1.79063	1.5353000000000004e-06	1.5353000000000004e-06
2.47807	1.79839	1.6213999999999994e-06	1.6213999999999994e-06
2.38925	1.80674	1.7124000000000007e-06	1.7124000000000007e-06
2.30058	1.8157	1.8112000000000005e-06	1.8112000000000005e-06
2.21204	1.82527	1.916500000000001e-06	1.916500000000001e-06
2.12363	1.83547	2.027800000000001e-06	2.027800000000001e-06
2.03536	1.84628	2.1466999999999993e-06	2.1466999999999993e-06
1.94722	1.85771	2.2739000000000004e-06	2.2739000000000004e-06
1.8591	1.86976	2.4082e-06	2.4082e-06
1.77059	1.88247	2.543900000000001e-06	2.543900000000001e-06
1.68132	1.89587	2.674400000000001e-06	2.674400000000001e-06
1.59099	1.90998	2.7954000000000004e-06	2.7954000000000004e-06
1.49934	1.92482	2.905400000000001e-06	2.905400000000001e-06
1.40623	1.94037	3.0058999999999995e-06	3.0058999999999995e-06
1.31183	1.95653	3.0874000000000003e-06	3.0874000000000003e-06
1.21657	1.97317	3.1487999999999994e-06	3.1487999999999994e-06
1.1209	1.99009	3.2005999999999995e-06	3.2005999999999995e-06
1.02525	2.0071	3.2218000000000002e-06	3.2218000000000002e-06
0.929614	2.02407	3.1942000000000007e-06	3.1942000000000007e-06
0.833786	2.04089	3.1351e-06	3.1351e-06
0.73756	2.05744	3.0566000000000005e-06	3.0566000000000005e-06
0.640866	2.07353	2.9443e-06	2.9443e-06
0.544572	2.0888	2.781700000000001e-06	2.781700000000001e-06
0.449814	2.10281	2.5792000000000006e-06	2.5792000000000006e-06
0.357563	2.11513	2.3432e-06	2.3432e-06
0.268152	2.12538	2.0728e-06	2.0728e-06
0.179918	2.13322	1.7853999999999999e-06	1.7853999999999999e-06
0.0909091	2.13791	1.5102000000000012e-06	1.5102000000000012e-06
0.0	2.13791	1.3807000000000002e-06	1.3807000000000002e-06
9.0	2.11222	1.1680000000000014e-06	1.1680000000000014e-06
8.90909	2.11222	1.0235999999999998e-06	1.0235999999999998e-06
8.82013	2.10742	7.413999999999994e-07	7.413999999999994e-07
8.73207	2.0994	4.762000000000006e-07	4.762000000000006e-07
8.64306	2.08897	2.2529999999999935e-07	2.2529999999999935e-07
8.55119	2.0764	6.700000000001139e-09	-6.700000000001139e-09
8.45661	2.06208	1.8979999999999944e-07	-1.8979999999999944e-07
8.36029	2.04642	3.0659999999999974e-07	-3.0659999999999974e-07
8.2634	2.02987	3.6209999999999946e-07	-3.6209999999999946e-07
8.16694	2.01281	3.667000000000011e-07	-3.667000000000011e-07
8.07092	1.99546	3.2920000000000017e-07	-3.2920000000000017e-07
7.97513	1.97794	2.424999999999998e-07	-2.424999999999998e-07
7.87935	1.96038	1.0900000000000014e-07	-1.0900000000000014e-07
7.78353	1.94289	4.220000000000105e-08	4.220000000000105e-08
7.68806	1.92567	1.8489999999999886e-07	1.8489999999999886e-07
7.59343	1.90892	2.9809999999999974e-07	2.9809999999999974e-07
7.50007	1.89281	3.8849999999999975e-07	3.8849999999999975e-07
7.40822	1.87744	4.6980000000000014e-07	4.6980000000000014e-07
7.31774	1.86283	5.392000000000015e-07	5.392000000000015e-07
7.2284	1.84897	6.024999999999997e-07	6.024999999999997e-07
7.13987	1.83584	6.679000000000008e-07	6.679000000000008e-07
7.05179	1.8234	7.409e-07	7.409e-07
6.96374	1.81161	8.140999999999995e-07	8.140999999999995e-07
6.87555	1.80046	8.84300000000001e-07	8.84300000000001e-07
6.78723	1.78995	9.534000000000001e-07	9.534000000000001e-07
6.69876	1.78008	1.0230000000000002e-06	1.0230000000000002e-06
6.61015	1.77086	1.0909e-06	1.0909e-06
6.52139	1.76225	1.1490000000000003e-06	1.1490000000000003e-06
6.4325	1.75426	1.2000000000000004e-06	1.2000000000000004e-06
6.34348	1.74686	1.2494000000000003e-06	1.2494000000000003e-06
6.25433	1.74002	1.2861999999999996e-06	1.2861999999999996e-06
6.16505	1.73373	1.3060000000000007e-06	1.3060000000000007e-06
6.07566	1.72795	1.3300999999999993e-06	1.3300999999999993e-06
5.98617	1.72267	1.3576000000000004e-06	1.3576000000000004e-06
5.89657	1.71784	1.3875000000000015e-06	1.3875000000000015e-06
5.80688	1.71345	1.4345999999999998e-06	1.4345999999999998e-06
5.7171	1.70948	1.4826e-06	1.4826e-06
5.62724	1.70589	1.5230000000000005e-06	1.5230000000000005e-06
5.53731	1.70266	1.5439000000000006e-06	1.5439000000000006e-06
5.44732	1.69978	1.533899999999999e-06	1.533899999999999e-06
5.35727	1.69723	1.520900000000001e-06	1.520900000000001e-06
5.26716	1.69497	1.5221000000000002e-06	1.5221000000000002e-06
5.17701	1.69301	1.5364999999999996e-06	1.5364999999999996e-06
5.08682	1.69133	1.5507000000000002e-06	1.5507000000000002e-06
4.99659	1.6899	1.5400000000000005e-06	1.5400000000000005e-06
4.90634	1.68873	1.5154999999999993e-06	1.5154999999999993e-06
4.81606	1.6878	1.5008999999999995e-06	1.5008999999999995e-06
4.72576	1.68711	1.488299999999999e-06	1.488299999999999e-06
4.63545	1.68665	1.4665999999999988e-06	1.4665999999999988e-06
4.54514	1.68641	1.434199999999999e-06	1.434199999999999e-06
4.45482	1.6864	1.4008000000000002e-06	1.4008000000000002e-06
4.3645	1.68661	1.3863000000000006e-06	1.3863000000000006e-06
4.27419	1.68705	1.3866999999999998e-06	1.3866999999999998e-06
4.1839	1.68773	1.3876e-06	1.3876e-06
4.09362	1.68863	1.3837999999999985e-06	1.3837999999999985e-06
4.00336	1.68978	1.3630999999999989e-06	1.3630999999999989e-06
3.91313	1.69118	1.3390000000000002e-06	1.3390000000000002e-06
3.82294	1.69284	1.3339999999999994e-06	1.3339999999999994e-06
3.73278	1.69477	1.3377000000000008e-06	1.3377000000000008e-06
3.64267	1.697	1.330100000000001e-06	1.330100000000001e-06
3.55262	1.69952	1.3158000000000002e-06	1.3158000000000002e-06
3.46262	1.70237	1.3069999999999995e-06	1.3069999999999995e-06
3.37268	1.70556	1.2989000000000004e-06	1.2989000000000004e-06
3.28282	1.70912	1.2879e-06	1.2879e-06
3.19303	1.71305	1.2820999999999991e-06	1.2820999999999991e-06
3.10334	1.7174	1.2856e-06	1.2856e-06
3.01373	1.72219	1.2903000000000002e-06	1.2903000000000002e-06
2.92423	1.72743	1.2977999999999997e-06	1.2977999999999997e-06
2.83483	1.73316	1.3200999999999994e-06	1.3200999999999994e-06
2.74555	1.73941	1.3565000000000013e-06	1.3565000000000013e-06
2.65639	1.74619	1.4080999999999993e-06	1.4080999999999993e-06
2.56735	1.75354	1.4767000000000006e-06	1.4767000000000006e-06
2.47845	1.76148	1.5545999999999986e-06	1.5545999999999986e-06
2.38969	1.77003	1.637399999999999e-06	1.637399999999999e-06
2.30107	1.77921	1.7317999999999992e-06	1.7317999999999992e-06
2.2126	1.78902	1.839899999999999e-06	1.839899999999999e-06
2.12426	1.79948	1.9559999999999996e-06	1.9559999999999996e-06
2.03607	1.81059	2.0792000000000004e-06	2.0792000000000004e-06
1.94801	1.82234	2.208299999999999e-06	2.208299999999999e-06
1.85998	1.83474	2.3441e-06	2.3441e-06
1.77154	1.84782	2.489000000000001e-06	2.489000000000001e-06
1.68234	1.86164	2.636399999999999e-06	2.636399999999999e-06
1.59204	1.8762	2.7747999999999993e-06	2.7747999999999993e-06
1.50039	1.89153	2.9001000000000013e-06	2.9001000000000013e-06
1.40724	1.90761	3.0147e-06	3.0147e-06
1.31277	1.92435	3.1192000000000006e-06	3.1192000000000006e-06
1.2174	1.94158	3.2009e-06	3.2009e-06
1.12163	1.95912	3.2672e-06	3.2672e-06
1.02586	1.97675	3.312499999999999e-06	3.312499999999999e-06
0.930109	1.99435	3.3066e-06	3.3066e-06
0.83416	2.01179	3.2546999999999995e-06	3.2546999999999995e-06
0.737797	2.02895	3.1779000000000005e-06	3.1779000000000005e-06
0.64095	2.04564	3.074500000000001e-06	3.074500000000001e-06
0.544514	2.06146	2.9242e-06	2.9242e-06
0.449656	2.07596	2.7256000000000015e-06	2.7256000000000015e-06
