Points:0	Points:1	abs_DELTA_R2	DELTA_R2
7.25393	2.57532	2.3202999999999996e-06	2.3202999999999996e-06
7.16387	2.57029	2.2828100000000003e-06	2.2828100000000003e-06
7.07402	2.56545	2.2445399999999997e-06	2.2445399999999997e-06
6.98419	2.56081	2.2076800000000004e-06	2.2076800000000004e-06
6.89433	2.55638	2.1750399999999998e-06	2.1750399999999998e-06
6.80443	2.55215	2.14584e-06	2.14584e-06
6.71448	2.54814	2.11714e-06	2.11714e-06
6.6245	2.54434	2.0868400000000003e-06	2.0868400000000003e-06
6.53447	2.54075	2.05596e-06	2.05596e-06
6.44439	2.53738	2.02535e-06	2.02535e-06
6.35428	2.53423	1.99364e-06	1.99364e-06
6.26412	2.53128	1.9607200000000003e-06	1.9607200000000003e-06
6.17391	2.52853	1.92858e-06	1.92858e-06
6.08367	2.52598	1.8982099999999997e-06	1.8982099999999997e-06
5.99339	2.52362	1.8690200000000008e-06	1.8690200000000008e-06
5.90307	2.52145	1.8409100000000003e-06	1.8409100000000003e-06
5.81271	2.51945	1.8128200000000004e-06	1.8128200000000004e-06
5.72232	2.51763	1.7844599999999993e-06	1.7844599999999993e-06
5.63191	2.51597	1.7588399999999994e-06	1.7588399999999994e-06
5.54146	2.51447	1.7378000000000005e-06	1.7378000000000005e-06
5.45098	2.51311	1.71871e-06	1.71871e-06
5.36048	2.5119	1.7005899999999996e-06	1.7005899999999996e-06
5.26996	2.51083	1.6850799999999996e-06	1.6850799999999996e-06
5.17942	2.5099	1.6720899999999998e-06	1.6720899999999998e-06
5.08887	2.50909	1.6607099999999999e-06	1.6607099999999999e-06
4.9983	2.5084	1.6506900000000003e-06	1.6506900000000003e-06
4.90771	2.50783	1.6426199999999999e-06	1.6426199999999999e-06
4.81712	2.50738	1.6362700000000003e-06	1.6362700000000003e-06
4.72651	2.50704	1.6310299999999997e-06	1.6310299999999997e-06
4.63591	2.50682	1.6278699999999997e-06	1.6278699999999997e-06
4.5453	2.5067	1.6277499999999998e-06	1.6277499999999998e-06
4.45468	2.5067	1.62929e-06	1.62929e-06
4.36407	2.5068	1.6314199999999999e-06	1.6314199999999999e-06
4.27346	2.50702	1.6353999999999996e-06	1.6353999999999996e-06
4.18286	2.50734	1.6425699999999998e-06	1.6425699999999998e-06
4.09227	2.50778	1.6531700000000001e-06	1.6531700000000001e-06
4.00168	2.50834	1.6672599999999999e-06	1.6672599999999999e-06
3.91111	2.50902	1.68373e-06	1.68373e-06
3.82055	2.50981	1.7016300000000003e-06	1.7016300000000003e-06
3.73001	2.51074	1.7203899999999998e-06	1.7203899999999998e-06
3.63949	2.5118	1.7384399999999996e-06	1.7384399999999996e-06
3.54899	2.51299	1.7561500000000001e-06	1.7561500000000001e-06
3.45851	2.51433	1.77476e-06	1.77476e-06
3.36806	2.51582	1.7957600000000004e-06	1.7957600000000004e-06
3.27764	2.51747	1.8207900000000006e-06	1.8207900000000006e-06
3.18725	2.51928	1.8480300000000003e-06	1.8480300000000003e-06
3.09689	2.52126	1.8752499999999995e-06	1.8752499999999995e-06
3.00657	2.52342	1.90199e-06	1.90199e-06
2.91629	2.52576	1.9280700000000007e-06	1.9280700000000007e-06
2.82604	2.52829	1.95495e-06	1.95495e-06
2.73584	2.53103	1.98309e-06	1.98309e-06
2.64567	2.53396	2.0106099999999997e-06	2.0106099999999997e-06
2.55555	2.5371	2.0361900000000002e-06	2.0361900000000002e-06
2.46548	2.54045	2.0612699999999997e-06	2.0612699999999997e-06
2.37545	2.54402	2.0888000000000002e-06	2.0888000000000002e-06
2.28546	2.54781	2.12059e-06	2.12059e-06
2.19552	2.55181	2.1565000000000004e-06	2.1565000000000004e-06
2.10561	2.55602	2.1946399999999995e-06	2.1946399999999995e-06
2.01575	2.56045	2.2312899999999994e-06	2.2312899999999994e-06
1.92593	2.56508	2.2646999999999997e-06	2.2646999999999997e-06
1.83609	2.56991	2.2964199999999994e-06	2.2964199999999994e-06
1.74608	2.57494	2.3278399999999994e-06	2.3278399999999994e-06
1.65573	2.58017	2.358680000000001e-06	2.358680000000001e-06
1.56494	2.58559	2.3854899999999996e-06	2.3854899999999996e-06
1.47361	2.59119	2.40785e-06	2.40785e-06
1.38168	2.59695	2.4314500000000002e-06	2.4314500000000002e-06
1.28924	2.60286	2.45962e-06	2.45962e-06
1.19646	2.60886	2.49085e-06	2.49085e-06
1.10354	2.61492	2.52272e-06	2.52272e-06
1.01063	2.621	2.5548200000000002e-06	2.5548200000000002e-06
0.917736	2.62706	2.5853699999999994e-06	2.5853699999999994e-06
0.824775	2.63306	2.6145399999999995e-06	2.6145399999999995e-06
0.731666	2.63897	2.64615e-06	2.64615e-06
0.638378	2.64471	2.6799100000000002e-06	2.6799100000000002e-06
0.545251	2.6502	2.7129900000000003e-06	2.7129900000000003e-06
0.452735	2.65531	2.74332e-06	2.74332e-06
0.36123	2.6599	2.77016e-06	2.77016e-06
0.270893	2.66381	2.79439e-06	2.79439e-06
0.181055	2.66683	2.8168799999999995e-06	2.8168799999999995e-06
0.0909091	2.66862	2.8328000000000002e-06	2.8328000000000002e-06
0.0	2.66862	2.8379100000000002e-06	2.8379100000000002e-06
9.0	2.65127	2.7584199999999994e-06	2.7584199999999994e-06
8.90909	2.65127	2.7601900000000004e-06	2.7601900000000004e-06
8.81898	2.6494	2.7608799999999996e-06	2.7608799999999996e-06
8.72923	2.64626	2.75465e-06	2.75465e-06
8.63907	2.64219	2.74397e-06	2.74397e-06
8.54771	2.63741	2.7305100000000002e-06	2.7305100000000002e-06
8.45523	2.63208	2.71197e-06	2.71197e-06
8.36205	2.62635	2.68899e-06	2.68899e-06
8.26863	2.62035	2.6599200000000003e-06	2.6599200000000003e-06
8.17538	2.61417	2.6225099999999997e-06	2.6225099999999997e-06
8.08229	2.60788	2.5802399999999997e-06	2.5802399999999997e-06
7.98929	2.60154	2.53583e-06	2.53583e-06
7.89628	2.59517	2.4896e-06	2.4896e-06
7.80324	2.58881	2.4440699999999996e-06	2.4440699999999996e-06
7.71034	2.58251	2.39975e-06	2.39975e-06
7.61776	2.57631	2.3559200000000003e-06	2.3559200000000003e-06
7.5257	2.57026	2.3129399999999997e-06	2.3129399999999997e-06
7.43426	2.56438	2.26881e-06	2.26881e-06
7.3434	2.5587	2.2231999999999993e-06	2.2231999999999993e-06
7.25303	2.55321	2.18065e-06	2.18065e-06
7.16302	2.54793	2.14212e-06	2.14212e-06
7.07321	2.54285	2.1037600000000007e-06	2.1037600000000007e-06
6.98344	2.53799	2.0648400000000004e-06	2.0648400000000004e-06
6.89363	2.53334	2.0291899999999993e-06	2.0291899999999993e-06
6.80378	2.5289	1.9975699999999997e-06	1.9975699999999997e-06
6.71388	2.5247	1.9671500000000003e-06	1.9671500000000003e-06
6.62394	2.52072	1.9353299999999995e-06	1.9353299999999995e-06
6.53395	2.51696	1.9017800000000005e-06	1.9017800000000005e-06
6.44392	2.51343	1.8686799999999999e-06	1.8686799999999999e-06
6.35384	2.51012	1.8374000000000004e-06	1.8374000000000004e-06
6.26372	2.50703	1.8063099999999998e-06	1.8063099999999998e-06
6.17355	2.50416	1.7751899999999997e-06	1.7751899999999997e-06
6.08334	2.50149	1.74524e-06	1.74524e-06
5.99308	2.49902	1.7164299999999998e-06	1.7164299999999998e-06
5.90279	2.49675	1.68971e-06	1.68971e-06
5.81246	2.49466	1.6645900000000003e-06	1.6645900000000003e-06
5.7221	2.49275	1.6386800000000004e-06	1.6386800000000004e-06
5.6317	2.49101	1.61143e-06	1.61143e-06
5.54128	2.48944	1.5866899999999997e-06	1.5866899999999997e-06
5.45082	2.48802	1.5659499999999998e-06	1.5659499999999998e-06
5.36034	2.48676	1.5477000000000004e-06	1.5477000000000004e-06
5.26984	2.48564	1.5323000000000006e-06	1.5323000000000006e-06
5.17932	2.48466	1.5199100000000003e-06	1.5199100000000003e-06
5.08877	2.48381	1.50942e-06	1.50942e-06
4.99822	2.48309	1.50023e-06	1.50023e-06
4.90765	2.4825	1.4918300000000003e-06	1.4918300000000003e-06
4.81707	2.48203	1.4843600000000003e-06	1.4843600000000003e-06
4.72648	2.48168	1.4789899999999999e-06	1.4789899999999999e-06
4.63589	2.48144	1.4768199999999997e-06	1.4768199999999997e-06
4.54529	2.48132	1.4776300000000005e-06	1.4776300000000005e-06
4.45469	2.48132	1.4807699999999999e-06	1.4807699999999999e-06
4.36409	2.48143	1.4856900000000002e-06	1.4856900000000002e-06
4.2735	2.48165	1.4919500000000002e-06	1.4919500000000002e-06
4.18291	2.48199	1.50081e-06	1.50081e-06
4.09233	2.48245	1.51298e-06	1.51298e-06
4.00176	2.48303	1.5275299999999998e-06	1.5275299999999998e-06
3.9112	2.48374	1.5434099999999993e-06	1.5434099999999993e-06
3.82066	2.48457	1.5601800000000002e-06	1.5601800000000002e-06
3.73013	2.48554	1.5789099999999993e-06	1.5789099999999993e-06
3.63963	2.48665	1.59913e-06	1.59913e-06
3.54915	2.4879	1.61964e-06	1.61964e-06
3.45869	2.4893	1.6413799999999995e-06	1.6413799999999995e-06
3.36826	2.49086	1.6645700000000006e-06	1.6645700000000006e-06
3.27786	2.49258	1.6903800000000002e-06	1.6903800000000002e-06
3.1875	2.49448	1.7202400000000003e-06	1.7202400000000003e-06
3.09717	2.49655	1.7525800000000003e-06	1.7525800000000003e-06
3.00687	2.49881	1.7855799999999998e-06	1.7855799999999998e-06
2.91662	2.50126	1.8170499999999998e-06	1.8170499999999998e-06
2.8264	2.50391	1.8459900000000008e-06	1.8459900000000008e-06
2.73623	2.50677	1.8746699999999996e-06	1.8746699999999996e-06
2.64611	2.50984	1.9043499999999998e-06	1.9043499999999998e-06
2.55603	2.51313	1.9345700000000005e-06	1.9345700000000005e-06
2.46599	2.51665	1.9645000000000004e-06	1.9645000000000004e-06
2.376	2.52039	1.9945e-06	1.9945e-06
2.28606	2.52435	2.0267700000000002e-06	2.0267700000000002e-06
2.19616	2.52855	2.0623299999999993e-06	2.0623299999999993e-06
2.10631	2.53297	2.10099e-06	2.10099e-06
2.0165	2.53761	2.1412100000000006e-06	2.1412100000000006e-06
1.92673	2.54246	2.1790899999999993e-06	2.1790899999999993e-06
1.83694	2.54753	2.21426e-06	2.21426e-06
1.74698	2.55281	2.2481500000000007e-06	2.2481500000000007e-06
1.65666	2.5583	2.2810800000000004e-06	2.2810800000000004e-06
1.56588	2.56399	2.3129900000000007e-06	2.3129900000000007e-06
1.47453	2.56987	2.3405099999999997e-06	2.3405099999999997e-06
1.38255	2.57592	2.363239999999999e-06	2.363239999999999e-06
1.29004	2.58213	2.38782e-06	2.38782e-06
1.19718	2.58844	2.41734e-06	2.41734e-06
1.10415	2.59482	2.448869999999999e-06	2.448869999999999e-06
1.01115	2.60121	2.4799199999999995e-06	2.4799199999999995e-06
0.918157	2.60759	2.5103599999999995e-06	2.5103599999999995e-06
0.825096	2.6139	2.5390200000000003e-06	2.5390200000000003e-06
0.731879	2.62011	2.56752e-06	2.56752e-06
0.638475	2.62615	2.5993500000000008e-06	2.5993500000000008e-06
0.54524	2.63192	2.63282e-06	2.63282e-06
0.452647	2.63729	2.66368e-06	2.66368e-06
0.361114	2.64212	2.68992e-06	2.68992e-06
0.270805	2.64622	2.7131599999999994e-06	2.7131599999999994e-06
0.181019	2.64939	2.7344099999999995e-06	2.7344099999999995e-06
0.0909091	2.65127	2.74844e-06	2.74844e-06
0.0	2.65127	2.7522700000000003e-06	2.7522700000000003e-06
9.0	2.63345	2.6675400000000006e-06	2.6675400000000006e-06
8.90909	2.63345	2.6681100000000006e-06	2.6681100000000006e-06
8.81902	2.63149	2.66734e-06	2.66734e-06
8.72933	2.62819	2.6601899999999997e-06	2.6601899999999997e-06
8.6392	2.62393	2.6475700000000003e-06	2.6475700000000003e-06
8.54782	2.61891	2.6322200000000005e-06	2.6322200000000005e-06
8.45527	2.61331	2.6117299999999995e-06	2.6117299999999995e-06
8.36198	2.60729	2.5861099999999995e-06	2.5861099999999995e-06
8.26844	2.60098	2.5565199999999997e-06	2.5565199999999997e-06
8.17507	2.59449	2.5203399999999997e-06	2.5203399999999997e-06
8.08188	2.58788	2.47764e-06	2.47764e-06
7.98878	2.58121	2.4314900000000005e-06	2.4314900000000005e-06
7.89567	2.57451	2.38185e-06	2.38185e-06
7.80253	2.56783	2.3311699999999994e-06	2.3311699999999994e-06
7.70953	2.56122	2.2828999999999998e-06	2.2828999999999998e-06
7.61688	2.55471	2.2362200000000004e-06	2.2362200000000004e-06
7.52477	2.54835	2.1895899999999995e-06	2.1895899999999995e-06
7.43331	2.54219	2.14276e-06	2.14276e-06
7.34245	2.53622	2.0966100000000002e-06	2.0966100000000002e-06
7.25211	2.53046	2.0528400000000003e-06	2.0528400000000003e-06
7.16214	2.52493	2.01237e-06	2.01237e-06
7.07239	2.51961	1.97331e-06	1.97331e-06
6.98268	2.51451	1.9331e-06	1.9331e-06
6.89292	2.50964	1.89291e-06	1.89291e-06
6.80312	2.505	1.85541e-06	1.85541e-06
6.71327	2.50059	1.8209200000000003e-06	1.8209200000000003e-06
6.62337	2.49643	1.78832e-06	1.78832e-06
6.53343	2.4925	1.75605e-06	1.75605e-06
6.44344	2.4888	1.7240600000000007e-06	1.7240600000000007e-06
6.3534	2.48534	1.6938200000000003e-06	1.6938200000000003e-06
6.26331	2.48211	1.6652700000000004e-06	1.6652700000000004e-06
6.17318	2.4791	1.6369700000000002e-06	1.6369700000000002e-06
6.083	2.47631	1.6085599999999999e-06	1.6085599999999999e-06
5.99277	2.47373	1.5801499999999996e-06	1.5801499999999996e-06
5.90251	2.47135	1.5521400000000002e-06	1.5521400000000002e-06
5.81221	2.46917	1.5248500000000003e-06	1.5248500000000003e-06
5.72187	2.46717	1.4978400000000006e-06	1.4978400000000006e-06
5.6315	2.46536	1.46997e-06	1.46997e-06
5.54109	2.46371	1.4431100000000005e-06	1.4431100000000005e-06
5.45066	2.46223	1.42172e-06	1.42172e-06
5.3602	2.46091	1.4047699999999993e-06	1.4047699999999993e-06
5.26971	2.45974	1.3892800000000007e-06	1.3892800000000007e-06
5.17921	2.45872	1.37612e-06	1.37612e-06
5.08868	2.45783	1.36544e-06	1.36544e-06
4.99814	2.45708	1.3557200000000001e-06	1.3557200000000001e-06
4.90759	2.45647	1.3467400000000004e-06	1.3467400000000004e-06
4.81702	2.45597	1.3388199999999995e-06	1.3388199999999995e-06
4.72645	2.45561	1.3334599999999998e-06	1.3334599999999998e-06
4.63587	2.45536	1.3316200000000006e-06	1.3316200000000006e-06
4.54528	2.45523	1.33241e-06	1.33241e-06
4.4547	2.45523	1.3353300000000001e-06	1.3353300000000001e-06
4.36411	2.45534	1.3411300000000002e-06	1.3411300000000002e-06
4.27353	2.45558	1.3503600000000004e-06	1.3503600000000004e-06
4.18296	2.45593	1.3620599999999998e-06	1.3620599999999998e-06
4.09239	2.45641	1.3760299999999996e-06	1.3760299999999996e-06
4.00183	2.45702	1.39162e-06	1.39162e-06
3.91129	2.45776	1.4079700000000003e-06	1.4079700000000003e-06
3.82077	2.45863	1.4251199999999998e-06	1.4251199999999998e-06
3.73026	2.45964	1.44343e-06	1.44343e-06
3.63977	2.4608	1.4642700000000001e-06	1.4642700000000001e-06
3.54931	2.4621	1.4877899999999997e-06	1.4877899999999997e-06
3.45888	2.46357	1.5126700000000004e-06	1.5126700000000004e-06
3.36847	2.4652	1.5385300000000002e-06	1.5385300000000002e-06
3.27809	2.467	1.5659599999999997e-06	1.5659599999999997e-06
3.18775	2.46898	1.59689e-06	1.59689e-06
3.09745	2.47114	1.6313300000000004e-06	1.6313300000000004e-06
3.00718	2.4735	1.6677200000000007e-06	1.6677200000000007e-06
2.91696	2.47607	1.70464e-06	1.70464e-06
2.82677	2.47884	1.7385000000000012e-06	1.7385000000000012e-06
2.73664	2.48183	1.7695299999999993e-06	1.7695299999999993e-06
2.64655	2.48505	1.8008800000000003e-06	1.8008800000000003e-06
2.5565	2.48849	1.833299999999999e-06	1.833299999999999e-06
2.46651	2.49217	1.8666399999999995e-06	1.8666399999999995e-06
2.37656	2.49608	1.9006899999999996e-06	1.9006899999999996e-06
2.28667	2.50023	1.935510000000001e-06	1.935510000000001e-06
2.19682	2.50463	1.97172e-06	1.97172e-06
2.10702	2.50925	2.00956e-06	2.00956e-06
2.01726	2.51412	2.0489999999999994e-06	2.0489999999999994e-06
1.92754	2.5192	2.08915e-06	2.08915e-06
1.83782	2.52451	2.1286499999999995e-06	2.1286499999999995e-06
1.74789	2.53005	2.1672499999999995e-06	2.1672499999999995e-06
1.65761	2.5358	2.2041200000000003e-06	2.2041200000000003e-06
1.56684	2.54176	2.238969999999999e-06	2.238969999999999e-06
1.47547	2.54794	2.2713699999999996e-06	2.2713699999999996e-06
1.38345	2.5543	2.2986099999999993e-06	2.2986099999999993e-06
1.29086	2.56081	2.321990000000001e-06	2.321990000000001e-06
1.19791	2.56745	2.34778e-06	2.34778e-06
1.10478	2.57415	2.37811e-06	2.37811e-06
1.01168	2.58087	2.4089899999999994e-06	2.4089899999999994e-06
0.918589	2.58757	2.43859e-06	2.43859e-06
0.825425	2.5942	2.46703e-06	2.46703e-06
0.732098	2.60072	2.49385e-06	2.49385e-06
0.638574	2.60707	2.5220699999999996e-06	2.5220699999999996e-06
0.545229	2.61314	2.5541300000000002e-06	2.5541300000000002e-06
0.452557	2.61878	2.5855199999999998e-06	2.5855199999999998e-06
0.360995	2.62385	2.6114899999999996e-06	2.6114899999999996e-06
0.270715	2.62815	2.6326300000000004e-06	2.6326300000000004e-06
0.180981	2.63147	2.65075e-06	2.65075e-06
0.0909091	2.63345	2.6627300000000003e-06	2.6627300000000003e-06
0.0	2.63345	2.66614e-06	2.66614e-06
9.0	2.61515	2.58247e-06	2.58247e-06
8.90909	2.61515	2.5806500000000004e-06	2.5806500000000004e-06
8.81905	2.6131	2.57626e-06	2.57626e-06
8.72942	2.60964	2.56775e-06	2.56775e-06
8.63933	2.60517	2.55387e-06	2.55387e-06
8.54793	2.59991	2.53589e-06	2.53589e-06
8.4553	2.59404	2.51256e-06	2.51256e-06
8.3619	2.58771	2.48426e-06	2.48426e-06
8.26824	2.58109	2.4538299999999997e-06	2.4538299999999997e-06
8.17476	2.57427	2.4195000000000003e-06	2.4195000000000003e-06
8.08146	2.56733	2.3777399999999995e-06	2.3777399999999995e-06
7.98826	2.56033	2.3310499999999995e-06	2.3310499999999995e-06
7.89505	2.5533	2.28109e-06	2.28109e-06
7.8018	2.54628	2.2283300000000007e-06	2.2283300000000007e-06
7.70871	2.53934	2.1753800000000007e-06	2.1753800000000007e-06
7.61598	2.53251	2.1254400000000003e-06	2.1254400000000003e-06
7.52382	2.52584	2.0788999999999997e-06	2.0788999999999997e-06
7.43233	2.51937	2.03179e-06	2.03179e-06
7.34149	2.51312	1.98383e-06	1.98383e-06
7.25117	2.50709	1.93736e-06	1.93736e-06
7.16125	2.50129	1.89325e-06	1.89325e-06
7.07156	2.49572	1.85041e-06	1.85041e-06
6.9819	2.49039	1.8075500000000002e-06	1.8075500000000002e-06
6.89219	2.48529	1.7648499999999997e-06	1.7648499999999997e-06
6.80244	2.48043	1.7237499999999994e-06	1.7237499999999994e-06
6.71265	2.47583	1.6864499999999998e-06	1.6864499999999998e-06
6.6228	2.47147	1.65393e-06	1.65393e-06
6.5329	2.46736	1.6242000000000005e-06	1.6242000000000005e-06
6.44295	2.46349	1.5943400000000004e-06	1.5943400000000004e-06
6.35295	2.45988	1.5644699999999996e-06	1.5644699999999996e-06
6.2629	2.4565	1.5366000000000007e-06	1.5366000000000007e-06
6.1728	2.45335	1.5092700000000005e-06	1.5092700000000005e-06
6.08265	2.45044	1.4815799999999998e-06	1.4815799999999998e-06
5.99246	2.44774	1.45406e-06	1.45406e-06
5.90223	2.44526	1.4257599999999997e-06	1.4257599999999997e-06
5.81195	2.44298	1.3962000000000003e-06	1.3962000000000003e-06
5.72164	2.4409	1.3666600000000006e-06	1.3666600000000006e-06
5.63129	2.439	1.3386799999999999e-06	1.3386799999999999e-06
5.5409	2.43729	1.3114799999999995e-06	1.3114799999999995e-06
5.45049	2.43574	1.2871699999999997e-06	1.2871699999999997e-06
5.36005	2.43437	1.2682800000000005e-06	1.2682800000000005e-06
5.26958	2.43315	1.25218e-06	1.25218e-06
5.17909	2.43208	1.2369899999999995e-06	1.2369899999999995e-06
5.08859	2.43115	1.2238900000000004e-06	1.2238900000000004e-06
4.99806	2.43037	1.2128499999999997e-06	1.2128499999999997e-06
4.90752	2.42973	1.2037900000000004e-06	1.2037900000000004e-06
4.81697	2.42921	1.19738e-06	1.19738e-06
4.72641	2.42883	1.1929199999999998e-06	1.1929199999999998e-06
4.63584	2.42857	1.1904999999999999e-06	1.1904999999999999e-06
4.54527	2.42844	1.1914300000000006e-06	1.1914300000000006e-06
4.4547	2.42844	1.1954400000000007e-06	1.1954400000000007e-06
4.36413	2.42856	1.2017900000000002e-06	1.2017900000000002e-06
4.27356	2.4288	1.2112499999999996e-06	1.2112499999999996e-06
4.183	2.42917	1.2236600000000004e-06	1.2236600000000004e-06
4.09245	2.42967	1.2382899999999998e-06	1.2382899999999998e-06
4.00191	2.43031	1.25533e-06	1.25533e-06
3.91139	2.43107	1.2738599999999995e-06	1.2738599999999995e-06
3.82088	2.43198	1.2935700000000002e-06	1.2935700000000002e-06
3.73039	2.43304	1.31444e-06	1.31444e-06
3.63992	2.43424	1.3364700000000003e-06	1.3364700000000003e-06
3.54948	2.43561	1.36055e-06	1.36055e-06
3.45906	2.43714	1.3863799999999994e-06	1.3863799999999994e-06
3.36868	2.43884	1.4138e-06	1.4138e-06
3.27832	2.44071	1.4434700000000003e-06	1.4434700000000003e-06
3.18801	2.44278	1.4754700000000001e-06	1.4754700000000001e-06
3.09773	2.44504	1.51028e-06	1.51028e-06
3.00749	2.44751	1.5482000000000007e-06	1.5482000000000007e-06
2.9173	2.45019	1.5884800000000004e-06	1.5884800000000004e-06
2.82715	2.45308	1.6292200000000001e-06	1.6292200000000001e-06
2.73705	2.45621	1.6674699999999993e-06	1.6674699999999993e-06
2.64699	2.45957	1.7031200000000004e-06	1.7031200000000004e-06
2.55699	2.46317	1.7379100000000006e-06	1.7379100000000006e-06
2.46704	2.46701	1.7724999999999995e-06	1.7724999999999995e-06
2.37714	2.4711	1.808089999999999e-06	1.808089999999999e-06
2.28729	2.47545	1.8447699999999993e-06	1.8447699999999993e-06
2.19749	2.48004	1.88229e-06	1.88229e-06
2.10774	2.48488	1.9203799999999997e-06	1.9203799999999997e-06
2.01804	2.48997	1.9589799999999997e-06	1.9589799999999997e-06
1.92838	2.4953	1.9991900000000004e-06	1.9991900000000004e-06
1.83871	2.50086	2.0405899999999997e-06	2.0405899999999997e-06
1.74883	2.50665	2.08278e-06	2.08278e-06
1.65858	2.51267	2.1254299999999996e-06	2.1254299999999996e-06
1.56782	2.51893	2.16618e-06	2.16618e-06
1.47643	2.5254	2.20265e-06	2.20265e-06
1.38436	2.53207	2.2342699999999995e-06	2.2342699999999995e-06
1.2917	2.53891	2.2598799999999996e-06	2.2598799999999996e-06
1.19865	2.54587	2.2826799999999996e-06	2.2826799999999996e-06
1.10543	2.55291	2.30849e-06	2.30849e-06
1.01222	2.55997	2.3378900000000002e-06	2.3378900000000002e-06
0.91903	2.567	2.36772e-06	2.36772e-06
0.825762	2.57397	2.3961099999999997e-06	2.3961099999999997e-06
0.732321	2.58082	2.4229e-06	2.4229e-06
0.638676	2.58749	2.4487200000000005e-06	2.4487200000000005e-06
0.545217	2.59385	2.4769899999999995e-06	2.4769899999999995e-06
0.452464	2.59978	2.5083200000000007e-06	2.5083200000000007e-06
0.360872	2.60509	2.53595e-06	2.53595e-06
0.270622	2.6096	2.55638e-06	2.55638e-06
0.180942	2.61308	2.57206e-06	2.57206e-06
0.0909091	2.61515	2.5817899999999997e-06	2.5817899999999997e-06
0.0	2.61515	2.5846700000000004e-06	2.5846700000000004e-06
9.0	2.59639	2.50493e-06	2.50493e-06
8.90909	2.59639	2.5012700000000005e-06	2.5012700000000005e-06
8.81909	2.59423	2.4928299999999996e-06	2.4928299999999996e-06
8.72952	2.59061	2.4800199999999997e-06	2.4800199999999997e-06
8.63947	2.58593	2.4625000000000006e-06	2.4625000000000006e-06
8.54804	2.58042	2.441629999999999e-06	2.441629999999999e-06
8.45534	2.57426	2.41643e-06	2.41643e-06
8.36183	2.56763	2.38661e-06	2.38661e-06
8.26804	2.56067	2.3555100000000004e-06	2.3555100000000004e-06
8.17444	2.55352	2.32285e-06	2.32285e-06
8.08104	2.54624	2.2823300000000006e-06	2.2823300000000006e-06
7.98772	2.5389	2.23511e-06	2.23511e-06
7.89441	2.53152	2.18605e-06	2.18605e-06
7.80106	2.52416	2.1346699999999997e-06	2.1346699999999997e-06
7.70787	2.51687	2.08032e-06	2.08032e-06
7.61506	2.50971	2.0267599999999995e-06	2.0267599999999995e-06
7.52284	2.50272	1.97837e-06	1.97837e-06
7.43134	2.49594	1.9307e-06	1.9307e-06
7.3405	2.48939	1.8783500000000004e-06	1.8783500000000004e-06
7.25021	2.48308	1.8254599999999995e-06	1.8254599999999995e-06
7.16034	2.47701	1.7774999999999995e-06	1.7774999999999995e-06
7.0707	2.47119	1.7338600000000002e-06	1.7338600000000002e-06
6.9811	2.46561	1.6916099999999999e-06	1.6916099999999999e-06
6.89145	2.46028	1.6503499999999994e-06	1.6503499999999994e-06
6.80176	2.45521	1.6108999999999993e-06	1.6108999999999993e-06
6.71201	2.45039	1.57334e-06	1.57334e-06
6.62221	2.44583	1.5388600000000004e-06	1.5388600000000004e-06
6.53236	2.44154	1.5083499999999997e-06	1.5083499999999997e-06
6.44245	2.43751	1.47886e-06	1.47886e-06
6.35249	2.43373	1.4475900000000005e-06	1.4475900000000005e-06
6.26248	2.4302	1.4165600000000007e-06	1.4165600000000007e-06
6.17242	2.42692	1.38737e-06	1.38737e-06
6.0823	2.42388	1.35958e-06	1.35958e-06
5.99214	2.42107	1.3324899999999997e-06	1.3324899999999997e-06
5.90194	2.41848	1.3049400000000002e-06	1.3049400000000002e-06
5.81169	2.4161	1.2760999999999995e-06	1.2760999999999995e-06
5.7214	2.41393	1.2465800000000004e-06	1.2465800000000004e-06
5.63108	2.41195	1.21818e-06	1.21818e-06
5.54071	2.41016	1.1894800000000005e-06	1.1894800000000005e-06
5.45032	2.40856	1.1606300000000008e-06	1.1606300000000008e-06
5.3599	2.40712	1.13593e-06	1.13593e-06
5.26945	2.40585	1.1171399999999993e-06	1.1171399999999993e-06
5.17898	2.40474	1.10118e-06	1.10118e-06
5.08849	2.40377	1.0863e-06	1.0863e-06
4.99798	2.40296	1.0745600000000004e-06	1.0745600000000004e-06
4.90746	2.40229	1.0671100000000002e-06	1.0671100000000002e-06
4.81692	2.40175	1.0637500000000006e-06	1.0637500000000006e-06
4.72638	2.40135	1.0627799999999997e-06	1.0627799999999997e-06
4.63582	2.40109	1.0615900000000003e-06	1.0615900000000003e-06
4.54527	2.40095	1.06127e-06	1.06127e-06
4.45471	2.40094	1.0639799999999998e-06	1.0639799999999998e-06
4.36415	2.40107	1.0690000000000003e-06	1.0690000000000003e-06
4.2736	2.40132	1.0760899999999999e-06	1.0760899999999999e-06
4.18305	2.40171	1.08642e-06	1.08642e-06
4.09252	2.40223	1.10015e-06	1.10015e-06
4.00199	2.40289	1.1174600000000005e-06	1.1174600000000005e-06
3.91148	2.40369	1.1381299999999997e-06	1.1381299999999997e-06
3.82099	2.40464	1.1607800000000003e-06	1.1607800000000003e-06
3.73052	2.40574	1.1856299999999997e-06	1.1856299999999997e-06
3.64007	2.40699	1.2116999999999998e-06	1.2116999999999998e-06
3.54964	2.40842	1.2370500000000003e-06	1.2370500000000003e-06
3.45925	2.41001	1.26252e-06	1.26252e-06
