Points:0	Points:1	abs_DELTA_TAU4	DELTA_TAU4
0.912434	2.86816	8.8834e-25	8.8834e-25
0.820733	2.87044	2.85337e-25	-2.85337e-25
0.728974	2.87268	1.21394e-24	-1.21394e-24
0.637141	2.87487	1.2225900000000001e-24	-1.2225900000000001e-24
0.545366	2.87696	3.5113399999999997e-25	-3.5113399999999997e-25
0.453825	2.87892	2.8567000000000003e-25	2.8567000000000003e-25
0.362677	2.88068	1.51275e-25	-1.51275e-25
0.271997	2.8822	3.46943e-25	-3.46943e-25
0.181515	2.88337	2.70965e-25	-2.70965e-25
0.0909091	2.88406	7.95307e-26	-7.95307e-26
0.0	2.88406	1.43447e-31	-1.43447e-31
9.0	2.87378	1.8179099999999998e-27	1.8179099999999998e-27
8.90909	2.87377	5.35011e-26	-5.35011e-26
8.81851	2.87303	1.16075e-26	1.16075e-26
8.72807	2.87179	4.28283e-25	-4.28283e-25
8.63746	2.87019	1.89362e-24	-1.89362e-24
8.54636	2.8683	1.3960700000000002e-24	-1.3960700000000002e-24
8.45482	2.86621	5.0216599999999995e-25	5.0216599999999995e-25
8.36301	2.86397	3.07188e-25	3.07188e-25
8.2711	2.86163	5.8418199999999995e-25	5.8418199999999995e-25
8.17926	2.85923	4.01949e-26	4.01949e-26
8.08749	2.85679	2.0484100000000002e-24	-2.0484100000000002e-24
7.99575	2.85432	8.29388e-25	8.29388e-25
7.90401	2.85185	4.11669e-24	-4.11669e-24
7.81225	2.84937	6.3307200000000006e-24	-6.3307200000000006e-24
7.72054	2.84692	8.76833e-25	-8.76833e-25
7.62896	2.84451	1.5077500000000001e-24	-1.5077500000000001e-24
7.53757	2.84213	3.54392e-25	3.54392e-25
7.44644	2.83982	2.7857100000000004e-24	-2.7857100000000004e-24
7.35553	2.83757	8.52287e-24	-8.52287e-24
7.26483	2.83539	3.14295e-25	3.14295e-25
7.17427	2.83328	5.531090000000001e-24	5.531090000000001e-24
7.0838	2.83125	4.7819700000000004e-24	4.7819700000000004e-24
6.99334	2.8293	1.03e-23	1.03e-23
6.90287	2.82743	9.194540000000001e-24	9.194540000000001e-24
6.81238	2.82565	4.00889e-24	-4.00889e-24
6.72188	2.82396	1.1109800000000001e-23	-1.1109800000000001e-23
6.63135	2.82236	3.96311e-24	-3.96311e-24
6.54081	2.82084	1.21709e-24	-1.21709e-24
6.45025	2.81941	2.2085500000000003e-24	-2.2085500000000003e-24
6.35968	2.81808	1.01366e-24	1.01366e-24
6.26908	2.81683	2.05878e-24	2.05878e-24
6.17847	2.81566	4.56687e-25	4.56687e-25
6.08784	2.81458	1.74655e-25	1.74655e-25
5.99719	2.81357	1.9704300000000003e-24	1.9704300000000003e-24
5.90653	2.81265	2.2314700000000002e-24	2.2314700000000002e-24
5.81586	2.8118	1.08274e-24	-1.08274e-24
5.72517	2.81102	1.0140700000000002e-24	-1.0140700000000002e-24
5.63447	2.81031	1.20933e-25	1.20933e-25
5.54375	2.80967	6.77664e-25	-6.77664e-25
5.45303	2.80909	2.4908500000000002e-26	-2.4908500000000002e-26
5.36229	2.80857	6.45577e-25	6.45577e-25
5.27155	2.80811	5.46574e-25	5.46574e-25
5.1808	2.80771	2.02721e-25	-2.02721e-25
5.09004	2.80737	6.1603099999999995e-25	6.1603099999999995e-25
4.99927	2.80707	1.3917700000000001e-24	1.3917700000000001e-24
4.9085	2.80683	4.01012e-25	4.01012e-25
4.81773	2.80663	3.86964e-25	3.86964e-25
4.72695	2.80649	2.90861e-25	-2.90861e-25
4.63617	2.80639	2.25027e-25	-2.25027e-25
4.54539	2.80634	4.6357200000000005e-26	4.6357200000000005e-26
4.4546	2.80634	1.6824999999999998e-26	-1.6824999999999998e-26
4.36382	2.80639	2.2725799999999998e-25	2.2725799999999998e-25
4.27304	2.80648	3.42351e-27	3.42351e-27
4.18226	2.80662	4.61945e-25	-4.61945e-25
4.09149	2.80681	2.5189400000000002e-26	2.5189400000000002e-26
4.00072	2.80705	4.10173e-25	4.10173e-25
3.90995	2.80734	9.45977e-25	9.45977e-25
3.81919	2.80768	2.7272700000000004e-26	-2.7272700000000004e-26
3.72844	2.80807	4.10155e-25	4.10155e-25
3.63769	2.80853	1.0612000000000001e-24	1.0612000000000001e-24
3.54696	2.80904	2.11587e-25	-2.11587e-25
3.45623	2.80961	3.6431399999999997e-25	-3.6431399999999997e-25
3.36552	2.81025	2.84975e-26	2.84975e-26
3.27482	2.81095	1.3365800000000002e-24	-1.3365800000000002e-24
3.18413	2.81172	1.7103700000000003e-24	-1.7103700000000003e-24
3.09345	2.81257	9.38256e-25	9.38256e-25
3.00279	2.81349	6.63225e-25	6.63225e-25
2.91214	2.81448	1.19758e-24	-1.19758e-24
2.82151	2.81556	1.16946e-25	1.16946e-25
2.7309	2.81672	1.65101e-25	-1.65101e-25
2.6403	2.81796	1.6078100000000002e-24	-1.6078100000000002e-24
2.54973	2.8193	1.4174e-24	-1.4174e-24
2.45917	2.82072	1.2700500000000001e-24	1.2700500000000001e-24
2.36862	2.82222	2.2880500000000004e-24	2.2880500000000004e-24
2.2781	2.82382	7.27441e-25	7.27441e-25
2.18759	2.82551	1.14749e-24	1.14749e-24
2.09711	2.82729	4.5464e-25	4.5464e-25
2.00663	2.82915	4.893329999999999e-25	-4.893329999999999e-25
1.91618	2.83109	2.68378e-25	2.68378e-25
1.82571	2.83312	1.12887e-24	1.12887e-24
1.73518	2.83523	2.12886e-25	-2.12886e-25
1.6445	2.83742	6.1527e-25	-6.1527e-25
1.55362	2.83967	5.0034499999999995e-25	5.0034499999999995e-25
1.46252	2.84199	5.55716e-25	5.55716e-25
1.37117	2.84437	2.79686e-26	2.79686e-26
1.27961	2.84679	2.71919e-25	2.71919e-25
1.18792	2.84924	1.09985e-25	-1.09985e-25
1.09616	2.85172	1.13581e-24	1.13581e-24
1.00442	2.8542	2.4170200000000002e-24	2.4170200000000002e-24
0.912688	2.85668	5.9822e-25	5.9822e-25
0.820927	2.85913	5.84907e-25	5.84907e-25
0.729104	2.86154	3.45803e-25	3.45803e-25
0.637201	2.86389	1.05679e-24	-1.05679e-24
0.54536	2.86614	9.393650000000001e-26	-9.393650000000001e-26
0.453773	2.86825	4.19079e-25	4.19079e-25
0.362607	2.87015	7.67029e-25	-7.67029e-25
0.271943	2.87178	4.21693e-25	-4.21693e-25
0.181493	2.87304	3.66029e-25	3.66029e-25
0.0909091	2.87378	2.03922e-26	2.03922e-26
0.0	2.87378	7.51721e-32	-7.51721e-32
9.0	2.86311	2.43769e-27	-2.43769e-27
8.90909	2.8631	1.97938e-25	-1.97938e-25
8.81853	2.86231	5.21563e-25	-5.21563e-25
8.72812	2.86098	1.0980700000000001e-24	-1.0980700000000001e-24
8.63754	2.85926	1.0206e-24	-1.0206e-24
8.54643	2.85723	2.40151e-25	-2.40151e-25
8.45484	2.85499	9.26034e-25	9.26034e-25
8.36296	2.85259	5.0831600000000006e-24	5.0831600000000006e-24
8.27098	2.85008	1.85989e-24	1.85989e-24
8.17907	2.8475	4.42499e-24	-4.42499e-24
8.08724	2.84488	9.799529999999999e-25	-9.799529999999999e-25
7.99544	2.84223	3.5151500000000005e-24	3.5151500000000005e-24
7.90364	2.83957	7.83509e-25	-7.83509e-25
7.81182	2.83692	5.88745e-24	-5.88745e-24
7.72005	2.83429	1.08894e-24	-1.08894e-24
7.62841	2.8317	6.47433e-25	6.47433e-25
7.537	2.82915	1.6034600000000002e-24	-1.6034600000000002e-24
7.44584	2.82667	1.9319200000000002e-24	1.9319200000000002e-24
7.35494	2.82425	3.2089200000000004e-24	-3.2089200000000004e-24
7.26425	2.82192	6.68785e-24	-6.68785e-24
7.17372	2.81966	3.3004000000000002e-24	-3.3004000000000002e-24
7.08328	2.81748	1.4585300000000002e-24	-1.4585300000000002e-24
6.99286	2.81539	2.99918e-25	2.99918e-25
6.90242	2.81339	5.137710000000001e-24	-5.137710000000001e-24
6.81196	2.81148	1.3971600000000002e-24	-1.3971600000000002e-24
6.72148	2.80966	2.10601e-24	-2.10601e-24
6.63099	2.80794	5.23412e-24	-5.23412e-24
6.54047	2.80632	2.4407300000000003e-24	2.4407300000000003e-24
6.44994	2.80479	1.0125e-24	1.0125e-24
6.35939	2.80336	1.05045e-24	-1.05045e-24
6.26881	2.80201	2.7154400000000003e-24	2.7154400000000003e-24
6.17822	2.80076	8.89926e-25	8.89926e-25
6.08762	2.7996	8.48895e-25	8.48895e-25
5.99699	2.79853	6.109510000000001e-24	6.109510000000001e-24
5.90635	2.79753	3.88667e-24	3.88667e-24
5.81569	2.79662	1.29237e-24	-1.29237e-24
5.72502	2.79579	1.4554000000000001e-24	-1.4554000000000001e-24
5.63433	2.79503	1.12524e-24	-1.12524e-24
5.54363	2.79434	1.0029e-24	-1.0029e-24
5.45292	2.79372	4.55939e-25	-4.55939e-25
5.3622	2.79317	1.60728e-24	-1.60728e-24
5.27146	2.79268	6.10446e-25	-6.10446e-25
5.18072	2.79224	5.23893e-25	5.23893e-25
5.08998	2.79187	2.78475e-26	-2.78475e-26
4.99922	2.79156	4.49743e-26	-4.49743e-26
4.90846	2.7913	4.57368e-26	-4.57368e-26
4.81769	2.79109	1.93348e-25	-1.93348e-25
4.72693	2.79093	2.69197e-25	-2.69197e-25
4.63615	2.79083	3.37423e-25	-3.37423e-25
4.54538	2.79078	2.0818e-25	-2.0818e-25
4.45461	2.79077	9.67113e-26	-9.67113e-26
4.36384	2.79082	1.24174e-25	-1.24174e-25
4.27306	2.79092	1.94924e-27	-1.94924e-27
4.1823	2.79107	9.35777e-26	9.35777e-26
4.09153	2.79127	9.746670000000001e-26	9.746670000000001e-26
4.00077	2.79153	3.20901e-25	-3.20901e-25
3.91001	2.79184	6.98795e-25	-6.98795e-25
3.81926	2.79221	2.22905e-25	-2.22905e-25
3.72852	2.79263	2.09383e-25	-2.09383e-25
3.63779	2.79312	1.0846200000000001e-24	-1.0846200000000001e-24
3.54707	2.79367	7.77539e-25	-7.77539e-25
3.45636	2.79428	7.95031e-25	-7.95031e-25
3.36566	2.79496	2.4209300000000002e-26	-2.4209300000000002e-26
3.27497	2.79572	3.52767e-25	3.52767e-25
3.18429	2.79655	3.89269e-25	-3.89269e-25
3.09364	2.79745	9.84054e-25	-9.84054e-25
3.00299	2.79844	1.7001800000000003e-24	-1.7001800000000003e-24
2.91237	2.7995	6.44035e-25	-6.44035e-25
2.82176	2.80066	1.1872600000000001e-24	-1.1872600000000001e-24
2.73117	2.8019	3.91081e-25	3.91081e-25
2.64059	2.80323	5.38191e-25	5.38191e-25
2.55004	2.80466	7.48239e-25	-7.48239e-25
2.4595	2.80618	2.93557e-25	2.93557e-25
2.36899	2.8078	5.39673e-25	5.39673e-25
2.27849	2.80951	1.73712e-24	1.73712e-24
2.18802	2.81132	2.41801e-25	2.41801e-25
2.09756	2.81323	9.11871e-25	-9.11871e-25
2.00712	2.81522	8.89995e-25	8.89995e-25
1.91669	2.81731	1.4296e-24	1.4296e-24
1.82626	2.81949	1.7633300000000002e-24	1.7633300000000002e-24
1.73575	2.82175	3.50646e-25	3.50646e-25
1.64509	2.82409	1.5036800000000002e-24	-1.5036800000000002e-24
1.55422	2.82651	4.72885e-26	4.72885e-26
1.46311	2.829	7.39098e-25	7.39098e-25
1.37173	2.83155	3.50655e-25	3.50655e-25
1.28012	2.83414	1.62173e-24	1.62173e-24
1.18837	2.83678	9.8445e-26	9.8445e-26
1.09655	2.83944	2.5266e-24	-2.5266e-24
1.00475	2.8421	9.79263e-25	-9.79263e-25
0.912952	2.84476	2.92637e-25	2.92637e-25
0.821129	2.84739	7.53162e-25	7.53162e-25
0.729238	2.84998	1.73778e-24	1.73778e-24
0.637262	2.85251	1.1169e-24	1.1169e-24
0.545354	2.85492	6.68621e-25	-6.68621e-25
0.453718	2.85718	7.93854e-25	-7.93854e-25
0.362534	2.85921	7.05751e-26	7.05751e-26
0.271888	2.86096	2.29085e-25	-2.29085e-25
0.18147	2.86231	7.65415e-26	7.65415e-26
0.0909091	2.86311	3.7571099999999998e-25	3.7571099999999998e-25
0.0	2.86311	2.9965500000000003e-32	2.9965500000000003e-32
9.0	2.85204	1.8180299999999998e-27	-1.8180299999999998e-27
8.90909	2.85204	3.3714000000000003e-25	3.3714000000000003e-25
8.81855	2.85119	4.06051e-25	4.06051e-25
8.72818	2.84976	4.81317e-25	-4.81317e-25
8.63762	2.84792	3.46719e-25	-3.46719e-25
8.5465	2.84575	2.07579e-25	2.07579e-25
8.45486	2.84335	1.1529200000000002e-24	-1.1529200000000002e-24
8.36291	2.84078	1.2450900000000001e-24	1.2450900000000001e-24
8.27086	2.8381	9.459499999999999e-26	9.459499999999999e-26
8.17888	2.83534	1.4929700000000002e-24	1.4929700000000002e-24
8.08698	2.83253	5.60782e-25	5.60782e-25
7.99512	2.82969	1.00323e-23	-1.00323e-23
7.90325	2.82684	1.87749e-25	-1.87749e-25
7.81136	2.824	1.54988e-24	1.54988e-24
7.71953	2.82119	5.0469000000000005e-24	-5.0469000000000005e-24
7.62785	2.81841	5.423630000000001e-24	-5.423630000000001e-24
7.5364	2.81568	4.3818800000000005e-24	-4.3818800000000005e-24
7.44523	2.81302	5.55309e-24	5.55309e-24
7.35433	2.81044	9.466080000000001e-24	9.466080000000001e-24
7.26365	2.80794	2.6387100000000003e-24	2.6387100000000003e-24
7.17315	2.80552	2.17855e-24	-2.17855e-24
7.08274	2.80319	1.9113000000000002e-24	-1.9113000000000002e-24
6.99235	2.80095	9.666970000000001e-24	-9.666970000000001e-24
6.90195	2.79881	6.30385e-24	-6.30385e-24
6.81152	2.79677	8.92075e-24	8.92075e-24
6.72107	2.79483	1.16163e-23	1.16163e-23
6.63061	2.79299	5.98962e-24	5.98962e-24
6.54012	2.79125	4.71801e-25	4.71801e-25
6.44961	2.78962	1.6759e-24	-1.6759e-24
6.35909	2.78808	2.4776200000000002e-24	-2.4776200000000002e-24
6.26854	2.78665	2.34851e-25	2.34851e-25
6.17797	2.78531	2.62645e-24	2.62645e-24
6.08738	2.78407	9.15495e-25	-9.15495e-25
5.99678	2.78292	3.31115e-24	-3.31115e-24
5.90615	2.78186	2.2802500000000002e-24	-2.2802500000000002e-24
5.81551	2.78088	3.56271e-24	3.56271e-24
5.72486	2.77999	2.43329e-24	2.43329e-24
5.63419	2.77918	6.63709e-28	6.63709e-28
5.5435	2.77844	1.1290800000000001e-24	1.1290800000000001e-24
5.4528	2.77778	5.83043e-25	5.83043e-25
5.36209	2.77719	6.08624e-26	6.08624e-26
5.27138	2.77666	3.6753e-26	3.6753e-26
5.18065	2.7762	1.0955200000000002e-24	1.0955200000000002e-24
5.08991	2.7758	8.55286e-25	-8.55286e-25
4.99917	2.77547	1.4350900000000001e-24	-1.4350900000000001e-24
4.90842	2.77519	5.8225000000000005e-25	-5.8225000000000005e-25
4.81766	2.77497	3.05412e-25	-3.05412e-25
4.7269	2.7748	2.94887e-25	2.94887e-25
4.63614	2.77469	8.97488e-26	-8.97488e-26
4.54538	2.77463	1.11943e-25	-1.11943e-25
4.45461	2.77463	4.94851e-26	4.94851e-26
4.36385	2.77468	7.32478e-26	-7.32478e-26
4.27309	2.77479	3.2749e-27	3.2749e-27
4.18233	2.77495	5.96505e-25	5.96505e-25
4.09157	2.77516	4.62104e-25	4.62104e-25
4.00082	2.77544	4.61452e-25	-4.61452e-25
3.91008	2.77577	1.3149700000000001e-24	-1.3149700000000001e-24
3.81934	2.77616	4.1872899999999995e-25	-4.1872899999999995e-25
3.72861	2.77662	8.738939999999999e-25	-8.738939999999999e-25
3.63789	2.77714	1.5052300000000001e-24	-1.5052300000000001e-24
3.54718	2.77772	1.32129e-25	-1.32129e-25
3.45648	2.77838	6.426620000000001e-26	-6.426620000000001e-26
3.3658	2.77911	1.60992e-26	-1.60992e-26
3.27513	2.77992	7.44662e-25	7.44662e-25
3.18447	2.7808	6.44248e-25	6.44248e-25
3.09383	2.78177	9.31367e-26	-9.31367e-26
3.0032	2.78282	6.70376e-25	-6.70376e-25
2.9126	2.78396	4.69954e-25	4.69954e-25
2.82201	2.7852	2.4291500000000002e-24	2.4291500000000002e-24
2.73144	2.78653	1.8111e-24	1.8111e-24
2.64089	2.78795	1.28837e-24	1.28837e-24
2.55036	2.78948	3.0712200000000004e-24	3.0712200000000004e-24
2.45985	2.79111	2.56485e-25	-2.56485e-25
2.36937	2.79284	3.46454e-24	-3.46454e-24
2.2789	2.79467	1.71241e-24	-1.71241e-24
2.18845	2.79661	2.1550600000000003e-24	-2.1550600000000003e-24
2.09803	2.79864	1.4081500000000002e-24	-1.4081500000000002e-24
2.00762	2.80078	5.69006e-25	5.69006e-25
1.91723	2.80301	5.6334499999999995e-25	-5.6334499999999995e-25
1.82683	2.80534	2.94234e-24	-2.94234e-24
1.73635	2.80776	2.1236700000000003e-24	-2.1236700000000003e-24
1.6457	2.81026	2.10722e-24	-2.10722e-24
1.55484	2.81285	1.90526e-24	-1.90526e-24
1.46371	2.81552	8.089e-27	-8.089e-27
1.3723	2.81825	2.2968500000000003e-24	2.2968500000000003e-24
1.28064	2.82103	1.57301e-24	1.57301e-24
1.18883	2.82385	1.64675e-25	1.64675e-25
1.09695	2.8267	3.07263e-25	-3.07263e-25
1.00508	2.82955	3.3421900000000005e-24	-3.3421900000000005e-24
0.913226	2.8324	2.2324300000000003e-24	-2.2324300000000003e-24
0.821337	2.83522	1.3124500000000002e-24	-1.3124500000000002e-24
0.729377	2.83799	9.89286e-25	-9.89286e-25
0.637326	2.84069	6.494969999999999e-25	6.494969999999999e-25
0.545348	2.84328	1.16365e-24	-1.16365e-24
0.453662	2.8457	1.5088200000000002e-24	-1.5088200000000002e-24
0.362459	2.84787	5.60103e-25	5.60103e-25
0.27183	2.84975	3.9886000000000005e-25	3.9886000000000005e-25
0.181446	2.85119	2.46235e-25	-2.46235e-25
0.0909091	2.85204	8.34519e-26	-8.34519e-26
0.0	2.85204	3.84252e-30	-3.84252e-30
9.0	2.84057	4.438e-28	-4.438e-28
8.90909	2.84057	2.98862e-25	2.98862e-25
8.81858	2.83966	3.0051e-25	3.0051e-25
8.72824	2.83814	6.87709e-25	6.87709e-25
8.6377	2.83617	1.0218100000000002e-24	1.0218100000000002e-24
8.54657	2.83385	3.38065e-25	3.38065e-25
8.45488	2.83129	9.878900000000001e-25	-9.878900000000001e-25
8.36286	2.82854	3.26845e-24	-3.26845e-24
8.27073	2.82567	1.03023e-24	1.03023e-24
8.17868	2.82272	3.83323e-24	3.83323e-24
8.08671	2.81972	3.6185600000000005e-24	-3.6185600000000005e-24
7.99478	2.81669	9.352120000000001e-24	-9.352120000000001e-24
7.90285	2.81365	3.79385e-25	-3.79385e-25
7.8109	2.81061	5.15e-24	5.15e-24
7.719	2.8076	4.18202e-25	4.18202e-25
7.62727	2.80463	3.69275e-24	3.69275e-24
7.53578	2.80172	1.3650300000000002e-24	-1.3650300000000002e-24
7.44459	2.79888	1.2313300000000001e-23	-1.2313300000000001e-23
7.35369	2.79612	4.04455e-24	-4.04455e-24
7.26304	2.79344	2.9467600000000004e-24	2.9467600000000004e-24
7.17256	2.79086	2.28487e-25	-2.28487e-25
7.08219	2.78838	3.9694800000000006e-24	-3.9694800000000006e-24
6.99183	2.78599	2.31936e-24	-2.31936e-24
6.90146	2.7837	6.99922e-24	6.99922e-24
6.81107	2.78152	3.58462e-24	3.58462e-24
6.72065	2.77945	1.45818e-24	1.45818e-24
6.63022	2.77749	1.68908e-24	1.68908e-24
6.53976	2.77563	9.183820000000001e-24	-9.183820000000001e-24
6.44928	2.77389	7.735770000000001e-24	-7.735770000000001e-24
6.35878	2.77225	3.30453e-25	3.30453e-25
6.26825	2.77072	9.82017e-25	-9.82017e-25
6.17771	2.76929	1.4885000000000001e-24	-1.4885000000000001e-24
6.08714	2.76797	7.23228e-25	7.23228e-25
5.99656	2.76674	1.70453e-24	-1.70453e-24
5.90595	2.76561	2.7322700000000003e-24	-2.7322700000000003e-24
5.81533	2.76457	5.30601e-26	5.30601e-26
5.72469	2.76361	9.5221e-25	-9.5221e-25
5.63404	2.76275	1.3414500000000001e-24	1.3414500000000001e-24
5.54337	2.76196	1.2744800000000001e-24	1.2744800000000001e-24
5.45269	2.76125	1.51842e-26	1.51842e-26
5.36199	2.76062	3.0583200000000003e-24	3.0583200000000003e-24
5.27128	2.76006	6.99341e-25	6.99341e-25
5.18057	2.75957	6.6393e-25	-6.6393e-25
5.08984	2.75914	1.1027000000000001e-24	1.1027000000000001e-24
4.99911	2.75878	5.6352799999999995e-25	5.6352799999999995e-25
4.90837	2.75849	2.91236e-25	2.91236e-25
4.81763	2.75825	5.12861e-25	5.12861e-25
4.72688	2.75807	2.19172e-25	2.19172e-25
4.63612	2.75796	2.38245e-25	2.38245e-25
4.54537	2.75789	2.24051e-25	2.24051e-25
4.45462	2.75789	8.81944e-26	-8.81944e-26
4.36386	2.75795	4.46617e-26	4.46617e-26
4.27311	2.75806	1.26157e-25	1.26157e-25
4.18236	2.75823	7.26459e-26	-7.26459e-26
4.09162	2.75846	1.58487e-25	1.58487e-25
4.00088	2.75875	3.37241e-25	3.37241e-25
3.91015	2.75911	2.9207399999999997e-25	2.9207399999999997e-25
3.81942	2.75953	1.89051e-25	1.89051e-25
3.7287	2.76001	1.9441099999999998e-25	1.9441099999999998e-25
3.638	2.76057	8.40867e-25	8.40867e-25
3.5473	2.76119	7.14198e-25	7.14198e-25
3.45662	2.76189	6.50017e-25	-6.50017e-25
3.36595	2.76267	7.142e-26	-7.142e-26
3.27529	2.76353	2.9015e-26	2.9015e-26
3.18465	2.76448	6.64348e-25	-6.64348e-25
3.09403	2.76551	5.22768e-25	-5.22768e-25
3.00342	2.76663	1.1904800000000002e-24	1.1904800000000002e-24
2.91284	2.76785	2.0851600000000002e-24	2.0851600000000002e-24
2.82227	2.76917	1.2687100000000001e-24	1.2687100000000001e-24
2.73172	2.77059	1.9382000000000002e-24	-1.9382000000000002e-24
2.6412	2.77211	1.8587100000000003e-24	-1.8587100000000003e-24
2.5507	2.77374	1.064e-24	-1.064e-24
2.46022	2.77548	3.5799700000000005e-24	-3.5799700000000005e-24
2.36976	2.77733	2.2523100000000003e-24	-2.2523100000000003e-24
2.27932	2.77928	1.2829900000000001e-24	-1.2829900000000001e-24
2.18891	2.78135	1.30856e-24	1.30856e-24
2.09851	2.78352	2.07355e-24	2.07355e-24
2.00814	2.7858	1.11144e-24	-1.11144e-24
1.91778	2.78819	5.79566e-25	-5.79566e-25
1.82742	2.79067	2.62691e-24	2.62691e-24
1.73697	2.79325	2.47586e-24	2.47586e-24
1.64634	2.79593	1.1406e-24	1.1406e-24
1.55548	2.79869	2.0970700000000002e-24	-2.0970700000000002e-24
1.46434	2.80154	2.5867e-24	-2.5867e-24
1.37289	2.80445	5.06037e-25	-5.06037e-25
1.28118	2.80743	2.0649800000000003e-24	-2.0649800000000003e-24
1.18931	2.81045	2.5068099999999997e-25	2.5068099999999997e-25
1.09737	2.81349	2.6148300000000003e-24	2.6148300000000003e-24
1.00543	2.81654	1.0064500000000001e-24	1.0064500000000001e-24
0.91351	2.81958	5.1613300000000004e-26	5.1613300000000004e-26
0.821554	2.8226	8.41689e-25	-8.41689e-25
0.729521	2.82556	1.15197e-24	-1.15197e-24
0.637393	2.82845	2.9013000000000004e-25	2.9013000000000004e-25
0.545342	2.83121	1.8227300000000002e-24	1.8227300000000002e-24
0.453603	2.83379	1.19709e-24	1.19709e-24
0.362381	2.83612	4.60015e-26	4.60015e-26
0.271771	2.83812	4.49985e-25	4.49985e-25
0.181421	2.83966	8.62216e-28	-8.62216e-28
0.0909091	2.84057	4.01154e-25	-4.01154e-25
0.0	2.84057	1.7832800000000002e-29	1.7832800000000002e-29
9.0	2.82868	3.68185e-29	-3.68185e-29
8.90909	2.82869	3.61532e-25	-3.61532e-25
8.8186	2.82772	2.62352e-25	-2.62352e-25
8.7283	2.82609	1.97762e-24	1.97762e-24
8.63779	2.82399	3.38988e-24	3.38988e-24
8.54664	2.82152	1.5172000000000001e-24	1.5172000000000001e-24
8.4549	2.81879	1.5879700000000001e-24	1.5879700000000001e-24
8.36281	2.81586	3.21776e-24	3.21776e-24
8.2706	2.8128	5.543290000000001e-24	5.543290000000001e-24
8.17847	2.80965	1.03725e-24	-1.03725e-24
8.08643	2.80645	5.70795e-24	-5.70795e-24
7.99443	2.80321	6.323340000000001e-24	6.323340000000001e-24
7.90243	2.79997	9.872120000000001e-24	9.872120000000001e-24
7.81041	2.79673	8.051170000000001e-24	8.051170000000001e-24
7.71846	2.79351	5.4250200000000005e-24	5.4250200000000005e-24
7.62666	2.79035	6.211820000000001e-24	6.211820000000001e-24
7.53514	2.78724	6.796850000000001e-24	6.796850000000001e-24
7.44394	2.78421	1.81832e-24	-1.81832e-24
7.35304	2.78127	4.415e-24	-4.415e-24
7.2624	2.77842	1.6263400000000002e-24	1.6263400000000002e-24
7.17195	2.77567	3.50612e-24	3.50612e-24
7.08161	2.77302	2.7144e-24	-2.7144e-24
6.99129	2.77048	3.90311e-24	3.90311e-24
6.90096	2.76804	5.22181e-24	5.22181e-24
6.8106	2.76572	3.83249e-24	-3.83249e-24
6.72021	2.76351	4.8328200000000005e-24	-4.8328200000000005e-24
6.62981	2.76142	9.96715e-24	-9.96715e-24
6.53938	2.75944	6.4256300000000005e-24	-6.4256300000000005e-24
6.44893	2.75759	3.40771e-24	3.40771e-24
6.35846	2.75584	2.2185800000000003e-24	2.2185800000000003e-24
6.26796	2.75421	1.3813900000000002e-24	-1.3813900000000002e-24
6.17744	2.75269	6.88852e-26	6.88852e-26
6.0869	2.75128	6.42598e-24	6.42598e-24
5.99633	2.74997	6.2426e-24	6.2426e-24
5.90575	2.74876	1.1130900000000001e-24	1.1130900000000001e-24
5.81514	2.74766	3.78043e-24	-3.78043e-24
5.72452	2.74664	1.35948e-24	-1.35948e-24
5.63389	2.74572	1.1375400000000001e-24	-1.1375400000000001e-24
5.54323	2.74488	3.51099e-24	-3.51099e-24
5.45256	2.74413	4.54688e-25	4.54688e-25
5.36188	2.74346	1.6731e-24	1.6731e-24
5.27119	2.74286	3.98244e-26	3.98244e-26
5.18048	2.74233	6.84557e-25	-6.84557e-25
5.08977	2.74188	9.95592e-25	9.95592e-25
4.99905	2.7415	5.3377899999999995e-25	5.3377899999999995e-25
4.90832	2.74118	5.57883e-27	5.57883e-27
4.81759	2.74093	6.35969e-25	-6.35969e-25
4.72685	2.74074	3.71833e-25	-3.71833e-25
4.63611	2.74062	4.01299e-25	4.01299e-25
4.54537	2.74055	1.30135e-25	1.30135e-25
4.45462	2.74055	1.08776e-25	-1.08776e-25
4.36388	2.74061	1.53875e-25	-1.53875e-25
4.27314	2.74073	2.8882e-25	-2.8882e-25
4.1824	2.74091	4.91472e-25	-4.91472e-25
4.09167	2.74116	5.71396e-25	-5.71396e-25
4.00094	2.74147	6.95561e-26	-6.95561e-26
3.91021	2.74184	1.096e-24	1.096e-24
3.8195	2.74229	8.55535e-25	8.55535e-25
3.7288	2.74281	8.76491e-25	8.76491e-25
3.6381	2.7434	1.6247100000000002e-24	1.6247100000000002e-24
3.54742	2.74406	7.914100000000001e-25	7.914100000000001e-25
3.45675	2.74481	2.29025e-25	-2.29025e-25
3.3661	2.74564	7.61739e-25	-7.61739e-25
3.27546	2.74656	7.80255e-27	7.80255e-27
3.18484	2.74756	1.1094900000000001e-24	1.1094900000000001e-24
3.09423	2.74866	5.82472e-25	-5.82472e-25
3.00365	2.74986	2.2879800000000003e-24	-2.2879800000000003e-24
2.91308	2.75116	3.2109400000000003e-24	-3.2109400000000003e-24
2.82254	2.75256	6.186940000000001e-24	-6.186940000000001e-24
2.73202	2.75407	4.79899e-24	-4.79899e-24
2.64152	2.75569	1.6042100000000002e-24	-1.6042100000000002e-24
