Points:0	Points:1	abs_DELTA_TAU0	DELTA_TAU0
4.27374	2.28451	2.3291999999999997e-06	2.3291999999999997e-06
4.18325	2.28496	2.2464999999999996e-06	2.2464999999999996e-06
4.09277	2.28557	2.1649000000000002e-06	2.1649000000000002e-06
4.00231	2.28633	2.0830000000000002e-06	2.0830000000000002e-06
3.91186	2.28727	1.9988000000000002e-06	1.9988000000000002e-06
3.82144	2.28837	1.909e-06	1.909e-06
3.73103	2.28965	1.8115999999999997e-06	1.8115999999999997e-06
3.64066	2.29111	1.7086000000000009e-06	1.7086000000000009e-06
3.55032	2.29276	1.6045999999999998e-06	1.6045999999999998e-06
3.46001	2.29462	1.501600000000001e-06	1.501600000000001e-06
3.36973	2.29669	1.3990999999999999e-06	1.3990999999999999e-06
3.2795	2.29897	1.2980000000000001e-06	1.2980000000000001e-06
3.18932	2.30149	1.1971000000000008e-06	1.1971000000000008e-06
3.09918	2.30425	1.0920999999999993e-06	1.0920999999999993e-06
3.00909	2.30726	9.818999999999999e-07	9.818999999999999e-07
2.91905	2.31053	8.709000000000004e-07	8.709000000000004e-07
2.82908	2.31408	7.628000000000006e-07	7.628000000000006e-07
2.73916	2.31791	6.533999999999995e-07	6.533999999999995e-07
2.6493	2.32203	5.399999999999999e-07	5.399999999999999e-07
2.55951	2.32645	4.2679999999999903e-07	4.2679999999999903e-07
2.46978	2.33118	3.2319999999999887e-07	3.2319999999999887e-07
2.38012	2.33622	2.295000000000001e-07	2.295000000000001e-07
2.29052	2.34158	1.3700000000000055e-07	1.3700000000000055e-07
2.20099	2.34725	4.960000000000034e-08	4.960000000000034e-08
2.11152	2.35323	2.619999999999985e-08	-2.619999999999985e-08
2.02211	2.35953	9.569999999999978e-08	-9.569999999999978e-08
1.93276	2.36613	1.6850000000000017e-07	-1.6850000000000017e-07
1.8434	2.37303	2.4279999999999876e-07	-2.4279999999999876e-07
1.75379	2.38023	3.058999999999999e-07	-3.058999999999999e-07
1.66372	2.38774	3.5410000000000056e-07	-3.5410000000000056e-07
1.57301	2.39554	3.9350000000000055e-07	-3.9350000000000055e-07
1.48154	2.40365	4.258000000000002e-07	-4.258000000000002e-07
1.38922	2.41202	4.464999999999999e-07	-4.464999999999999e-07
1.29616	2.42063	4.49199999999999e-07	-4.49199999999999e-07
1.20262	2.42942	4.2649999999999837e-07	-4.2649999999999837e-07
1.10885	2.4383	3.7159999999999997e-07	-3.7159999999999997e-07
1.01511	2.44721	2.8130000000000017e-07	-2.8130000000000017e-07
0.921375	2.45609	1.626999999999993e-07	-1.626999999999993e-07
0.827547	2.46489	1.959999999999893e-08	-1.959999999999893e-08
0.733503	2.47355	1.625999999999991e-07	1.625999999999991e-07
0.639205	2.48197	3.7509999999999917e-07	3.7509999999999917e-07
0.545141	2.49001	5.890000000000006e-07	5.890000000000006e-07
0.451955	2.49746	8.078900000000005e-07	8.078900000000005e-07
0.360211	2.50412	1.0381299999999998e-06	1.0381299999999998e-06
0.270122	2.50976	1.2842500000000005e-06	1.2842500000000005e-06
0.180734	2.5141	1.5517200000000005e-06	1.5517200000000005e-06
0.0909091	2.51669	1.835539999999999e-06	1.835539999999999e-06
0.0	2.51669	1.9817e-06	1.9817e-06
9.0	2.49565	2.3588500000000003e-06	2.3588500000000003e-06
8.90909	2.49565	2.510990000000001e-06	2.510990000000001e-06
8.81931	2.49297	2.8212900000000006e-06	2.8212900000000006e-06
8.73004	2.48847	3.1316200000000004e-06	3.1316200000000004e-06
8.6402	2.48265	3.4368299999999994e-06	3.4368299999999994e-06
8.54866	2.47577	3.734409999999999e-06	3.734409999999999e-06
8.45555	2.46805	4.015970000000001e-06	4.015970000000001e-06
8.36143	2.45971	4.27789e-06	4.27789e-06
8.26698	2.45096	4.50889e-06	4.50889e-06
8.17275	2.44196	4.705279999999999e-06	4.705279999999999e-06
8.07877	2.4328	4.867890000000001e-06	4.867890000000001e-06
7.9849	2.42355	4.996969999999999e-06	4.996969999999999e-06
7.89103	2.41427	5.093349999999999e-06	5.093349999999999e-06
7.79713	2.40501	5.1574899999999995e-06	5.1574899999999995e-06
7.70343	2.39585	5.1944799999999994e-06	5.1944799999999994e-06
7.6102	2.38686	5.21151e-06	5.21151e-06
7.5177	2.37812	5.21798e-06	5.21798e-06
7.42609	2.36966	5.214220000000001e-06	5.214220000000001e-06
7.33529	2.36151	5.20037e-06	5.20037e-06
7.24518	2.35367	5.18059e-06	5.18059e-06
7.15556	2.34616	5.143839999999999e-06	5.143839999999999e-06
7.06624	2.33896	5.08648e-06	5.08648e-06
6.97695	2.33208	5.024399999999999e-06	5.024399999999999e-06
6.88761	2.32551	4.94983e-06	4.94983e-06
6.7982	2.31926	4.859589999999999e-06	4.859589999999999e-06
6.70873	2.31334	4.774100000000001e-06	4.774100000000001e-06
6.61918	2.30775	4.6946299999999995e-06	4.6946299999999995e-06
6.52957	2.30248	4.615410000000001e-06	4.615410000000001e-06
6.4399	2.29755	4.5342e-06	4.5342e-06
6.35015	2.29293	4.451299999999999e-06	4.451299999999999e-06
6.26034	2.28862	4.3761e-06	4.3761e-06
6.17046	2.28462	4.3053999999999995e-06	4.3053999999999995e-06
6.08053	2.28092	4.2288999999999994e-06	4.2288999999999994e-06
5.99053	2.2775	4.1474e-06	4.1474e-06
5.90047	2.27435	4.059e-06	4.059e-06
5.81037	2.27147	3.9659000000000004e-06	3.9659000000000004e-06
5.72021	2.26884	3.879600000000001e-06	3.879600000000001e-06
5.63001	2.26645	3.8021000000000004e-06	3.8021000000000004e-06
5.53976	2.26429	3.7292e-06	3.7292e-06
5.44947	2.26235	3.664699999999999e-06	3.664699999999999e-06
5.35915	2.26061	3.6020000000000004e-06	3.6020000000000004e-06
5.2688	2.25908	3.5342999999999993e-06	3.5342999999999993e-06
5.17842	2.25774	3.462e-06	3.462e-06
5.08801	2.25658	3.382800000000001e-06	3.382800000000001e-06
4.99758	2.2556	3.302299999999999e-06	3.302299999999999e-06
4.90713	2.25479	3.2243000000000006e-06	3.2243000000000006e-06
4.81667	2.25415	3.138599999999999e-06	3.138599999999999e-06
4.7262	2.25367	3.0388000000000004e-06	3.0388000000000004e-06
4.63572	2.25335	2.9342e-06	2.9342e-06
4.54523	2.25318	2.8306000000000013e-06	2.8306000000000013e-06
4.45474	2.25317	2.725400000000001e-06	2.725400000000001e-06
4.36425	2.25332	2.6207e-06	2.6207e-06
4.27377	2.25363	2.5217999999999985e-06	2.5217999999999985e-06
4.1833	2.25409	2.426300000000001e-06	2.426300000000001e-06
4.09283	2.25472	2.3301e-06	2.3301e-06
4.00239	2.25551	2.235500000000001e-06	2.235500000000001e-06
3.91196	2.25648	2.1434000000000005e-06	2.1434000000000005e-06
3.82155	2.25762	2.0525999999999996e-06	2.0525999999999996e-06
3.73116	2.25894	1.957400000000001e-06	1.957400000000001e-06
3.64081	2.26046	1.8525999999999998e-06	1.8525999999999998e-06
3.55048	2.26217	1.7416000000000004e-06	1.7416000000000004e-06
3.4602	2.2641	1.6318000000000002e-06	1.6318000000000002e-06
3.36995	2.26624	1.5235e-06	1.5235e-06
3.27974	2.26861	1.4171000000000004e-06	1.4171000000000004e-06
3.18958	2.27122	1.3140000000000013e-06	1.3140000000000013e-06
3.09947	2.27408	1.2105000000000014e-06	1.2105000000000014e-06
3.00941	2.2772	1.103700000000001e-06	1.103700000000001e-06
2.91941	2.2806	9.924999999999994e-07	9.924999999999994e-07
2.82947	2.28428	8.814999999999999e-07	8.814999999999999e-07
2.73959	2.28825	7.747999999999998e-07	7.747999999999998e-07
2.64977	2.29253	6.688000000000011e-07	6.688000000000011e-07
2.56002	2.29712	5.607999999999998e-07	5.607999999999998e-07
2.47034	2.30204	4.5429999999999834e-07	4.5429999999999834e-07
2.38073	2.30728	3.559000000000011e-07	3.559000000000011e-07
2.29119	2.31285	2.609000000000012e-07	2.609000000000012e-07
2.20171	2.31875	1.64099999999999e-07	1.64099999999999e-07
2.1123	2.32498	7.750000000000053e-08	7.750000000000053e-08
2.02296	2.33153	6.800000000001358e-09	6.800000000001358e-09
1.93367	2.3384	5.969999999999877e-08	-5.969999999999877e-08
1.84437	2.34559	1.3340000000000113e-07	-1.3340000000000113e-07
1.75482	2.35309	2.0790000000000016e-07	-2.0790000000000016e-07
1.66479	2.36091	2.694999999999997e-07	-2.694999999999997e-07
1.5741	2.36906	3.1809999999999955e-07	-3.1809999999999955e-07
1.48261	2.37751	3.578000000000002e-07	-3.578000000000002e-07
1.39024	2.38626	3.8710000000000007e-07	-3.8710000000000007e-07
1.2971	2.39526	4.0450000000000096e-07	-4.0450000000000096e-07
1.20345	2.40444	3.996999999999989e-07	-3.996999999999989e-07
1.10958	2.41373	3.652999999999997e-07	-3.652999999999997e-07
1.01571	2.42304	2.932999999999994e-07	-2.932999999999994e-07
0.921868	2.43233	1.786000000000003e-07	-1.786000000000003e-07
0.827922	2.44153	3.5499999999999914e-08	-3.5499999999999914e-08
0.73375	2.45059	1.4040000000000123e-07	1.4040000000000123e-07
0.639314	2.45939	3.628999999999995e-07	3.628999999999995e-07
0.545122	2.46779	6.020000000000003e-07	6.020000000000003e-07
0.451844	2.47559	8.402999999999994e-07	8.402999999999994e-07
0.360068	2.48254	1.0863500000000002e-06	1.0863500000000002e-06
0.270014	2.48842	1.3403499999999998e-06	1.3403499999999998e-06
0.18069	2.49295	1.6127800000000012e-06	1.6127800000000012e-06
0.0909091	2.49565	1.9029e-06	1.9029e-06
0.0	2.49565	2.0508399999999985e-06	2.0508399999999985e-06
9.0	2.47418	2.4488200000000007e-06	2.4488200000000007e-06
8.90909	2.47418	2.60503e-06	2.60503e-06
8.81935	2.47139	2.9270799999999998e-06	2.9270799999999998e-06
8.73015	2.4667	3.25282e-06	3.25282e-06
8.64035	2.46064	3.5733e-06	3.5733e-06
8.5488	2.45345	3.8860100000000004e-06	3.8860100000000004e-06
8.4556	2.44539	4.180669999999999e-06	4.180669999999999e-06
8.36135	2.43668	4.455229999999999e-06	4.455229999999999e-06
8.26675	2.42754	4.701430000000001e-06	4.701430000000001e-06
8.1724	2.41813	4.9104099999999995e-06	4.9104099999999995e-06
8.07829	2.40856	5.07908e-06	5.07908e-06
7.98431	2.39889	5.20931e-06	5.20931e-06
7.89033	2.38919	5.303319999999999e-06	5.303319999999999e-06
7.79631	2.37952	5.36139e-06	5.36139e-06
7.70249	2.36995	5.38984e-06	5.38984e-06
7.60918	2.36057	5.397940000000001e-06	5.397940000000001e-06
7.51662	2.35144	5.396950000000001e-06	5.396950000000001e-06
7.42499	2.34261	5.39115e-06	5.39115e-06
7.33421	2.33412	5.37742e-06	5.37742e-06
7.24413	2.32596	5.3594000000000016e-06	5.3594000000000016e-06
7.15457	2.31813	5.334600000000001e-06	5.334600000000001e-06
7.06532	2.31064	5.28762e-06	5.28762e-06
6.9761	2.30348	5.22645e-06	5.22645e-06
6.88682	2.29665	5.15673e-06	5.15673e-06
6.79747	2.29015	5.0689100000000006e-06	5.0689100000000006e-06
6.70805	2.284	4.975510000000001e-06	4.975510000000001e-06
6.61857	2.27819	4.887100000000001e-06	4.887100000000001e-06
6.52901	2.27272	4.8042000000000005e-06	4.8042000000000005e-06
6.43938	2.2676	4.723999999999999e-06	4.723999999999999e-06
6.34968	2.2628	4.642100000000001e-06	4.642100000000001e-06
6.25991	2.25834	4.5644e-06	4.5644e-06
6.17007	2.25419	4.4925000000000015e-06	4.4925000000000015e-06
6.08017	2.25035	4.422100000000001e-06	4.422100000000001e-06
5.9902	2.2468	4.3503e-06	4.3503e-06
5.90018	2.24355	4.267699999999998e-06	4.267699999999998e-06
5.8101	2.24056	4.173799999999999e-06	4.173799999999999e-06
5.71997	2.23783	4.081999999999999e-06	4.081999999999999e-06
5.62979	2.23536	4.0005e-06	4.0005e-06
5.53957	2.23312	3.922699999999999e-06	3.922699999999999e-06
5.4493	2.23111	3.846400000000001e-06	3.846400000000001e-06
5.359	2.22932	3.7803000000000017e-06	3.7803000000000017e-06
5.26867	2.22773	3.7200000000000017e-06	3.7200000000000017e-06
5.1783	2.22635	3.6582e-06	3.6582e-06
5.08791	2.22515	3.589900000000001e-06	3.589900000000001e-06
4.9975	2.22413	3.5123999999999988e-06	3.5123999999999988e-06
4.90707	2.2233	3.4357000000000017e-06	3.4357000000000017e-06
4.81662	2.22263	3.3593e-06	3.3593e-06
4.72616	2.22214	3.2688e-06	3.2688e-06
4.63569	2.22181	3.1616000000000004e-06	3.1616000000000004e-06
4.54522	2.22164	3.0509e-06	3.0509e-06
4.45475	2.22163	2.9393999999999993e-06	2.9393999999999993e-06
4.36427	2.22178	2.8249000000000007e-06	2.8249000000000007e-06
4.27381	2.2221	2.712899999999999e-06	2.712899999999999e-06
4.18335	2.22258	2.607099999999999e-06	2.607099999999999e-06
4.0929	2.22323	2.501400000000001e-06	2.501400000000001e-06
4.00246	2.22405	2.3929000000000004e-06	2.3929000000000004e-06
3.91205	2.22504	2.2891000000000015e-06	2.2891000000000015e-06
3.82166	2.22622	2.1924999999999998e-06	2.1924999999999998e-06
3.73129	2.22759	2.0973999999999996e-06	2.0973999999999996e-06
3.64095	2.22916	1.992100000000001e-06	1.992100000000001e-06
3.55065	2.23093	1.8751e-06	1.8751e-06
3.46038	2.23292	1.7558999999999996e-06	1.7558999999999996e-06
3.37016	2.23514	1.6385000000000013e-06	1.6385000000000013e-06
3.27998	2.23759	1.5257000000000013e-06	1.5257000000000013e-06
3.18984	2.2403	1.4204999999999994e-06	1.4204999999999994e-06
3.09976	2.24326	1.3199999999999992e-06	1.3199999999999992e-06
3.00973	2.24649	1.2177000000000002e-06	1.2177000000000002e-06
2.91976	2.25001	1.111e-06	1.111e-06
2.82986	2.25383	1.0021000000000001e-06	1.0021000000000001e-06
2.74002	2.25795	8.953999999999999e-07	8.953999999999999e-07
2.65024	2.26239	7.921000000000004e-07	7.921000000000004e-07
2.56054	2.26716	6.881999999999996e-07	6.881999999999996e-07
2.47091	2.27226	5.821999999999993e-07	5.821999999999993e-07
2.38135	2.2777	4.815000000000004e-07	4.815000000000004e-07
2.29186	2.28349	3.906999999999995e-07	3.906999999999995e-07
2.20244	2.28962	2.969000000000005e-07	2.969000000000005e-07
2.11309	2.29609	1.9839999999999966e-07	1.9839999999999966e-07
2.02381	2.30291	1.1229999999999891e-07	1.1229999999999891e-07
1.93459	2.31006	4.229999999999958e-08	4.229999999999958e-08
1.84536	2.31753	2.570000000000045e-08	-2.570000000000045e-08
1.75587	2.32535	9.989999999999882e-08	-9.989999999999882e-08
1.66588	2.3335	1.711999999999993e-07	-1.711999999999993e-07
1.5752	2.34198	2.2970000000000053e-07	-2.2970000000000053e-07
1.4837	2.3508	2.7869999999999955e-07	-2.7869999999999955e-07
1.39127	2.35993	3.194000000000007e-07	-3.194000000000007e-07
1.29805	2.36933	3.467999999999998e-07	-3.467999999999998e-07
1.2043	2.37892	3.5550000000000024e-07	-3.5550000000000024e-07
1.11031	2.38862	3.3909999999999985e-07	-3.3909999999999985e-07
1.01633	2.39836	2.8969999999999995e-07	-2.8969999999999995e-07
0.922368	2.40807	1.9300000000000137e-07	-1.9300000000000137e-07
0.828302	2.41768	5.270000000000036e-08	-5.270000000000036e-08
0.734001	2.42714	1.1869999999999939e-07	1.1869999999999939e-07
0.639424	2.43635	3.384e-07	3.384e-07
0.545101	2.44512	5.975000000000006e-07	5.975000000000006e-07
0.451731	2.45326	8.610999999999993e-07	8.610999999999993e-07
0.359922	2.46052	1.1286999999999999e-06	1.1286999999999999e-06
0.269904	2.46665	1.3995999999999993e-06	1.3995999999999993e-06
0.180644	2.47137	1.6809400000000005e-06	1.6809400000000005e-06
0.0909091	2.47418	1.9797700000000005e-06	1.9797700000000005e-06
0.0	2.47418	2.13102e-06	2.13102e-06
9.0	2.4523	2.5483799999999995e-06	2.5483799999999995e-06
8.90909	2.45229	2.70831e-06	2.70831e-06
8.8194	2.44938	3.04102e-06	3.04102e-06
8.73027	2.44451	3.3800399999999992e-06	3.3800399999999992e-06
8.64051	2.43819	3.714439999999999e-06	3.714439999999999e-06
8.54893	2.4307	4.04389e-06	4.04389e-06
8.45565	2.42229	4.3566800000000004e-06	4.3566800000000004e-06
8.36127	2.4132	4.64621e-06	4.64621e-06
8.26653	2.40365	4.9055299999999994e-06	4.9055299999999994e-06
8.17204	2.39382	5.1265800000000005e-06	5.1265800000000005e-06
8.07781	2.38382	5.304230000000001e-06	5.304230000000001e-06
7.98371	2.37373	5.439839999999999e-06	5.439839999999999e-06
7.88961	2.3636	5.53691e-06	5.53691e-06
7.79547	2.3535	5.5942699999999995e-06	5.5942699999999995e-06
7.70155	2.34351	5.61731e-06	5.61731e-06
7.60815	2.33371	5.618360000000001e-06	5.618360000000001e-06
7.51554	2.32419	5.6079999999999995e-06	5.6079999999999995e-06
7.42388	2.315	5.593389999999999e-06	5.593389999999999e-06
7.33311	2.30615	5.572760000000001e-06	5.572760000000001e-06
7.24307	2.29765	5.54812e-06	5.54812e-06
7.15357	2.28951	5.52533e-06	5.52533e-06
7.06438	2.28172	5.49005e-06	5.49005e-06
6.97523	2.27428	5.433590000000001e-06	5.433590000000001e-06
6.88602	2.26718	5.368079999999999e-06	5.368079999999999e-06
6.79674	2.26043	5.288000000000001e-06	5.288000000000001e-06
6.70738	2.25404	5.1958e-06	5.1958e-06
6.61795	2.24801	5.105599999999999e-06	5.105599999999999e-06
6.52844	2.24234	5.021500000000001e-06	5.021500000000001e-06
6.43886	2.23702	4.944499999999998e-06	4.944499999999998e-06
6.3492	2.23205	4.865399999999999e-06	4.865399999999999e-06
6.25948	2.22742	4.780300000000001e-06	4.780300000000001e-06
6.16968	2.22312	4.6981999999999985e-06	4.6981999999999985e-06
6.07981	2.21915	4.6226000000000004e-06	4.6226000000000004e-06
5.98988	2.21548	4.5551e-06	4.5551e-06
5.89989	2.2121	4.4849999999999986e-06	4.4849999999999986e-06
5.80984	2.20901	4.397599999999998e-06	4.397599999999998e-06
5.71974	2.2062	4.299700000000002e-06	4.299700000000002e-06
5.62958	2.20364	4.210400000000001e-06	4.210400000000001e-06
5.53938	2.20132	4.130600000000001e-06	4.130600000000001e-06
5.44914	2.19925	4.045600000000001e-06	4.045600000000001e-06
5.35886	2.19739	3.965500000000001e-06	3.965500000000001e-06
5.26854	2.19575	3.898800000000001e-06	3.898800000000001e-06
5.17819	2.19432	3.8373e-06	3.8373e-06
5.08782	2.19308	3.774500000000001e-06	3.774500000000001e-06
4.99742	2.19204	3.703400000000001e-06	3.703400000000001e-06
4.90701	2.19117	3.6241000000000014e-06	3.6241000000000014e-06
4.81657	2.19049	3.5454e-06	3.5454e-06
4.72613	2.18998	3.4648999999999996e-06	3.4648999999999996e-06
4.63567	2.18963	3.3689999999999994e-06	3.3689999999999994e-06
4.54521	2.18946	3.259700000000002e-06	3.259700000000002e-06
4.45475	2.18945	3.1445e-06	3.1445e-06
4.36429	2.18961	3.0247e-06	3.0247e-06
4.27384	2.18994	2.902199999999999e-06	2.902199999999999e-06
4.18339	2.19043	2.787099999999999e-06	2.787099999999999e-06
4.09296	2.1911	2.6793e-06	2.6793e-06
4.00254	2.19195	2.5643999999999987e-06	2.5643999999999987e-06
3.91214	2.19298	2.445300000000002e-06	2.445300000000002e-06
3.82177	2.1942	2.3317999999999986e-06	2.3317999999999986e-06
3.73142	2.19561	2.2254000000000007e-06	2.2254000000000007e-06
3.6411	2.19723	2.1215e-06	2.1215e-06
3.55082	2.19906	2.0113000000000022e-06	2.0113000000000022e-06
3.46057	2.20112	1.8924000000000024e-06	1.8924000000000024e-06
3.37037	2.20341	1.7705999999999996e-06	1.7705999999999996e-06
3.28021	2.20595	1.6498000000000007e-06	1.6498000000000007e-06
3.1901	2.20874	1.5337000000000002e-06	1.5337000000000002e-06
3.10005	2.21181	1.4275000000000012e-06	1.4275000000000012e-06
3.01005	2.21515	1.3291000000000005e-06	1.3291000000000005e-06
2.92012	2.2188	1.2296999999999994e-06	1.2296999999999994e-06
2.83025	2.22275	1.1249999999999985e-06	1.1249999999999985e-06
2.74045	2.22702	1.0175e-06	1.0175e-06
2.65071	2.23162	9.126999999999989e-07	9.126999999999989e-07
2.56105	2.23656	8.100000000000007e-07	8.100000000000007e-07
2.47147	2.24185	7.044999999999998e-07	7.044999999999998e-07
2.38196	2.2475	6.003e-07	6.003e-07
2.29253	2.2535	5.081999999999996e-07	5.081999999999996e-07
2.20317	2.25987	4.2190000000000014e-07	4.2190000000000014e-07
2.11388	2.2666	3.2450000000000003e-07	3.2450000000000003e-07
2.02466	2.27368	2.225e-07	2.225e-07
1.93552	2.28111	1.3789999999999914e-07	1.3789999999999914e-07
1.84636	2.28888	7.049999999999873e-08	7.049999999999873e-08
1.75692	2.29701	2.9000000000012767e-09	2.9000000000012767e-09
1.66698	2.30549	6.779999999999959e-08	-6.779999999999959e-08
1.57632	2.31434	1.322000000000002e-07	-1.322000000000002e-07
1.4848	2.32353	1.8819999999999932e-07	-1.8819999999999932e-07
1.39232	2.33305	2.3890000000000037e-07	-2.3890000000000037e-07
1.29901	2.34285	2.784000000000006e-07	-2.784000000000006e-07
1.20516	2.35286	2.99e-07	-2.99e-07
1.11105	2.363	2.930000000000004e-07	-2.930000000000004e-07
1.01695	2.37317	2.600999999999994e-07	-2.600999999999994e-07
0.922874	2.3833	1.8940000000000025e-07	-1.8940000000000025e-07
0.828686	2.39335	6.219999999999917e-08	-6.219999999999917e-08
0.734254	2.40323	1.0619999999999908e-07	1.0619999999999908e-07
0.639534	2.41284	3.149999999999995e-07	3.149999999999995e-07
0.545079	2.42201	5.783000000000009e-07	5.783000000000009e-07
0.451614	2.4305	8.647999999999989e-07	8.647999999999989e-07
0.359773	2.43806	1.1541999999999999e-06	1.1541999999999999e-06
0.269792	2.44445	1.4476999999999997e-06	1.4476999999999997e-06
0.180597	2.44936	1.7464299999999995e-06	1.7464299999999995e-06
0.0909091	2.4523	2.057680000000001e-06	2.057680000000001e-06
0.0	2.4523	2.2155099999999984e-06	2.2155099999999984e-06
9.0	2.43001	2.6553e-06	2.6553e-06
8.90909	2.43001	2.821389999999999e-06	2.821389999999999e-06
8.81945	2.42698	3.16782e-06	3.16782e-06
8.73038	2.4219	3.5207399999999994e-06	3.5207399999999994e-06
8.64068	2.41532	3.869570000000001e-06	3.869570000000001e-06
8.54907	2.40752	4.21726e-06	4.21726e-06
8.4557	2.39875	4.551169999999999e-06	4.551169999999999e-06
8.36119	2.38927	4.85904e-06	4.85904e-06
8.2663	2.3793	5.130109999999999e-06	5.130109999999999e-06
8.17168	2.36904	5.358759999999999e-06	5.358759999999999e-06
8.07732	2.35861	5.543769999999999e-06	5.543769999999999e-06
7.98311	2.34807	5.68395e-06	5.68395e-06
7.88889	2.3375	5.784729999999999e-06	5.784729999999999e-06
7.79463	2.32696	5.84894e-06	5.84894e-06
7.7006	2.31653	5.875370000000001e-06	5.875370000000001e-06
7.6071	2.30632	5.872580000000001e-06	5.872580000000001e-06
7.51444	2.29639	5.854300000000001e-06	5.854300000000001e-06
7.42276	2.28681	5.829079999999998e-06	5.829079999999998e-06
7.332	2.2776	5.795309999999999e-06	5.795309999999999e-06
7.242	2.26876	5.75713e-06	5.75713e-06
7.15257	2.2603	5.723890000000002e-06	5.723890000000002e-06
7.06345	2.25221	5.690759999999999e-06	5.690759999999999e-06
6.97437	2.24448	5.642109999999999e-06	5.642109999999999e-06
6.88522	2.2371	5.582099999999999e-06	5.582099999999999e-06
6.796	2.2301	5.5126e-06	5.5126e-06
6.7067	2.22347	5.4297e-06	5.4297e-06
6.61733	2.21722	5.347e-06	5.347e-06
6.52787	2.21134	5.267800000000001e-06	5.267800000000001e-06
6.43834	2.20583	5.1933e-06	5.1933e-06
6.34873	2.20068	5.113400000000001e-06	5.113400000000001e-06
6.25905	2.19589	5.019799999999999e-06	5.019799999999999e-06
6.16929	2.19144	4.928799999999999e-06	4.928799999999999e-06
6.07946	2.18733	4.8432e-06	4.8432e-06
5.98956	2.18353	4.7667e-06	4.7667e-06
5.8996	2.18004	4.702300000000001e-06	4.702300000000001e-06
5.80958	2.17685	4.630299999999999e-06	4.630299999999999e-06
5.7195	2.17394	4.538e-06	4.538e-06
5.62937	2.1713	4.438099999999999e-06	4.438099999999999e-06
5.5392	2.16891	4.3473e-06	4.3473e-06
5.44897	2.16676	4.258600000000002e-06	4.258600000000002e-06
5.35871	2.16485	4.165200000000002e-06	4.165200000000002e-06
5.26841	2.16316	4.081100000000001e-06	4.081100000000001e-06
5.17808	2.16168	4.008399999999999e-06	4.008399999999999e-06
5.08773	2.16041	3.937599999999998e-06	3.937599999999998e-06
4.99735	2.15933	3.864200000000001e-06	3.864200000000001e-06
4.90694	2.15844	3.782999999999999e-06	3.782999999999999e-06
4.81652	2.15773	3.6991e-06	3.6991e-06
4.72609	2.1572	3.6199999999999992e-06	3.6199999999999992e-06
4.63565	2.15685	3.5369000000000017e-06	3.5369000000000017e-06
4.54521	2.15667	3.438e-06	3.438e-06
4.45476	2.15666	3.328700000000001e-06	3.328700000000001e-06
4.36431	2.15682	3.213799999999998e-06	3.213799999999998e-06
4.27387	2.15716	3.0923999999999994e-06	3.0923999999999994e-06
4.18344	2.15767	2.9699e-06	2.9699e-06
4.09302	2.15836	2.8562999999999984e-06	2.8562999999999984e-06
4.00262	2.15923	2.7427e-06	2.7427e-06
3.91223	2.1603	2.617099999999999e-06	2.617099999999999e-06
3.82187	2.16155	2.4885999999999985e-06	2.4885999999999985e-06
3.73154	2.16301	2.369200000000001e-06	2.369200000000001e-06
3.64124	2.16468	2.2613e-06	2.2613e-06
3.55098	2.16657	2.1549000000000003e-06	2.1549000000000003e-06
3.46075	2.1687	2.0390000000000003e-06	2.0390000000000003e-06
3.37057	2.17106	1.9148999999999992e-06	1.9148999999999992e-06
3.28044	2.17368	1.7876000000000013e-06	1.7876000000000013e-06
3.19036	2.17657	1.6614999999999993e-06	1.6614999999999993e-06
3.10034	2.17974	1.542200000000002e-06	1.542200000000002e-06
3.01037	2.1832	1.4339e-06	1.4339e-06
2.92047	2.18697	1.3333000000000013e-06	1.3333000000000013e-06
2.83064	2.19105	1.2310000000000006e-06	1.2310000000000006e-06
2.74087	2.19547	1.1241999999999985e-06	1.1241999999999985e-06
2.65118	2.20024	1.0169000000000004e-06	1.0169000000000004e-06
2.56157	2.20536	9.12100000000001e-07	9.12100000000001e-07
2.47203	2.21084	8.089e-07	8.089e-07
2.38257	2.21669	7.059999999999997e-07	7.059999999999997e-07
2.2932	2.22292	6.093000000000011e-07	6.093000000000011e-07
2.2039	2.22952	5.243000000000011e-07	5.243000000000011e-07
2.11467	2.2365	4.3890000000000015e-07	4.3890000000000015e-07
2.02553	2.24385	3.381999999999996e-07	3.381999999999996e-07
1.93645	2.25157	2.3639999999999997e-07	2.3639999999999997e-07
1.84736	2.25965	1.5690000000000014e-07	1.5690000000000014e-07
1.75799	2.2681	9.180000000000139e-08	9.180000000000139e-08
1.66809	2.27692	2.459999999999973e-08	2.459999999999973e-08
1.57744	2.28612	4.0899999999999896e-08	-4.0899999999999896e-08
1.48591	2.29569	9.719999999999968e-08	-9.719999999999968e-08
1.39338	2.30562	1.4980000000000151e-07	-1.4980000000000151e-07
1.29999	2.31584	1.9870000000000032e-07	-1.9870000000000032e-07
1.20602	2.32629	2.3120000000000043e-07	-2.3120000000000043e-07
1.11179	2.33686	2.354999999999997e-07	-2.354999999999997e-07
1.01758	2.34748	2.1069999999999952e-07	-2.1069999999999952e-07
0.923386	2.35806	1.5809999999999938e-07	-1.5809999999999938e-07
0.829074	2.36854	5.3699999999999164e-08	-5.3699999999999164e-08
0.734509	2.37885	1.0670000000000018e-07	1.0670000000000018e-07
0.639644	2.38889	3.0610000000000034e-07	3.0610000000000034e-07
