Points:0	Points:1	abs_DELTA_R0	DELTA_R0
8.27163	2.91332	6.22213e-06	6.22213e-06
8.1801	2.9117	6.339859999999999e-06	6.339859999999999e-06
8.08861	2.91006	6.469820000000001e-06	6.469820000000001e-06
7.99715	2.90839	6.6102799999999995e-06	6.6102799999999995e-06
7.90568	2.90672	6.7585199999999995e-06	6.7585199999999995e-06
7.8142	2.90506	6.91344e-06	6.91344e-06
7.72275	2.9034	7.0758999999999995e-06	7.0758999999999995e-06
7.63139	2.90178	7.24448e-06	7.24448e-06
7.54016	2.90018	7.41843e-06	7.41843e-06
7.4491	2.89862	7.597710000000001e-06	7.597710000000001e-06
7.35819	2.8971	7.782159999999999e-06	7.782159999999999e-06
7.26742	2.89562	7.97197e-06	7.97197e-06
7.17675	2.8942	8.1652e-06	8.1652e-06
7.08613	2.89282	8.3566e-06	8.3566e-06
6.99553	2.8915	8.54416e-06	8.54416e-06
6.90491	2.89024	8.72884e-06	8.72884e-06
6.81429	2.88904	8.91069e-06	8.91069e-06
6.72365	2.88789	9.09066e-06	9.09066e-06
6.633	2.88681	9.269969999999999e-06	9.269969999999999e-06
6.54234	2.88578	9.448e-06	9.448e-06
6.45167	2.88482	9.619840000000002e-06	9.619840000000002e-06
6.36098	2.88391	9.77903e-06	9.77903e-06
6.27028	2.88307	9.92793e-06	9.92793e-06
6.17957	2.88228	1.0074470000000001e-05	1.0074470000000001e-05
6.08885	2.88155	1.022038e-05	1.022038e-05
5.99812	2.88087	1.0358530000000001e-05	1.0358530000000001e-05
5.90738	2.88024	1.048458e-05	1.048458e-05
5.81662	2.87967	1.060018e-05	1.060018e-05
5.72586	2.87914	1.0705550000000001e-05	1.0705550000000001e-05
5.63509	2.87866	1.0796610000000002e-05	1.0796610000000002e-05
5.54431	2.87823	1.0873919999999999e-05	1.0873919999999999e-05
5.45353	2.87784	1.0939530000000001e-05	1.0939530000000001e-05
5.36274	2.87749	1.0992670000000002e-05	1.0992670000000002e-05
5.27194	2.87718	1.1033680000000001e-05	1.1033680000000001e-05
5.18113	2.87691	1.106381e-05	1.106381e-05
5.09033	2.87667	1.1083469999999998e-05	1.1083469999999998e-05
4.99951	2.87647	1.1084599999999999e-05	1.1084599999999999e-05
4.9087	2.87631	1.10575e-05	1.10575e-05
4.81788	2.87618	1.1002049999999997e-05	1.1002049999999997e-05
4.72706	2.87608	1.092479e-05	1.092479e-05
4.63623	2.87601	1.0831960000000001e-05	1.0831960000000001e-05
4.54541	2.87598	1.072709e-05	1.072709e-05
4.45458	2.87598	1.06086e-05	1.06086e-05
4.36376	2.87601	1.047353e-05	1.047353e-05
4.27294	2.87607	1.0325079999999999e-05	1.0325079999999999e-05
4.18212	2.87617	1.016765e-05	1.016765e-05
4.0913	2.87629	1.000231e-05	1.000231e-05
4.00048	2.87646	9.824510000000001e-06	9.824510000000001e-06
3.90967	2.87665	9.63243e-06	9.63243e-06
3.81886	2.87688	9.433259999999999e-06	9.433259999999999e-06
3.72805	2.87715	9.23229e-06	9.23229e-06
3.63726	2.87746	9.03043e-06	9.03043e-06
3.54646	2.8778	8.829950000000002e-06	8.829950000000002e-06
3.45568	2.87819	8.63086e-06	8.63086e-06
3.3649	2.87862	8.43186e-06	8.43186e-06
3.27413	2.8791	8.23362e-06	8.23362e-06
3.18337	2.87962	8.03502e-06	8.03502e-06
3.09261	2.88019	7.839459999999999e-06	7.839459999999999e-06
3.00187	2.88081	7.65079e-06	7.65079e-06
2.91114	2.88148	7.4702e-06	7.4702e-06
2.82042	2.88221	7.2974700000000005e-06	7.2974700000000005e-06
2.72971	2.883	7.131510000000001e-06	7.131510000000001e-06
2.63901	2.88384	6.97437e-06	6.97437e-06
2.54832	2.88474	6.82476e-06	6.82476e-06
2.45765	2.8857	6.680950000000001e-06	6.680950000000001e-06
2.36698	2.88672	6.546320000000001e-06	6.546320000000001e-06
2.27633	2.8878	6.42237e-06	6.42237e-06
2.1857	2.88894	6.30551e-06	6.30551e-06
2.09507	2.89014	6.19459e-06	6.19459e-06
2.00445	2.8914	6.0919999999999994e-06	6.0919999999999994e-06
1.91385	2.89272	5.99974e-06	5.99974e-06
1.82324	2.89409	5.917250000000001e-06	5.917250000000001e-06
1.73258	2.89551	5.84133e-06	5.84133e-06
1.64183	2.89699	5.77156e-06	5.77156e-06
1.55095	2.89851	5.7099999999999995e-06	5.7099999999999995e-06
1.45991	2.90008	5.65644e-06	5.65644e-06
1.3687	2.90168	5.6077e-06	5.6077e-06
1.27735	2.90332	5.56411e-06	5.56411e-06
1.18591	2.90497	5.52991e-06	5.52991e-06
1.09444	2.90664	5.505680000000001e-06	5.505680000000001e-06
1.00297	2.90831	5.48932e-06	5.48932e-06
0.911508	2.90998	5.479189999999999e-06	5.479189999999999e-06
0.820027	2.91163	5.475470000000001e-06	5.475470000000001e-06
0.728504	2.91326	5.47934e-06	5.47934e-06
0.636926	2.91485	5.49033e-06	5.49033e-06
0.545387	2.91636	5.50922e-06	5.50922e-06
0.454019	2.91779	5.5353499999999994e-06	5.5353499999999994e-06
0.362934	2.91907	5.56465e-06	5.56465e-06
0.272193	2.92018	5.59648e-06	5.59648e-06
0.181597	2.92103	5.62995e-06	5.62995e-06
0.0909091	2.92153	5.6652e-06	5.6652e-06
0.0	2.92153	5.683939999999999e-06	5.683939999999999e-06
9.0	2.91269	5.485369999999999e-06	5.485369999999999e-06
8.90909	2.91269	5.512980000000001e-06	5.512980000000001e-06
8.81842	2.91215	5.5652600000000005e-06	5.5652600000000005e-06
8.72786	2.91124	5.61926e-06	5.61926e-06
8.63717	2.91006	5.682619999999999e-06	5.682619999999999e-06
8.54613	2.90867	5.757140000000001e-06	5.757140000000001e-06
8.45475	2.90713	5.84406e-06	5.84406e-06
8.36318	2.90548	5.9438600000000006e-06	5.9438600000000006e-06
8.27153	2.90376	6.05699e-06	6.05699e-06
8.17994	2.902	6.1817099999999995e-06	6.1817099999999995e-06
8.0884	2.9002	6.31666e-06	6.31666e-06
7.99689	2.89839	6.4602599999999995e-06	6.4602599999999995e-06
7.90537	2.89657	6.6102100000000005e-06	6.6102100000000005e-06
7.81384	2.89476	6.764499999999999e-06	6.764499999999999e-06
7.72234	2.89296	6.9232999999999994e-06	6.9232999999999994e-06
7.63094	2.89119	7.0880699999999995e-06	7.0880699999999995e-06
7.53968	2.88944	7.258859999999999e-06	7.258859999999999e-06
7.4486	2.88774	7.4334199999999996e-06	7.4334199999999996e-06
7.3577	2.88609	7.611659999999999e-06	7.611659999999999e-06
7.26694	2.88448	7.79443e-06	7.79443e-06
7.17629	2.88293	7.97649e-06	7.97649e-06
7.0857	2.88144	8.152510000000001e-06	8.152510000000001e-06
6.99512	2.88	8.32366e-06	8.32366e-06
6.90454	2.87863	8.4924e-06	8.4924e-06
6.81393	2.87732	8.659600000000001e-06	8.659600000000001e-06
6.72332	2.87607	8.82528e-06	8.82528e-06
6.6327	2.87489	8.98826e-06	8.98826e-06
6.54206	2.87377	9.14573e-06	9.14573e-06
6.4514	2.87272	9.29186e-06	9.29186e-06
6.36074	2.87174	9.42336e-06	9.42336e-06
6.27006	2.87082	9.54688e-06	9.54688e-06
6.17937	2.86996	9.67061e-06	9.67061e-06
6.08866	2.86916	9.78953e-06	9.78953e-06
5.99795	2.86842	9.897010000000001e-06	9.897010000000001e-06
5.90722	2.86774	9.99382e-06	9.99382e-06
5.81648	2.86711	1.008146e-05	1.008146e-05
5.72573	2.86654	1.015759e-05	1.015759e-05
5.63498	2.86602	1.0219440000000002e-05	1.0219440000000002e-05
5.54421	2.86555	1.0268160000000002e-05	1.0268160000000002e-05
5.45344	2.86512	1.0303029999999998e-05	1.0303029999999998e-05
5.36265	2.86474	1.032549e-05	1.032549e-05
5.27187	2.8644	1.033877e-05	1.033877e-05
5.18107	2.86411	1.0343279999999998e-05	1.0343279999999998e-05
5.09027	2.86385	1.0335489999999999e-05	1.0335489999999999e-05
4.99947	2.86363	1.0305779999999999e-05	1.0305779999999999e-05
4.90866	2.86346	1.024824e-05	1.024824e-05
4.81785	2.86331	1.016689e-05	1.016689e-05
4.72704	2.86321	1.006787e-05	1.006787e-05
4.63622	2.86314	9.95854e-06	9.95854e-06
4.5454	2.8631	9.83979e-06	9.83979e-06
4.45459	2.8631	9.709199999999998e-06	9.709199999999998e-06
4.36377	2.86313	9.569179999999998e-06	9.569179999999998e-06
4.27296	2.8632	9.42298e-06	9.42298e-06
4.18214	2.8633	9.27008e-06	9.27008e-06
4.09133	2.86344	9.10711e-06	9.10711e-06
4.00052	2.86362	8.93125e-06	8.93125e-06
3.90972	2.86383	8.744750000000001e-06	8.744750000000001e-06
3.81892	2.86408	8.55474e-06	8.55474e-06
3.72813	2.86437	8.3654e-06	8.3654e-06
3.63734	2.86471	8.1786e-06	8.1786e-06
3.54655	2.86508	7.99692e-06	7.99692e-06
3.45578	2.86551	7.81827e-06	7.81827e-06
3.36501	2.86597	7.639279999999998e-06	7.639279999999998e-06
3.27426	2.86649	7.458819999999999e-06	7.458819999999999e-06
3.18351	2.86706	7.280029999999999e-06	7.280029999999999e-06
3.09277	2.86768	7.10859e-06	7.10859e-06
3.00204	2.86836	6.9445400000000004e-06	6.9445400000000004e-06
2.91132	2.86909	6.789089999999999e-06	6.789089999999999e-06
2.82062	2.86988	6.64151e-06	6.64151e-06
2.72993	2.87074	6.4995e-06	6.4995e-06
2.63925	2.87165	6.364270000000001e-06	6.364270000000001e-06
2.54858	2.87263	6.23587e-06	6.23587e-06
2.45793	2.87368	6.1150700000000006e-06	6.1150700000000006e-06
2.36729	2.87479	6.00335e-06	6.00335e-06
2.27666	2.87597	5.900199999999999e-06	5.900199999999999e-06
2.18605	2.87721	5.8040199999999995e-06	5.8040199999999995e-06
2.09545	2.87852	5.71496e-06	5.71496e-06
2.00486	2.87989	5.6351099999999995e-06	5.6351099999999995e-06
1.91428	2.88132	5.56334e-06	5.56334e-06
1.8237	2.88282	5.49705e-06	5.49705e-06
1.73306	2.88437	5.43479e-06	5.43479e-06
1.64232	2.88597	5.378979999999999e-06	5.378979999999999e-06
1.55144	2.88763	5.33128e-06	5.33128e-06
1.46039	2.88934	5.28787e-06	5.28787e-06
1.36916	2.89108	5.24727e-06	5.24727e-06
1.27777	2.89286	5.21392e-06	5.21392e-06
1.18628	2.89466	5.191149999999999e-06	5.191149999999999e-06
1.09476	2.89648	5.1757e-06	5.1757e-06
1.00324	2.8983	5.166250000000001e-06	5.166250000000001e-06
0.911726	2.90012	5.16461e-06	5.16461e-06
0.820194	2.90192	5.170129999999999e-06	5.170129999999999e-06
0.728615	2.90369	5.182269999999999e-06	5.182269999999999e-06
0.636976	2.90542	5.201050000000001e-06	5.201050000000001e-06
0.545382	2.90707	5.228089999999999e-06	5.228089999999999e-06
0.453973	2.90862	5.26224e-06	5.26224e-06
0.362873	2.91002	5.2994699999999994e-06	5.2994699999999994e-06
0.272147	2.91122	5.3381700000000004e-06	5.3381700000000004e-06
0.181578	2.91215	5.377299999999999e-06	5.377299999999999e-06
0.0909091	2.91269	5.42043e-06	5.42043e-06
0.0	2.91269	5.444010000000001e-06	5.444010000000001e-06
9.0	2.90351	5.30357e-06	5.30357e-06
8.90909	2.9035	5.334539999999999e-06	5.334539999999999e-06
8.81844	2.90292	5.39387e-06	5.39387e-06
8.72791	2.90193	5.45537e-06	5.45537e-06
8.63724	2.90065	5.526620000000001e-06	5.526620000000001e-06
8.54618	2.89914	5.6088e-06	5.6088e-06
8.45477	2.89747	5.70396e-06	5.70396e-06
8.36314	2.89569	5.81149e-06	5.81149e-06
8.27143	2.89382	5.930619999999999e-06	5.930619999999999e-06
8.17978	2.89191	6.059899999999999e-06	6.059899999999999e-06
8.08819	2.88996	6.19708e-06	6.19708e-06
7.99662	2.888	6.340540000000001e-06	6.340540000000001e-06
7.90505	2.88602	6.489210000000001e-06	6.489210000000001e-06
7.81346	2.88405	6.64236e-06	6.64236e-06
7.72192	2.8821	6.798740000000001e-06	6.798740000000001e-06
7.63047	2.88018	6.958739999999999e-06	6.958739999999999e-06
7.53918	2.87828	7.12335e-06	7.12335e-06
7.44809	2.87644	7.29113e-06	7.29113e-06
7.35719	2.87464	7.462159999999999e-06	7.462159999999999e-06
7.26644	2.8729	7.634910000000001e-06	7.634910000000001e-06
7.17581	2.87122	7.80261e-06	7.80261e-06
7.08525	2.8696	7.9642e-06	7.9642e-06
6.9947	2.86804	8.12245e-06	8.12245e-06
6.90414	2.86655	8.27765e-06	8.27765e-06
6.81357	2.86513	8.43041e-06	8.43041e-06
6.72298	2.86378	8.579019999999998e-06	8.579019999999998e-06
6.63238	2.8625	8.72158e-06	8.72158e-06
6.54176	2.86129	8.85465e-06	8.85465e-06
6.45113	2.86015	8.97366e-06	8.97366e-06
6.36049	2.85908	9.0806e-06	9.0806e-06
6.26983	2.85808	9.183450000000001e-06	9.183450000000001e-06
6.17915	2.85715	9.283520000000002e-06	9.283520000000002e-06
6.08847	2.85628	9.3743e-06	9.3743e-06
5.99777	2.85548	9.45386e-06	9.45386e-06
5.90706	2.85474	9.524760000000001e-06	9.524760000000001e-06
5.81633	2.85406	9.58591e-06	9.58591e-06
5.7256	2.85344	9.63468e-06	9.63468e-06
5.63486	2.85288	9.67096e-06	9.67096e-06
5.5441	2.85236	9.694289999999999e-06	9.694289999999999e-06
5.45334	2.8519	9.70424e-06	9.70424e-06
5.36257	2.85149	9.70337e-06	9.70337e-06
5.27179	2.85112	9.693980000000001e-06	9.693980000000001e-06
5.18101	2.8508	9.674900000000001e-06	9.674900000000001e-06
5.09022	2.85052	9.639400000000001e-06	9.639400000000001e-06
4.99942	2.85029	9.58082e-06	9.58082e-06
4.90862	2.8501	9.49899e-06	9.49899e-06
4.81782	2.84994	9.398209999999998e-06	9.398209999999998e-06
4.72702	2.84983	9.28496e-06	9.28496e-06
4.63621	2.84975	9.1651e-06	9.1651e-06
4.5454	2.84971	9.03935e-06	9.03935e-06
4.45459	2.84971	8.906479999999999e-06	8.906479999999999e-06
4.36378	2.84974	8.76837e-06	8.76837e-06
4.27298	2.84982	8.62608e-06	8.62608e-06
4.18217	2.84993	8.47739e-06	8.47739e-06
4.09137	2.85008	8.31827e-06	8.31827e-06
4.00057	2.85027	8.148219999999999e-06	8.148219999999999e-06
3.90977	2.8505	7.97213e-06	7.97213e-06
3.81898	2.85077	7.79602e-06	7.79602e-06
3.7282	2.85109	7.622459999999999e-06	7.622459999999999e-06
3.63742	2.85145	7.454939999999999e-06	7.454939999999999e-06
3.54665	2.85186	7.293460000000001e-06	7.293460000000001e-06
3.45589	2.85232	7.133280000000001e-06	7.133280000000001e-06
3.36513	2.85283	6.97158e-06	6.97158e-06
3.27439	2.85339	6.80817e-06	6.80817e-06
3.18365	2.85401	6.6494499999999995e-06	6.6494499999999995e-06
3.09293	2.85468	6.5001799999999995e-06	6.5001799999999995e-06
3.00222	2.85541	6.359649999999999e-06	6.359649999999999e-06
2.91152	2.85621	6.22764e-06	6.22764e-06
2.82083	2.85707	6.101969999999999e-06	6.101969999999999e-06
2.73016	2.858	5.98123e-06	5.98123e-06
2.6395	2.85899	5.864650000000001e-06	5.864650000000001e-06
2.54885	2.86005	5.753520000000001e-06	5.753520000000001e-06
2.45822	2.86119	5.65222e-06	5.65222e-06
2.3676	2.86239	5.56049e-06	5.56049e-06
2.277	2.86367	5.47586e-06	5.47586e-06
2.18641	2.86501	5.39908e-06	5.39908e-06
2.09584	2.86643	5.330260000000001e-06	5.330260000000001e-06
2.00528	2.86792	5.26872e-06	5.26872e-06
1.91473	2.86947	5.21178e-06	5.21178e-06
1.82418	2.87109	5.157559999999999e-06	5.157559999999999e-06
1.73356	2.87278	5.1080300000000005e-06	5.1080300000000005e-06
1.64284	2.87452	5.065259999999999e-06	5.065259999999999e-06
1.55196	2.87632	5.02725e-06	5.02725e-06
1.46089	2.87817	4.99119e-06	4.99119e-06
1.36963	2.88006	4.96041e-06	4.96041e-06
1.27821	2.88199	4.9376800000000005e-06	4.9376800000000005e-06
1.18667	2.88395	4.921860000000001e-06	4.921860000000001e-06
1.09509	2.88592	4.9122900000000005e-06	4.9122900000000005e-06
1.00352	2.8879	4.90993e-06	4.90993e-06
0.911953	2.88987	4.91472e-06	4.91472e-06
0.820367	2.89182	4.9265900000000005e-06	4.9265900000000005e-06
0.72873	2.89375	4.94591e-06	4.94591e-06
0.637029	2.89562	4.972230000000001e-06	4.972230000000001e-06
0.545377	2.89741	5.00518e-06	5.00518e-06
0.453926	2.8991	5.043670000000001e-06	5.043670000000001e-06
0.36281	2.90061	5.086330000000001e-06	5.086330000000001e-06
0.272098	2.90192	5.131050000000001e-06	5.131050000000001e-06
0.181558	2.90292	5.17617e-06	5.17617e-06
0.0909091	2.90351	5.22663e-06	5.22663e-06
0.0	2.90351	5.2544800000000006e-06	5.2544800000000006e-06
9.0	2.89397	5.161129999999999e-06	5.161129999999999e-06
8.90909	2.89396	5.19504e-06	5.19504e-06
8.81846	2.89333	5.2609200000000004e-06	5.2609200000000004e-06
8.72796	2.89226	5.3293800000000005e-06	5.3293800000000005e-06
8.63731	2.89087	5.40745e-06	5.40745e-06
8.54624	2.88924	5.496320000000001e-06	5.496320000000001e-06
8.45479	2.88744	5.597629999999999e-06	5.597629999999999e-06
8.36309	2.88551	5.71148e-06	5.71148e-06
8.27133	2.88349	5.8357700000000005e-06	5.8357700000000005e-06
8.17962	2.88142	5.966680000000001e-06	5.966680000000001e-06
8.08796	2.87932	6.101960000000001e-06	6.101960000000001e-06
7.99634	2.87719	6.242769999999999e-06	6.242769999999999e-06
7.90472	2.87506	6.38977e-06	6.38977e-06
7.81308	2.87293	6.54121e-06	6.54121e-06
7.72148	2.87082	6.6946499999999995e-06	6.6946499999999995e-06
7.62998	2.86873	6.8490800000000005e-06	6.8490800000000005e-06
7.53867	2.86669	7.00503e-06	7.00503e-06
7.44756	2.86469	7.164079999999999e-06	7.164079999999999e-06
7.35666	2.86275	7.32622e-06	7.32622e-06
7.26592	2.86087	7.486640000000001e-06	7.486640000000001e-06
7.17532	2.85905	7.64037e-06	7.64037e-06
7.08479	2.8573	7.79042e-06	7.79042e-06
6.99427	2.85561	7.937130000000001e-06	7.937130000000001e-06
6.90373	2.854	8.07846e-06	8.07846e-06
6.81319	2.85246	8.21406e-06	8.21406e-06
6.72263	2.851	8.34187e-06	8.34187e-06
6.63205	2.84962	8.46074e-06	8.46074e-06
6.54146	2.84831	8.56801e-06	8.56801e-06
6.45085	2.84708	8.66296e-06	8.66296e-06
6.36023	2.84593	8.75004e-06	8.75004e-06
6.26959	2.84485	8.83283e-06	8.83283e-06
6.17893	2.84384	8.90824e-06	8.90824e-06
6.08827	2.8429	8.9728e-06	8.9728e-06
5.99758	2.84204	9.02885e-06	9.02885e-06
5.90689	2.84124	9.07673e-06	9.07673e-06
5.81618	2.8405	9.11365e-06	9.11365e-06
5.72546	2.83983	9.13835e-06	9.13835e-06
5.63473	2.83922	9.15175e-06	9.15175e-06
5.54399	2.83867	9.15277e-06	9.15277e-06
5.45324	2.83817	9.14329e-06	9.14329e-06
5.36248	2.83772	9.12444e-06	9.12444e-06
5.27171	2.83732	9.095219999999999e-06	9.095219999999999e-06
5.18094	2.83698	9.05387e-06	9.05387e-06
5.09016	2.83668	8.99363e-06	8.99363e-06
4.99937	2.83642	8.91256e-06	8.91256e-06
4.90858	2.83621	8.813570000000001e-06	8.813570000000001e-06
4.81779	2.83605	8.70024e-06	8.70024e-06
4.72699	2.83592	8.58038e-06	8.58038e-06
4.6362	2.83584	8.45775e-06	8.45775e-06
4.5454	2.8358	8.331620000000001e-06	8.331620000000001e-06
4.4546	2.83579	8.201960000000001e-06	8.201960000000001e-06
4.3638	2.83583	8.06771e-06	8.06771e-06
4.273	2.83591	7.926820000000001e-06	7.926820000000001e-06
4.1822	2.83603	7.77853e-06	7.77853e-06
4.09141	2.8362	7.622689999999999e-06	7.622689999999999e-06
4.00062	2.8364	7.46213e-06	7.46213e-06
3.90983	2.83665	7.302160000000001e-06	7.302160000000001e-06
3.81905	2.83695	7.14555e-06	7.14555e-06
3.72828	2.83729	6.99382e-06	6.99382e-06
3.63751	2.83768	6.84825e-06	6.84825e-06
3.54675	2.83812	6.705119999999999e-06	6.705119999999999e-06
3.456	2.83862	6.560810000000001e-06	6.560810000000001e-06
3.36526	2.83917	6.41524e-06	6.41524e-06
3.27453	2.83977	6.270929999999999e-06	6.270929999999999e-06
3.18381	2.84044	6.132929999999999e-06	6.132929999999999e-06
3.0931	2.84117	6.002610000000001e-06	6.002610000000001e-06
3.0024	2.84196	5.88101e-06	5.88101e-06
2.91172	2.84282	5.767499999999999e-06	5.767499999999999e-06
2.82105	2.84375	5.660159999999999e-06	5.660159999999999e-06
2.7304	2.84475	5.55737e-06	5.55737e-06
2.63976	2.84583	5.4577e-06	5.4577e-06
2.54913	2.84698	5.362999999999999e-06	5.362999999999999e-06
2.45852	2.8482	5.278600000000001e-06	5.278600000000001e-06
2.36793	2.84951	5.20414e-06	5.20414e-06
2.27736	2.85089	5.13683e-06	5.13683e-06
2.18679	2.85234	5.07688e-06	5.07688e-06
2.09625	2.85387	5.0232000000000005e-06	5.0232000000000005e-06
2.00571	2.85548	4.97428e-06	4.97428e-06
1.91519	2.85716	4.928049999999999e-06	4.928049999999999e-06
1.82467	2.85891	4.88411e-06	4.88411e-06
1.73408	2.86073	4.845820000000001e-06	4.845820000000001e-06
1.64337	2.86262	4.813469999999999e-06	4.813469999999999e-06
1.55249	2.86456	4.7834199999999995e-06	4.7834199999999995e-06
1.46142	2.86657	4.75573e-06	4.75573e-06
1.37013	2.86861	4.73488e-06	4.73488e-06
1.27866	2.8707	4.720309999999999e-06	4.720309999999999e-06
1.18707	2.87282	4.710199999999999e-06	4.710199999999999e-06
1.09543	2.87495	4.70648e-06	4.70648e-06
1.00381	2.87709	4.708769999999999e-06	4.708769999999999e-06
0.912189	2.87922	4.717699999999999e-06	4.717699999999999e-06
0.820547	2.88133	4.73551e-06	4.73551e-06
0.72885	2.88341	4.76043e-06	4.76043e-06
0.637084	2.88544	4.791479999999999e-06	4.791479999999999e-06
0.545371	2.88738	4.82868e-06	4.82868e-06
0.453876	2.8892	4.870990000000001e-06	4.870990000000001e-06
0.362745	2.89084	4.91823e-06	4.91823e-06
0.272048	2.89225	4.9685200000000005e-06	4.9685200000000005e-06
0.181537	2.89333	5.0194e-06	5.0194e-06
0.0909091	2.89397	5.075610000000001e-06	5.075610000000001e-06
0.0	2.89397	5.10648e-06	5.10648e-06
9.0	2.88406	5.05246e-06	5.05246e-06
8.90909	2.88405	5.08929e-06	5.08929e-06
8.81848	2.88337	5.16168e-06	5.16168e-06
8.72801	2.88222	5.236639999999999e-06	5.236639999999999e-06
8.63738	2.88072	5.31958e-06	5.31958e-06
8.5463	2.87897	5.41303e-06	5.41303e-06
8.4548	2.87703	5.519590000000001e-06	5.519590000000001e-06
8.36305	2.87494	5.63747e-06	5.63747e-06
8.27121	2.87277	5.76343e-06	5.76343e-06
8.17944	2.87054	5.89346e-06	5.89346e-06
8.08773	2.86827	6.02498e-06	6.02498e-06
7.99605	2.86597	6.16207e-06	6.16207e-06
7.90437	2.86367	6.307500000000001e-06	6.307500000000001e-06
7.81267	2.86137	6.456379999999999e-06	6.456379999999999e-06
7.72102	2.85909	6.604779999999999e-06	6.604779999999999e-06
7.62948	2.85685	6.75167e-06	6.75167e-06
7.53813	2.85464	6.8982e-06	6.8982e-06
7.44701	2.85249	7.04766e-06	7.04766e-06
7.3561	2.8504	7.1987400000000005e-06	7.1987400000000005e-06
7.26538	2.84837	7.3459400000000005e-06	7.3459400000000005e-06
7.1748	2.84641	7.48815e-06	7.48815e-06
7.0843	2.84452	7.626409999999999e-06	7.626409999999999e-06
6.99381	2.8427	7.75892e-06	7.75892e-06
6.90331	2.84097	7.88403e-06	7.88403e-06
6.81279	2.83931	8.00037e-06	8.00037e-06
6.72226	2.83774	8.10692e-06	8.10692e-06
6.63171	2.83624	8.20343e-06	8.20343e-06
6.54114	2.83483	8.28854e-06	8.28854e-06
6.45056	2.83351	8.36378e-06	8.36378e-06
6.35996	2.83226	8.43195e-06	8.43195e-06
6.26934	2.8311	8.49364e-06	8.49364e-06
6.17871	2.83001	8.54696e-06	8.54696e-06
6.08806	2.82901	8.590500000000002e-06	8.590500000000002e-06
5.99739	2.82807	8.625360000000001e-06	8.625360000000001e-06
5.90671	2.82721	8.650690000000001e-06	8.650690000000001e-06
5.81602	2.82642	8.66431e-06	8.66431e-06
5.72532	2.8257	8.66855e-06	8.66855e-06
5.6346	2.82504	8.66342e-06	8.66342e-06
5.54387	2.82444	8.64723e-06	8.64723e-06
5.45314	2.8239	8.62153e-06	8.62153e-06
5.36239	2.82342	8.58534e-06	8.58534e-06
5.27163	2.82299	8.53776e-06	8.53776e-06
5.18087	2.82262	8.47722e-06	8.47722e-06
5.0901	2.8223	8.399489999999999e-06	8.399489999999999e-06
4.99932	2.82202	8.30525e-06	8.30525e-06
4.90854	2.8218	8.196939999999999e-06	8.196939999999999e-06
4.81776	2.82162	8.078650000000001e-06	8.078650000000001e-06
4.72697	2.82148	7.95826e-06	7.95826e-06
4.63618	2.82139	7.83734e-06	7.83734e-06
4.54539	2.82135	7.713910000000002e-06	7.713910000000002e-06
4.4546	2.82134	7.587940000000001e-06	7.587940000000001e-06
4.36381	2.82138	7.4557500000000006e-06	7.4557500000000006e-06
4.27302	2.82147	7.313920000000001e-06	7.313920000000001e-06
4.18223	2.8216	7.16558e-06	7.16558e-06
4.09145	2.82178	7.01639e-06	7.01639e-06
4.00067	2.822	6.8703300000000005e-06	6.8703300000000005e-06
3.90989	2.82227	6.73029e-06	6.73029e-06
3.81912	2.82259	6.5956200000000006e-06	6.5956200000000006e-06
3.72836	2.82296	6.465970000000001e-06	6.465970000000001e-06
3.6376	2.82338	6.33972e-06	6.33972e-06
3.54685	2.82385	6.2121499999999995e-06	6.2121499999999995e-06
3.45611	2.82439	6.08326e-06	6.08326e-06
3.36539	2.82498	5.95558e-06	5.95558e-06
3.27467	2.82563	5.8315899999999995e-06	5.8315899999999995e-06
3.18396	2.82635	5.71216e-06	5.71216e-06
3.09327	2.82714	5.598069999999999e-06	5.598069999999999e-06
3.00259	2.82799	5.4915100000000006e-06	5.4915100000000006e-06
2.91193	2.82892	5.39231e-06	5.39231e-06
2.82128	2.82992	5.29953e-06	5.29953e-06
2.73064	2.831	5.2118700000000005e-06	5.2118700000000005e-06
2.64003	2.83216	5.12841e-06	5.12841e-06
2.54942	2.8334	5.05078e-06	5.05078e-06
2.45884	2.83472	4.98136e-06	4.98136e-06
2.36827	2.83612	4.920640000000001e-06	4.920640000000001e-06
2.27772	2.83761	4.867349999999999e-06	4.867349999999999e-06
2.18719	2.83918	4.819530000000001e-06	4.819530000000001e-06
2.09667	2.84083	4.7754999999999994e-06	4.7754999999999994e-06
2.00617	2.84256	4.7354000000000004e-06	4.7354000000000004e-06
1.91568	2.84437	4.6984e-06	4.6984e-06
1.82518	2.84626	4.664e-06	4.664e-06
1.73462	2.84822	4.6344800000000006e-06	4.6344800000000006e-06
1.64392	2.85025	4.61024e-06	4.61024e-06
1.55305	2.85235	4.588669999999999e-06	4.588669999999999e-06
1.46196	2.85451	4.570479999999999e-06	4.570479999999999e-06
1.37064	2.85672	4.558289999999999e-06	4.558289999999999e-06
1.27913	2.85897	4.5504e-06	4.5504e-06
1.18749	2.86125	4.54635e-06	4.54635e-06
1.09579	2.86355	4.54726e-06	4.54726e-06
1.00411	2.86586	4.55328e-06	4.55328e-06
0.912434	2.86816	4.5666699999999994e-06	4.5666699999999994e-06
0.820733	2.87044	4.58825e-06	4.58825e-06
0.728974	2.87268	4.6165799999999994e-06	4.6165799999999994e-06
