Points:0	Points:1	abs_DELTA_TAU2	DELTA_TAU2
6.63525	2.97495	1.3659199999999996e-06	1.3659199999999996e-06
6.54442	2.97459	1.32552e-06	1.32552e-06
6.45359	2.97426	1.2852899999999995e-06	1.2852899999999995e-06
6.36276	2.97395	1.2437499999999997e-06	1.2437499999999997e-06
6.27192	2.97366	1.2029900000000003e-06	1.2029900000000003e-06
6.18108	2.97339	1.1639099999999998e-06	1.1639099999999998e-06
6.09023	2.97314	1.1244699999999996e-06	1.1244699999999996e-06
5.99938	2.9729	1.0841699999999993e-06	1.0841699999999993e-06
5.90853	2.97269	1.045359999999999e-06	1.045359999999999e-06
5.81767	2.97249	1.008070000000001e-06	1.008070000000001e-06
5.72681	2.97231	9.688000000000008e-07	9.688000000000008e-07
5.63595	2.97215	9.256999999999995e-07	9.256999999999995e-07
5.54508	2.972	8.798299999999992e-07	8.798299999999992e-07
5.45421	2.97187	8.291400000000005e-07	8.291400000000005e-07
5.36334	2.97175	7.700999999999996e-07	7.700999999999996e-07
5.27247	2.97164	7.032100000000002e-07	7.032100000000002e-07
5.18159	2.97155	6.308799999999996e-07	6.308799999999996e-07
5.09072	2.97147	5.580399999999998e-07	5.580399999999998e-07
4.99984	2.9714	4.879399999999994e-07	4.879399999999994e-07
4.90896	2.97134	4.1863999999999994e-07	4.1863999999999994e-07
4.81808	2.9713	3.443100000000001e-07	3.443100000000001e-07
4.7272	2.97127	2.617500000000005e-07	2.617500000000005e-07
4.63632	2.97124	1.719300000000004e-07	1.719300000000004e-07
4.54544	2.97123	7.812999999999971e-08	7.812999999999971e-08
4.45456	2.97123	1.1889999999999983e-08	-1.1889999999999983e-08
4.36368	2.97124	9.585999999999996e-08	-9.585999999999996e-08
4.2728	2.97126	1.744700000000002e-07	-1.744700000000002e-07
4.18192	2.9713	2.476500000000001e-07	-2.476500000000001e-07
4.09104	2.97134	3.1943000000000026e-07	-3.1943000000000026e-07
4.00016	2.97139	3.895799999999999e-07	-3.895799999999999e-07
3.90928	2.97146	4.524199999999998e-07	-4.524199999999998e-07
3.8184	2.97154	5.038899999999997e-07	-5.038899999999997e-07
3.72753	2.97163	5.430200000000003e-07	-5.430200000000003e-07
3.63666	2.97174	5.716599999999997e-07	-5.716599999999997e-07
3.54579	2.97186	5.916500000000005e-07	-5.916500000000005e-07
3.45492	2.97199	6.027299999999997e-07	-6.027299999999997e-07
3.36405	2.97213	6.029900000000001e-07	-6.029900000000001e-07
3.27319	2.9723	5.904100000000002e-07	-5.904100000000002e-07
3.18233	2.97248	5.643100000000005e-07	-5.643100000000005e-07
3.09147	2.97267	5.236399999999998e-07	-5.236399999999998e-07
3.00062	2.97288	4.6823000000000043e-07	-4.6823000000000043e-07
2.90977	2.97312	4.000399999999998e-07	-4.000399999999998e-07
2.81892	2.97336	3.1992000000000066e-07	-3.1992000000000066e-07
2.72808	2.97363	2.2890000000000047e-07	-2.2890000000000047e-07
2.63724	2.97392	1.2905000000000006e-07	-1.2905000000000006e-07
2.5464	2.97423	2.202000000000051e-08	-2.202000000000051e-08
2.45557	2.97456	9.050999999999924e-08	9.050999999999924e-08
2.36475	2.97491	2.0767000000000016e-07	2.0767000000000016e-07
2.27392	2.97529	3.2870999999999977e-07	3.2870999999999977e-07
2.18311	2.97568	4.520300000000005e-07	4.520300000000005e-07
2.09229	2.97609	5.744400000000002e-07	5.744400000000002e-07
2.00148	2.97653	6.923300000000005e-07	6.923300000000005e-07
1.91068	2.97698	8.049900000000001e-07	8.049900000000001e-07
1.81987	2.97746	9.131599999999997e-07	9.131599999999997e-07
1.72905	2.97795	1.0152300000000004e-06	1.0152300000000004e-06
1.6382	2.97847	1.1099900000000005e-06	1.1099900000000005e-06
1.5473	2.97899	1.1986100000000005e-06	1.1986100000000005e-06
1.45635	2.97954	1.2828000000000007e-06	1.2828000000000007e-06
1.36534	2.98009	1.3624300000000003e-06	1.3624300000000003e-06
1.27429	2.98066	1.43636e-06	1.43636e-06
1.1832	2.98123	1.50442e-06	1.50442e-06
1.0921	2.98181	1.5656299999999994e-06	1.5656299999999994e-06
1.00101	2.98239	1.61992e-06	1.61992e-06
0.909911	2.98297	1.6661799999999997e-06	1.6661799999999997e-06
0.81881	2.98354	1.70274e-06	1.70274e-06
0.727693	2.98411	1.73255e-06	1.73255e-06
0.636555	2.98467	1.75886e-06	1.75886e-06
0.545429	2.9852	1.7820899999999996e-06	1.7820899999999996e-06
0.454361	2.9857	1.8030899999999999e-06	1.8030899999999999e-06
0.36339	2.98615	1.8224099999999995e-06	1.8224099999999995e-06
0.27254	2.98654	1.8402700000000004e-06	1.8402700000000004e-06
0.181741	2.98684	1.8564499999999998e-06	1.8564499999999998e-06
0.0909091	2.98702	1.8718800000000001e-06	1.8718800000000001e-06
0.0	2.98702	1.87975e-06	1.87975e-06
9.0	2.98087	2.1233100000000003e-06	2.1233100000000003e-06
8.90909	2.98092	2.1265699999999997e-06	2.1265699999999997e-06
8.81827	2.98072	2.13276e-06	2.13276e-06
8.72749	2.98039	2.13768e-06	2.13768e-06
8.63667	2.97993	2.1397499999999993e-06	2.1397499999999993e-06
8.54571	2.97939	2.1375499999999995e-06	2.1375499999999995e-06
8.45462	2.9788	2.1319399999999993e-06	2.1319399999999993e-06
8.36347	2.97817	2.1243999999999995e-06	2.1243999999999995e-06
8.27229	2.97752	2.1150200000000006e-06	2.1150200000000006e-06
8.18113	2.97685	2.10203e-06	2.10203e-06
8.08999	2.97617	2.08211e-06	2.08211e-06
7.99886	2.97549	2.0566399999999993e-06	2.0566399999999993e-06
7.90773	2.97481	2.0298000000000005e-06	2.0298000000000005e-06
7.8166	2.97413	2.00302e-06	2.00302e-06
7.72548	2.97346	1.9763399999999994e-06	1.9763399999999994e-06
7.63439	2.9728	1.9495500000000007e-06	1.9495500000000007e-06
7.54335	2.97215	1.921219999999999e-06	1.921219999999999e-06
7.45238	2.97151	1.8899899999999998e-06	1.8899899999999998e-06
7.36148	2.97089	1.8564000000000006e-06	1.8564000000000006e-06
7.27063	2.9703	1.82272e-06	1.82272e-06
7.17981	2.96972	1.7889499999999992e-06	1.7889499999999992e-06
7.08902	2.96916	1.7532599999999995e-06	1.7532599999999995e-06
6.99824	2.96862	1.715499999999999e-06	1.715499999999999e-06
6.90745	2.96811	1.67741e-06	1.67741e-06
6.81665	2.96762	1.6401399999999992e-06	1.6401399999999992e-06
6.72585	2.96716	1.6022600000000005e-06	1.6022600000000005e-06
6.63504	2.96672	1.56392e-06	1.56392e-06
6.54423	2.9663	1.526870000000001e-06	1.526870000000001e-06
6.45342	2.96591	1.4902700000000004e-06	1.4902700000000004e-06
6.3626	2.96554	1.4528099999999997e-06	1.4528099999999997e-06
6.27177	2.9652	1.4162200000000006e-06	1.4162200000000006e-06
6.18094	2.96488	1.381289999999999e-06	1.381289999999999e-06
6.0901	2.96459	1.3460999999999997e-06	1.3460999999999997e-06
5.99927	2.96431	1.3109100000000003e-06	1.3109100000000003e-06
5.90842	2.96406	1.2773399999999999e-06	1.2773399999999999e-06
5.81757	2.96383	1.2437100000000003e-06	1.2437100000000003e-06
5.72672	2.96362	1.20767e-06	1.20767e-06
5.63587	2.96342	1.1696900000000001e-06	1.1696900000000001e-06
5.54501	2.96325	1.1300500000000003e-06	1.1300500000000003e-06
5.45415	2.96309	1.0847399999999994e-06	1.0847399999999994e-06
5.36329	2.96295	1.03111e-06	1.03111e-06
5.27242	2.96283	9.715300000000003e-07	9.715300000000003e-07
5.18155	2.96272	9.092200000000002e-07	9.092200000000002e-07
5.09068	2.96262	8.4767e-07	8.4767e-07
4.99981	2.96254	7.888900000000003e-07	7.888900000000003e-07
4.90894	2.96248	7.311499999999998e-07	7.311499999999998e-07
4.81806	2.96243	6.6813e-07	6.6813e-07
4.72719	2.96239	5.97130000000001e-07	5.97130000000001e-07
4.63631	2.96236	5.19899999999999e-07	5.19899999999999e-07
4.54544	2.96235	4.4130000000000033e-07	4.4130000000000033e-07
4.45456	2.96235	3.6782999999999966e-07	3.6782999999999966e-07
4.36368	2.96236	3.0036000000000114e-07	3.0036000000000114e-07
4.27281	2.96238	2.3853999999999975e-07	2.3853999999999975e-07
4.18193	2.96242	1.798500000000005e-07	1.798500000000005e-07
4.09106	2.96247	1.215100000000003e-07	1.215100000000003e-07
4.00019	2.96254	6.673999999999997e-08	6.673999999999997e-08
3.90932	2.96262	2.050999999999991e-08	2.050999999999991e-08
3.81845	2.96271	1.3849999999999876e-08	-1.3849999999999876e-08
3.72758	2.96282	3.631999999999968e-08	-3.631999999999968e-08
3.63671	2.96294	4.950999999999997e-08	-4.950999999999997e-08
3.54585	2.96308	5.4670000000000105e-08	-5.4670000000000105e-08
3.45499	2.96324	5.071000000000006e-08	-5.071000000000006e-08
3.36413	2.96341	3.532000000000003e-08	-3.532000000000003e-08
3.27327	2.9636	8.080000000000268e-09	-8.080000000000268e-09
3.18242	2.96381	3.096999999999981e-08	3.096999999999981e-08
3.09157	2.96404	8.333999999999995e-08	8.333999999999995e-08
3.00073	2.96429	1.4818e-07	1.4818e-07
2.90989	2.96456	2.2376000000000004e-07	2.2376000000000004e-07
2.81906	2.96486	3.0908000000000044e-07	3.0908000000000044e-07
2.72822	2.96517	4.0128000000000016e-07	4.0128000000000016e-07
2.6374	2.96551	4.980799999999998e-07	4.980799999999998e-07
2.54658	2.96588	5.983300000000002e-07	5.983300000000002e-07
2.45576	2.96627	7.008799999999998e-07	7.008799999999998e-07
2.36495	2.96668	8.058100000000007e-07	8.058100000000007e-07
2.27414	2.96712	9.125500000000003e-07	9.125500000000003e-07
2.18334	2.96758	1.01916e-06	1.01916e-06
2.09255	2.96807	1.1232299999999992e-06	1.1232299999999992e-06
2.00176	2.96858	1.2227000000000002e-06	1.2227000000000002e-06
1.91097	2.96911	1.3172400000000001e-06	1.3172400000000001e-06
1.82018	2.96967	1.40771e-06	1.40771e-06
1.72938	2.97025	1.4926e-06	1.4926e-06
1.63853	2.97085	1.5703699999999998e-06	1.5703699999999998e-06
1.54763	2.97147	1.64112e-06	1.64112e-06
1.45667	2.97211	1.70642e-06	1.70642e-06
1.36565	2.97276	1.7674900000000006e-06	1.7674900000000006e-06
1.27457	2.97342	1.82342e-06	1.82342e-06
1.18345	2.97409	1.8736000000000002e-06	1.8736000000000002e-06
1.09231	2.97477	1.9174699999999994e-06	1.9174699999999994e-06
1.00118	2.97545	1.95564e-06	1.95564e-06
0.910057	2.97613	1.9889700000000004e-06	1.9889700000000004e-06
0.818921	2.97681	2.0164900000000002e-06	2.0164900000000002e-06
0.727767	2.97747	2.0374e-06	2.0374e-06
0.636589	2.97812	2.0535800000000004e-06	2.0535800000000004e-06
0.545425	2.97875	2.06728e-06	2.06728e-06
0.454329	2.97933	2.07944e-06	2.07944e-06
0.363347	2.97986	2.09037e-06	2.09037e-06
0.272508	2.98032	2.0999299999999996e-06	2.0999299999999996e-06
0.181728	2.98067	2.10817e-06	2.10817e-06
0.0909091	2.98087	2.11644e-06	2.11644e-06
0.0	2.98087	2.12092e-06	2.12092e-06
9.0	2.97447	2.31774e-06	2.31774e-06
8.90909	2.97452	2.3176599999999996e-06	2.3176599999999996e-06
8.81829	2.97429	2.3172400000000007e-06	2.3172400000000007e-06
8.72753	2.9739	2.31545e-06	2.31545e-06
8.63671	2.97337	2.31073e-06	2.31073e-06
8.54575	2.97275	2.3026800000000003e-06	2.3026800000000003e-06
8.45464	2.97207	2.2930700000000006e-06	2.2930700000000006e-06
8.36344	2.97135	2.28299e-06	2.28299e-06
8.27222	2.97059	2.2701000000000005e-06	2.2701000000000005e-06
8.18102	2.96983	2.2515499999999996e-06	2.2515499999999996e-06
8.08984	2.96905	2.2274800000000006e-06	2.2274800000000006e-06
7.99868	2.96826	2.2005600000000003e-06	2.2005600000000003e-06
7.90751	2.96747	2.1733499999999993e-06	2.1733499999999993e-06
7.81634	2.96669	2.1469199999999994e-06	2.1469199999999994e-06
7.72519	2.96591	2.12087e-06	2.12087e-06
7.63407	2.96515	2.0938299999999997e-06	2.0938299999999997e-06
7.54301	2.9644	2.06453e-06	2.06453e-06
7.45203	2.96366	2.033030000000001e-06	2.033030000000001e-06
7.36113	2.96295	1.99985e-06	1.99985e-06
7.27028	2.96226	1.9664500000000005e-06	1.9664500000000005e-06
7.17949	2.96159	1.9336099999999994e-06	1.9336099999999994e-06
7.08872	2.96094	1.90055e-06	1.90055e-06
6.99795	2.96032	1.8668699999999995e-06	1.8668699999999995e-06
6.90718	2.95973	1.8335299999999999e-06	1.8335299999999999e-06
6.8164	2.95916	1.79969e-06	1.79969e-06
6.72562	2.95863	1.764420000000001e-06	1.764420000000001e-06
6.63483	2.95812	1.7303400000000004e-06	1.7303400000000004e-06
6.54403	2.95764	1.6980499999999998e-06	1.6980499999999998e-06
6.45323	2.95719	1.66564e-06	1.66564e-06
6.36242	2.95676	1.63228e-06	1.63228e-06
6.27161	2.95637	1.5990999999999996e-06	1.5990999999999996e-06
6.18079	2.956	1.5673200000000008e-06	1.5673200000000008e-06
6.08997	2.95566	1.5368100000000001e-06	1.5368100000000001e-06
5.99914	2.95534	1.5080700000000005e-06	1.5080700000000005e-06
5.90831	2.95505	1.4808100000000001e-06	1.4808100000000001e-06
5.81747	2.95478	1.4523800000000001e-06	1.4523800000000001e-06
5.72663	2.95453	1.4223500000000009e-06	1.4223500000000009e-06
5.63579	2.95431	1.3920499999999997e-06	1.3920499999999997e-06
5.54494	2.95411	1.3593099999999997e-06	1.3593099999999997e-06
5.45408	2.95392	1.320000000000001e-06	1.320000000000001e-06
5.36323	2.95376	1.2735699999999996e-06	1.2735699999999996e-06
5.27237	2.95362	1.2239100000000001e-06	1.2239100000000001e-06
5.18151	2.95349	1.1749300000000008e-06	1.1749300000000008e-06
5.09064	2.95338	1.1269000000000002e-06	1.1269000000000002e-06
4.99978	2.95329	1.08011e-06	1.08011e-06
4.90891	2.95321	1.03272e-06	1.03272e-06
4.81804	2.95315	9.800600000000007e-07	9.800600000000007e-07
4.72717	2.9531	9.213099999999998e-07	9.213099999999998e-07
4.6363	2.95307	8.579399999999993e-07	8.579399999999993e-07
4.54543	2.95306	7.953400000000001e-07	7.953400000000001e-07
4.45456	2.95306	7.380500000000005e-07	7.380500000000005e-07
4.36369	2.95307	6.860899999999994e-07	6.860899999999994e-07
4.27282	2.9531	6.379700000000001e-07	6.379700000000001e-07
4.18195	2.95315	5.909200000000003e-07	5.909200000000003e-07
4.09108	2.9532	5.4562e-07	5.4562e-07
4.00022	2.95328	5.064099999999998e-07	5.064099999999998e-07
3.90935	2.95337	4.76920000000001e-07	4.76920000000001e-07
3.81849	2.95348	4.5865999999999926e-07	4.5865999999999926e-07
3.72763	2.9536	4.506200000000001e-07	4.506200000000001e-07
3.63677	2.95375	4.513400000000005e-07	4.513400000000005e-07
3.54591	2.95391	4.5930999999999984e-07	4.5930999999999984e-07
3.45506	2.95409	4.7565000000000027e-07	4.7565000000000027e-07
3.36421	2.95429	5.032199999999994e-07	5.032199999999994e-07
3.27336	2.95451	5.416300000000004e-07	5.416300000000004e-07
3.18252	2.95476	5.906399999999993e-07	5.906399999999993e-07
3.09168	2.95502	6.508300000000002e-07	6.508300000000002e-07
3.00085	2.95531	7.204699999999997e-07	7.204699999999997e-07
2.91002	2.95563	7.984299999999994e-07	7.984299999999994e-07
2.8192	2.95597	8.835000000000001e-07	8.835000000000001e-07
2.72838	2.95633	9.720600000000001e-07	9.720600000000001e-07
2.63757	2.95673	1.0629000000000004e-06	1.0629000000000004e-06
2.54676	2.95715	1.1552600000000004e-06	1.1552600000000004e-06
2.45596	2.9576	1.2474299999999997e-06	1.2474299999999997e-06
2.36517	2.95808	1.3396700000000005e-06	1.3396700000000005e-06
2.27438	2.95858	1.4318600000000004e-06	1.4318600000000004e-06
2.18359	2.95912	1.5218999999999998e-06	1.5218999999999998e-06
2.09282	2.95968	1.6068600000000004e-06	1.6068600000000004e-06
2.00204	2.96027	1.6857699999999996e-06	1.6857699999999996e-06
1.91128	2.96089	1.7600799999999998e-06	1.7600799999999998e-06
1.82051	2.96154	1.8308500000000004e-06	1.8308500000000004e-06
1.72972	2.9622	1.8973800000000001e-06	1.8973800000000001e-06
1.63888	2.9629	1.95856e-06	1.95856e-06
1.54798	2.96362	2.01386e-06	2.01386e-06
1.45702	2.96435	2.06441e-06	2.06441e-06
1.36597	2.9651	2.1109499999999997e-06	2.1109499999999997e-06
1.27486	2.96587	2.1515600000000005e-06	2.1515600000000005e-06
1.18371	2.96665	2.1856300000000003e-06	2.1856300000000003e-06
1.09254	2.96743	2.21414e-06	2.21414e-06
1.00137	2.96822	2.23821e-06	2.23821e-06
0.910211	2.969	2.25887e-06	2.25887e-06
0.819038	2.96978	2.27742e-06	2.27742e-06
0.727845	2.97055	2.29264e-06	2.29264e-06
0.636624	2.9713	2.3023399999999994e-06	2.3023399999999994e-06
0.545421	2.97202	2.30833e-06	2.30833e-06
0.454296	2.97269	2.3131099999999998e-06	2.3131099999999998e-06
0.363303	2.9733	2.31654e-06	2.31654e-06
0.272474	2.97383	2.31814e-06	2.31814e-06
0.181714	2.97423	2.3185e-06	2.3185e-06
0.0909091	2.97447	2.31936e-06	2.31936e-06
0.0	2.97447	2.32028e-06	2.32028e-06
9.0	2.96779	2.4624999999999997e-06	2.4624999999999997e-06
8.90909	2.96784	2.45971e-06	2.45971e-06
8.8183	2.96758	2.4531500000000004e-06	2.4531500000000004e-06
8.72756	2.96714	2.4444800000000004e-06	2.4444800000000004e-06
8.63676	2.96654	2.4331599999999996e-06	2.4331599999999996e-06
8.54579	2.96583	2.4198800000000006e-06	2.4198800000000006e-06
8.45465	2.96506	2.4063900000000005e-06	2.4063900000000005e-06
8.36341	2.96423	2.3919800000000004e-06	2.3919800000000004e-06
8.27215	2.96338	2.3740099999999995e-06	2.3740099999999995e-06
8.1809	2.9625	2.3518300000000005e-06	2.3518300000000005e-06
8.08969	2.96162	2.32618e-06	2.32618e-06
7.99849	2.96072	2.2989599999999992e-06	2.2989599999999992e-06
7.90729	2.95982	2.2726299999999996e-06	2.2726299999999996e-06
7.81608	2.95893	2.24722e-06	2.24722e-06
7.72488	2.95804	2.22131e-06	2.22131e-06
7.63373	2.95717	2.1940100000000004e-06	2.1940100000000004e-06
7.54266	2.95631	2.1651200000000004e-06	2.1651200000000004e-06
7.45167	2.95548	2.1354e-06	2.1354e-06
7.36076	2.95466	2.1055199999999993e-06	2.1055199999999993e-06
7.26993	2.95387	2.0755999999999992e-06	2.0755999999999992e-06
7.17914	2.95311	2.0455899999999997e-06	2.0455899999999997e-06
7.08839	2.95237	2.0152199999999995e-06	2.0152199999999995e-06
6.99765	2.95166	1.98516e-06	1.98516e-06
6.9069	2.95098	1.9558999999999993e-06	1.9558999999999993e-06
6.81614	2.95034	1.9253e-06	1.9253e-06
6.72537	2.94973	1.8944299999999996e-06	1.8944299999999996e-06
6.6346	2.94914	1.867000000000001e-06	1.867000000000001e-06
6.54382	2.9486	1.8414000000000007e-06	1.8414000000000007e-06
6.45304	2.94808	1.8147900000000001e-06	1.8147900000000001e-06
6.36224	2.9476	1.7870200000000006e-06	1.7870200000000006e-06
6.27145	2.94714	1.7582700000000002e-06	1.7582700000000002e-06
6.18064	2.94672	1.7295500000000002e-06	1.7295500000000002e-06
6.08983	2.94633	1.7035200000000004e-06	1.7035200000000004e-06
5.99902	2.94597	1.6812999999999995e-06	1.6812999999999995e-06
5.90819	2.94563	1.6605099999999995e-06	1.6605099999999995e-06
5.81737	2.94533	1.6388600000000003e-06	1.6388600000000003e-06
5.72654	2.94505	1.6170000000000008e-06	1.6170000000000008e-06
5.6357	2.94479	1.5946299999999995e-06	1.5946299999999995e-06
5.54486	2.94456	1.5684399999999995e-06	1.5684399999999995e-06
5.45401	2.94435	1.5360499999999995e-06	1.5360499999999995e-06
5.36317	2.94416	1.4984800000000004e-06	1.4984800000000004e-06
5.27232	2.944	1.4600399999999998e-06	1.4600399999999998e-06
5.18146	2.94385	1.42447e-06	1.42447e-06
5.0906	2.94373	1.3899199999999997e-06	1.3899199999999997e-06
4.99975	2.94362	1.3545599999999994e-06	1.3545599999999994e-06
4.90889	2.94354	1.31622e-06	1.31622e-06
4.81802	2.94347	1.2730899999999999e-06	1.2730899999999999e-06
4.72716	2.94341	1.22576e-06	1.22576e-06
4.6363	2.94338	1.17562e-06	1.17562e-06
4.54543	2.94336	1.1280199999999997e-06	1.1280199999999997e-06
4.45457	2.94336	1.0858099999999997e-06	1.0858099999999997e-06
4.3637	2.94338	1.0471699999999995e-06	1.0471699999999995e-06
4.27284	2.94341	1.0093299999999994e-06	1.0093299999999994e-06
4.18197	2.94346	9.719299999999995e-07	9.719299999999995e-07
4.09111	2.94353	9.382800000000003e-07	9.382800000000003e-07
4.00025	2.94361	9.124600000000007e-07	9.124600000000007e-07
3.90939	2.94372	8.977300000000003e-07	8.977300000000003e-07
3.81854	2.94384	8.935399999999994e-07	8.935399999999994e-07
3.72768	2.94399	8.981099999999998e-07	8.981099999999998e-07
3.63683	2.94415	9.109600000000008e-07	9.109600000000008e-07
3.54598	2.94433	9.301300000000002e-07	9.301300000000002e-07
3.45514	2.94454	9.563399999999999e-07	9.563399999999999e-07
3.3643	2.94477	9.915499999999998e-07	9.915499999999998e-07
3.27346	2.94502	1.0357399999999995e-06	1.0357399999999995e-06
3.18263	2.9453	1.08958e-06	1.08958e-06
3.0918	2.94561	1.1520200000000007e-06	1.1520200000000007e-06
3.00098	2.94594	1.2206799999999995e-06	1.2206799999999995e-06
2.91016	2.9463	1.2950099999999993e-06	1.2950099999999993e-06
2.81935	2.94669	1.3735500000000006e-06	1.3735500000000006e-06
2.72855	2.94711	1.4534999999999997e-06	1.4534999999999997e-06
2.63775	2.94756	1.5340499999999993e-06	1.5340499999999993e-06
2.54696	2.94804	1.6147699999999998e-06	1.6147699999999998e-06
2.45617	2.94855	1.6941499999999997e-06	1.6941499999999997e-06
2.36539	2.9491	1.7718899999999992e-06	1.7718899999999992e-06
2.27462	2.94968	1.8480399999999993e-06	1.8480399999999993e-06
2.18386	2.95029	1.9210600000000007e-06	1.9210600000000007e-06
2.0931	2.95093	1.9886900000000003e-06	1.9886900000000003e-06
2.00234	2.9516	2.05056e-06	2.05056e-06
1.9116	2.95231	2.108500000000001e-06	2.108500000000001e-06
1.82085	2.95305	2.1624799999999995e-06	2.1624799999999995e-06
1.73007	2.95381	2.2107999999999992e-06	2.2107999999999992e-06
1.63925	2.9546	2.253870000000001e-06	2.253870000000001e-06
1.54835	2.95542	2.29385e-06	2.29385e-06
1.45738	2.95626	2.3321800000000006e-06	2.3321800000000006e-06
1.36631	2.95712	2.3676400000000003e-06	2.3676400000000003e-06
1.27517	2.95799	2.3976299999999993e-06	2.3976299999999993e-06
1.18398	2.95888	2.4211100000000003e-06	2.4211100000000003e-06
1.09278	2.95977	2.438469999999999e-06	2.438469999999999e-06
1.00157	2.96067	2.45151e-06	2.45151e-06
0.910373	2.96157	2.4625599999999997e-06	2.4625599999999997e-06
0.819162	2.96245	2.47287e-06	2.47287e-06
0.727927	2.96333	2.4823300000000003e-06	2.4823300000000003e-06
0.636662	2.96418	2.4886900000000006e-06	2.4886900000000006e-06
0.545416	2.965	2.490850000000001e-06	2.490850000000001e-06
0.454261	2.96577	2.4903700000000003e-06	2.4903700000000003e-06
0.363256	2.96646	2.4877e-06	2.4877e-06
0.272438	2.96706	2.482639999999999e-06	2.482639999999999e-06
0.181699	2.96752	2.4768100000000004e-06	2.4768100000000004e-06
0.0909091	2.96779	2.47196e-06	2.47196e-06
0.0	2.96779	2.46994e-06	2.46994e-06
9.0	2.96083	2.56012e-06	2.56012e-06
8.90909	2.96088	2.5551500000000004e-06	2.5551500000000004e-06
8.81832	2.96058	2.5434999999999994e-06	2.5434999999999994e-06
8.7276	2.96008	2.5288300000000007e-06	2.5288300000000007e-06
8.63681	2.95941	2.5120800000000003e-06	2.5120800000000003e-06
8.54583	2.95861	2.4943399999999994e-06	2.4943399999999994e-06
8.45466	2.95775	2.476219999999999e-06	2.476219999999999e-06
8.36338	2.95682	2.4567199999999994e-06	2.4567199999999994e-06
8.27207	2.95586	2.43543e-06	2.43543e-06
8.18078	2.95487	2.4117899999999997e-06	2.4117899999999997e-06
8.08953	2.95387	2.3856499999999998e-06	2.3856499999999998e-06
7.99829	2.95286	2.35888e-06	2.35888e-06
7.90705	2.95185	2.3331800000000002e-06	2.3331800000000002e-06
7.8158	2.95084	2.30861e-06	2.30861e-06
7.72457	2.94984	2.2836699999999994e-06	2.2836699999999994e-06
7.63338	2.94885	2.258170000000001e-06	2.258170000000001e-06
7.54228	2.94788	2.2330499999999997e-06	2.2330499999999997e-06
7.45128	2.94694	2.2080699999999997e-06	2.2080699999999997e-06
7.36038	2.94602	2.181859999999999e-06	2.181859999999999e-06
7.26955	2.94512	2.1544899999999996e-06	2.1544899999999996e-06
7.17879	2.94426	2.1270300000000005e-06	2.1270300000000005e-06
7.08806	2.94343	2.09944e-06	2.09944e-06
6.99733	2.94263	2.0728799999999995e-06	2.0728799999999995e-06
6.9066	2.94186	2.04752e-06	2.04752e-06
6.81586	2.94114	2.0219199999999998e-06	2.0219199999999998e-06
6.72511	2.94044	1.998139999999999e-06	1.998139999999999e-06
6.63436	2.93979	1.97813e-06	1.97813e-06
6.5436	2.93917	1.9592700000000005e-06	1.9592700000000005e-06
6.45283	2.93858	1.9393999999999996e-06	1.9393999999999996e-06
6.36205	2.93804	1.9181500000000004e-06	1.9181500000000004e-06
6.27127	2.93752	1.8950100000000003e-06	1.8950100000000003e-06
6.18048	2.93705	1.871549999999999e-06	1.871549999999999e-06
6.08968	2.9366	1.8503799999999996e-06	1.8503799999999996e-06
5.99888	2.9362	1.8329199999999996e-06	1.8329199999999996e-06
5.90807	2.93582	1.81784e-06	1.81784e-06
5.81726	2.93547	1.8037400000000005e-06	1.8037400000000005e-06
5.72644	2.93515	1.78999e-06	1.78999e-06
5.63561	2.93486	1.7737499999999997e-06	1.7737499999999997e-06
5.54478	2.9346	1.7531400000000005e-06	1.7531400000000005e-06
5.45394	2.93437	1.7279400000000003e-06	1.7279400000000003e-06
5.3631	2.93415	1.70004e-06	1.70004e-06
5.27226	2.93397	1.6730499999999992e-06	1.6730499999999992e-06
5.18141	2.9338	1.6484800000000007e-06	1.6484800000000007e-06
5.09056	2.93366	1.6251e-06	1.6251e-06
4.99971	2.93354	1.5994900000000007e-06	1.5994900000000007e-06
4.90886	2.93344	1.5692300000000006e-06	1.5692300000000006e-06
4.818	2.93336	1.5353400000000006e-06	1.5353400000000006e-06
4.72714	2.93331	1.4981899999999996e-06	1.4981899999999996e-06
4.63629	2.93327	1.4597799999999994e-06	1.4597799999999994e-06
4.54543	2.93325	1.4249600000000005e-06	1.4249600000000005e-06
4.45457	2.93325	1.394739999999999e-06	1.394739999999999e-06
4.36371	2.93326	1.3661899999999999e-06	1.3661899999999999e-06
4.27285	2.9333	1.3369599999999998e-06	1.3369599999999998e-06
4.18199	2.93336	1.308570000000001e-06	1.308570000000001e-06
4.09114	2.93344	1.2845599999999993e-06	1.2845599999999993e-06
4.00029	2.93353	1.2694100000000008e-06	1.2694100000000008e-06
3.90943	2.93365	1.2670300000000011e-06	1.2670300000000011e-06
3.81858	2.93379	1.2748400000000012e-06	1.2748400000000012e-06
3.72774	2.93395	1.2902900000000003e-06	1.2902900000000003e-06
3.63689	2.93414	1.3128799999999992e-06	1.3128799999999992e-06
3.54605	2.93435	1.3403299999999992e-06	1.3403299999999992e-06
3.45522	2.93458	1.37307e-06	1.37307e-06
3.36439	2.93484	1.4114200000000003e-06	1.4114200000000003e-06
3.27356	2.93513	1.4557399999999997e-06	1.4557399999999997e-06
