Points:0	Points:1	abs_DELTA_TAU1	DELTA_TAU1
0.54411	1.89616	1.6931999999999993e-06	-1.6931999999999993e-06
0.448674	1.91382	2.2556999999999994e-06	-2.2556999999999994e-06
0.356238	1.92923	2.943699999999997e-06	-2.943699999999997e-06
0.267185	1.94191	3.719499999999997e-06	-3.719499999999997e-06
0.17952	1.95158	4.568799999999998e-06	-4.568799999999998e-06
0.0909091	1.95738	5.492799999999999e-06	-5.492799999999999e-06
0.0	1.95738	5.973799999999999e-06	-5.973799999999999e-06
9.0	1.93173	7.1832999999999995e-06	-7.1832999999999995e-06
8.90909	1.93172	7.733300000000003e-06	-7.733300000000003e-06
8.82052	1.92583	8.817499999999998e-06	-8.817499999999998e-06
8.73304	1.91601	9.8775e-06	-9.8775e-06
8.64445	1.90317	1.0894399999999999e-05	-1.0894399999999999e-05
8.55246	1.88757	1.18142e-05	-1.18142e-05
8.45726	1.86961	1.2555800000000003e-05	-1.2555800000000003e-05
8.36	1.84982	1.3039099999999999e-05	-1.3039099999999999e-05
8.26207	1.8288	1.32238e-05	-1.32238e-05
8.1647	1.80711	1.31155e-05	-1.31155e-05
8.06789	1.78503	1.2764299999999999e-05	-1.2764299999999999e-05
7.97137	1.76274	1.2225000000000002e-05	-1.2225000000000002e-05
7.87489	1.7404	1.15657e-05	-1.15657e-05
7.77835	1.7182	1.08503e-05	-1.08503e-05
7.68224	1.69644	1.0111199999999999e-05	-1.0111199999999999e-05
7.58713	1.67539	9.381e-06	-9.381e-06
7.49352	1.65528	8.6932e-06	-8.6932e-06
7.40169	1.63626	8.052600000000001e-06	-8.052600000000001e-06
7.31148	1.61835	7.458299999999999e-06	-7.458299999999999e-06
7.22258	1.6015	6.9277000000000015e-06	-6.9277000000000015e-06
7.13463	1.58568	6.4479e-06	-6.4479e-06
7.04717	1.5708	6.013200000000002e-06	-6.013200000000002e-06
6.9597	1.5568	5.6293000000000005e-06	-5.6293000000000005e-06
6.87205	1.54366	5.2919999999999995e-06	-5.2919999999999995e-06
6.78419	1.53137	5.005099999999997e-06	-5.005099999999997e-06
6.69615	1.51992	4.741299999999998e-06	-4.741299999999998e-06
6.60791	1.5093	4.499099999999999e-06	-4.499099999999999e-06
6.51948	1.49947	4.273699999999999e-06	-4.273699999999999e-06
6.43087	1.49041	4.0625000000000005e-06	-4.0625000000000005e-06
6.3421	1.48209	3.891999999999999e-06	-3.891999999999999e-06
6.25316	1.47445	3.7493000000000015e-06	-3.7493000000000015e-06
6.16406	1.46748	3.6251000000000002e-06	-3.6251000000000002e-06
6.07483	1.46112	3.5190000000000014e-06	-3.5190000000000014e-06
5.98546	1.45533	3.4341999999999984e-06	-3.4341999999999984e-06
5.89598	1.45009	3.352599999999999e-06	-3.352599999999999e-06
5.80638	1.44534	3.256699999999999e-06	-3.256699999999999e-06
5.71668	1.44106	3.188699999999999e-06	-3.188699999999999e-06
5.62689	1.43722	3.1612999999999997e-06	-3.1612999999999997e-06
5.53702	1.43379	3.1064000000000013e-06	-3.1064000000000013e-06
5.44708	1.43073	2.9659999999999984e-06	-2.9659999999999984e-06
5.35706	1.42803	2.797300000000001e-06	-2.797300000000001e-06
5.26699	1.42565	2.6701e-06	-2.6701e-06
5.17687	1.42359	2.5718000000000014e-06	-2.5718000000000014e-06
5.08671	1.42182	2.503799999999998e-06	-2.503799999999998e-06
4.9965	1.42033	2.4818999999999974e-06	-2.4818999999999974e-06
4.90627	1.41911	2.4449999999999978e-06	-2.4449999999999978e-06
4.81601	1.41814	2.3843e-06	-2.3843e-06
4.72573	1.41742	2.3428999999999975e-06	-2.3428999999999975e-06
4.63543	1.41693	2.3374999999999992e-06	-2.3374999999999992e-06
4.54513	1.41669	2.3226000000000004e-06	-2.3226000000000004e-06
4.45482	1.41668	2.251999999999998e-06	-2.251999999999998e-06
4.36452	1.4169	2.2021999999999973e-06	-2.2021999999999973e-06
4.27423	1.41736	2.1937999999999992e-06	-2.1937999999999992e-06
4.18395	1.41806	2.1958000000000002e-06	-2.1958000000000002e-06
4.09368	1.419	2.1790000000000007e-06	-2.1790000000000007e-06
4.00345	1.4202	2.136099999999998e-06	-2.136099999999998e-06
3.91324	1.42166	2.102800000000003e-06	-2.102800000000003e-06
3.82307	1.4234	2.0782999999999967e-06	-2.0782999999999967e-06
3.73294	1.42544	2.030900000000001e-06	-2.030900000000001e-06
3.64287	1.42778	1.971400000000003e-06	-1.971400000000003e-06
3.55285	1.43045	1.9277999999999987e-06	-1.9277999999999987e-06
3.4629	1.43347	1.9142000000000028e-06	-1.9142000000000028e-06
3.37302	1.43687	1.9027000000000013e-06	-1.9027000000000013e-06
3.28323	1.44067	1.8651000000000002e-06	-1.8651000000000002e-06
3.19352	1.4449	1.8255000000000014e-06	-1.8255000000000014e-06
3.10392	1.4496	1.8017e-06	-1.8017e-06
3.01442	1.4548	1.8008000000000015e-06	-1.8008000000000015e-06
2.92505	1.46053	1.8303999999999986e-06	-1.8303999999999986e-06
2.8358	1.46683	1.8682000000000002e-06	-1.8682000000000002e-06
2.7467	1.47375	1.9209000000000005e-06	-1.9209000000000005e-06
2.65774	1.48131	2.012200000000001e-06	-2.012200000000001e-06
2.56895	1.48957	2.1192000000000017e-06	-2.1192000000000017e-06
2.48033	1.49856	2.2438000000000004e-06	-2.2438000000000004e-06
2.39189	1.50832	2.371399999999999e-06	-2.371399999999999e-06
2.30364	1.51887	2.484099999999999e-06	-2.484099999999999e-06
2.21558	1.53024	2.6002999999999995e-06	-2.6002999999999995e-06
2.12772	1.54246	2.712200000000001e-06	-2.712200000000001e-06
2.04005	1.55553	2.800400000000001e-06	-2.800400000000001e-06
1.95257	1.56947	2.854e-06	-2.854e-06
1.86516	1.58427	2.8663e-06	-2.8663e-06
1.77731	1.60002	2.8311000000000007e-06	-2.8311000000000007e-06
1.68857	1.61679	2.756099999999999e-06	-2.756099999999999e-06
1.59856	1.63462	2.6312999999999997e-06	-2.6312999999999997e-06
1.50698	1.65356	2.4442999999999996e-06	-2.4442999999999996e-06
1.41362	1.6736	2.207099999999998e-06	-2.207099999999998e-06
1.31869	1.69461	1.9281999999999996e-06	-1.9281999999999996e-06
1.2227	1.71638	1.6392999999999997e-06	-1.6392999999999997e-06
1.12622	1.73862	1.3665000000000012e-06	-1.3665000000000012e-06
1.02975	1.76103	1.1229999999999992e-06	-1.1229999999999992e-06
0.933278	1.78342	9.316999999999999e-07	-9.316999999999999e-07
0.836552	1.80562	8.300000000000005e-07	-8.300000000000005e-07
0.739301	1.82746	8.753999999999984e-07	-8.753999999999984e-07
0.641436	1.84866	1.1137999999999994e-06	-1.1137999999999994e-06
0.544035	1.86868	1.5314000000000003e-06	-1.5314000000000003e-06
0.448508	1.88691	2.1105999999999997e-06	-2.1105999999999997e-06
0.356048	1.90278	2.830500000000003e-06	-2.830500000000003e-06
0.267047	1.91583	3.6510999999999997e-06	-3.6510999999999997e-06
0.179463	1.92577	4.5522e-06	-4.5522e-06
0.0909091	1.93173	5.531099999999999e-06	-5.531099999999999e-06
0.0	1.93173	6.040900000000002e-06	-6.040900000000002e-06
9.0	1.9062	7.316900000000001e-06	-7.316900000000001e-06
8.90909	1.9062	7.9117e-06	-7.9117e-06
8.82058	1.90014	9.084900000000002e-06	-9.084900000000002e-06
8.73318	1.89006	1.02291e-05	-1.02291e-05
8.64464	1.87686	1.1322300000000002e-05	-1.1322300000000002e-05
8.55264	1.86081	1.23071e-05	-1.23071e-05
8.45736	1.8423	1.30987e-05	-1.30987e-05
8.35997	1.82187	1.3613699999999998e-05	-1.3613699999999998e-05
8.26191	1.80016	1.38031e-05	-1.38031e-05
8.16442	1.77775	1.36644e-05	-1.36644e-05
8.0675	1.75493	1.3256e-05	-1.3256e-05
7.9709	1.7319	1.2652699999999998e-05	-1.2652699999999998e-05
7.87433	1.70882	1.19226e-05	-1.19226e-05
7.77772	1.6859	1.1133900000000002e-05	-1.1133900000000002e-05
7.68153	1.66344	1.0326900000000001e-05	-1.0326900000000001e-05
7.58636	1.64173	9.536000000000002e-06	-9.536000000000002e-06
7.49273	1.62103	8.8014e-06	-8.8014e-06
7.40091	1.60147	8.127500000000003e-06	-8.127500000000003e-06
7.31075	1.58307	7.5057999999999985e-06	-7.5057999999999985e-06
7.22192	1.56579	6.9439e-06	-6.9439e-06
7.13404	1.54959	6.444399999999999e-06	-6.444399999999999e-06
7.04667	1.53437	6.001199999999999e-06	-6.001199999999999e-06
6.95929	1.52007	5.602199999999999e-06	-5.602199999999999e-06
6.87171	1.50667	5.2419000000000014e-06	-5.2419000000000014e-06
6.78392	1.49414	4.939000000000001e-06	-4.939000000000001e-06
6.69593	1.4825	4.673699999999999e-06	-4.673699999999999e-06
6.60773	1.4717	4.4350999999999976e-06	-4.4350999999999976e-06
6.51934	1.46174	4.2231e-06	-4.2231e-06
6.43077	1.45256	4.013e-06	-4.013e-06
6.34202	1.44413	3.8242e-06	-3.8242e-06
6.2531	1.43642	3.6706000000000018e-06	-3.6706000000000018e-06
6.16402	1.42938	3.5403999999999975e-06	-3.5403999999999975e-06
6.0748	1.42296	3.4257e-06	-3.4257e-06
5.98545	1.41714	3.3331000000000003e-06	-3.3331000000000003e-06
5.89597	1.41186	3.2503999999999986e-06	-3.2503999999999986e-06
5.80638	1.40709	3.1615e-06	-3.1615e-06
5.71669	1.40279	3.078999999999999e-06	-3.078999999999999e-06
5.6269	1.39894	3.0385000000000015e-06	-3.0385000000000015e-06
5.53703	1.39549	3.010400000000001e-06	-3.010400000000001e-06
5.44709	1.39242	2.916899999999999e-06	-2.916899999999999e-06
5.35708	1.38972	2.766400000000001e-06	-2.766400000000001e-06
5.26701	1.38734	2.6237e-06	-2.6237e-06
5.17688	1.38528	2.5078e-06	-2.5078e-06
5.08672	1.38351	2.410900000000001e-06	-2.410900000000001e-06
4.99651	1.38202	2.3623999999999996e-06	-2.3623999999999996e-06
4.90628	1.38079	2.3138000000000015e-06	-2.3138000000000015e-06
4.81601	1.37982	2.227100000000001e-06	-2.227100000000001e-06
4.72573	1.3791	2.148200000000001e-06	-2.148200000000001e-06
4.63544	1.37862	2.1161999999999985e-06	-2.1161999999999985e-06
4.54513	1.37837	2.0946999999999988e-06	-2.0946999999999988e-06
4.45482	1.37836	2.0227e-06	-2.0227e-06
4.36452	1.37858	1.9513999999999996e-06	-1.9513999999999996e-06
4.27422	1.37904	1.9135000000000012e-06	-1.9135000000000012e-06
4.18394	1.37974	1.9032999999999992e-06	-1.9032999999999992e-06
4.09367	1.38069	1.8888999999999981e-06	-1.8888999999999981e-06
4.00344	1.38188	1.8369000000000027e-06	-1.8369000000000027e-06
3.91323	1.38335	1.779099999999998e-06	-1.779099999999998e-06
3.82306	1.38509	1.7231000000000005e-06	-1.7231000000000005e-06
3.73293	1.38712	1.6556000000000016e-06	-1.6556000000000016e-06
3.64286	1.38947	1.5896999999999994e-06	-1.5896999999999994e-06
3.55284	1.39214	1.533300000000001e-06	-1.533300000000001e-06
3.46289	1.39517	1.5017999999999997e-06	-1.5017999999999997e-06
3.37301	1.39858	1.4933999999999983e-06	-1.4933999999999983e-06
3.28322	1.40239	1.4662999999999998e-06	-1.4662999999999998e-06
3.19352	1.40665	1.4360000000000012e-06	-1.4360000000000012e-06
3.10392	1.41137	1.4133000000000022e-06	-1.4133000000000022e-06
3.01443	1.41659	1.3935999999999997e-06	-1.3935999999999997e-06
2.92507	1.42237	1.413399999999999e-06	-1.413399999999999e-06
2.83584	1.42872	1.4471000000000018e-06	-1.4471000000000018e-06
2.74675	1.4357	1.494799999999998e-06	-1.494799999999998e-06
2.65782	1.44335	1.5999000000000014e-06	-1.5999000000000014e-06
2.56905	1.4517	1.7307000000000002e-06	-1.7307000000000002e-06
2.48047	1.46081	1.8862999999999992e-06	-1.8862999999999992e-06
2.39206	1.47071	2.0643e-06	-2.0643e-06
2.30386	1.48142	2.2392000000000005e-06	-2.2392000000000005e-06
2.21585	1.49299	2.4123000000000006e-06	-2.4123000000000006e-06
2.12805	1.50544	2.5869999999999974e-06	-2.5869999999999974e-06
2.04045	1.51877	2.7492000000000007e-06	-2.7492000000000007e-06
1.95306	1.533	2.871999999999999e-06	-2.871999999999999e-06
1.86573	1.54814	2.9482e-06	-2.9482e-06
1.77796	1.56426	2.9664999999999995e-06	-2.9664999999999995e-06
1.6893	1.58145	2.9256000000000013e-06	-2.9256000000000013e-06
1.59934	1.59976	2.8290999999999997e-06	-2.8290999999999997e-06
1.50777	1.61923	2.657199999999999e-06	-2.657199999999999e-06
1.41439	1.63987	2.4146000000000023e-06	-2.4146000000000023e-06
1.31941	1.66153	2.1170000000000002e-06	-2.1170000000000002e-06
1.22335	1.68399	1.7850999999999975e-06	-1.7850999999999975e-06
1.12678	1.70696	1.4578999999999984e-06	-1.4578999999999984e-06
1.03023	1.73011	1.159800000000002e-06	-1.159800000000002e-06
0.933675	1.75324	9.108999999999983e-07	-9.108999999999983e-07
0.836854	1.77618	7.51599999999998e-07	-7.51599999999998e-07
0.73949	1.79874	7.399999999999997e-07	-7.399999999999997e-07
0.64149	1.82064	9.381000000000004e-07	-9.381000000000004e-07
0.543959	1.84131	1.354000000000001e-06	-1.354000000000001e-06
0.448341	1.86011	1.9507000000000015e-06	-1.9507000000000015e-06
0.355859	1.87644	2.699200000000003e-06	-2.699200000000003e-06
0.266911	1.88986	3.564000000000002e-06	-3.564000000000002e-06
0.179407	1.90008	4.5195e-06	-4.5195e-06
0.0909091	1.9062	5.558500000000001e-06	-5.558500000000001e-06
0.0	1.9062	6.099300000000001e-06	-6.099300000000001e-06
9.0	1.88082	7.444399999999999e-06	-7.444399999999999e-06
8.90909	1.88082	8.084799999999998e-06	-8.084799999999998e-06
8.82063	1.8746	9.3514e-06	-9.3514e-06
8.73331	1.86426	1.0589500000000001e-05	-1.0589500000000001e-05
8.64484	1.8507	1.1771600000000001e-05	-1.1771600000000001e-05
8.55282	1.83419	1.28315e-05	-1.28315e-05
8.45745	1.81511	1.3678899999999999e-05	-1.3678899999999999e-05
8.35994	1.79405	1.4222900000000002e-05	-1.4222900000000002e-05
8.26175	1.77163	1.4407600000000004e-05	-1.4407600000000004e-05
8.16414	1.74848	1.4233599999999999e-05	-1.4233599999999999e-05
8.06714	1.72492	1.3762299999999999e-05	-1.3762299999999999e-05
7.97045	1.70113	1.3088500000000002e-05	-1.3088500000000002e-05
7.8738	1.6773	1.2288100000000002e-05	-1.2288100000000002e-05
7.77711	1.65364	1.14238e-05	-1.14238e-05
7.68085	1.63046	1.05441e-05	-1.05441e-05
7.58563	1.60809	9.692100000000002e-06	-9.692100000000002e-06
7.49198	1.58678	8.906999999999998e-06	-8.906999999999998e-06
7.40018	1.56668	8.193499999999999e-06	-8.193499999999999e-06
7.31006	1.5478	7.546100000000002e-06	-7.546100000000002e-06
7.2213	1.5301	6.961699999999998e-06	-6.961699999999998e-06
7.13351	1.51351	6.439399999999998e-06	-6.439399999999998e-06
7.04623	1.49796	5.979300000000002e-06	-5.979300000000002e-06
6.95893	1.48337	5.5706000000000005e-06	-5.5706000000000005e-06
6.87141	1.46971	5.196699999999997e-06	-5.196699999999997e-06
6.78369	1.45696	4.878799999999998e-06	-4.878799999999998e-06
6.69575	1.44513	4.6104000000000025e-06	-4.6104000000000025e-06
6.6076	1.43417	4.3699e-06	-4.3699e-06
6.51924	1.42407	4.160600000000002e-06	-4.160600000000002e-06
6.4307	1.41478	3.952900000000001e-06	-3.952900000000001e-06
6.34197	1.40627	3.7472000000000003e-06	-3.7472000000000003e-06
6.25307	1.39848	3.5793000000000015e-06	-3.5793000000000015e-06
6.16401	1.39138	3.4480999999999984e-06	-3.4480999999999984e-06
6.07481	1.38492	3.337099999999999e-06	-3.337099999999999e-06
5.98546	1.37906	3.238199999999999e-06	-3.238199999999999e-06
5.89599	1.37376	3.147099999999999e-06	-3.147099999999999e-06
5.8064	1.36897	3.0575000000000025e-06	-3.0575000000000025e-06
5.71671	1.36466	2.968700000000001e-06	-2.968700000000001e-06
5.62693	1.3608	2.9176000000000007e-06	-2.9176000000000007e-06
5.53706	1.35735	2.8871999999999984e-06	-2.8871999999999984e-06
5.44711	1.35428	2.8203999999999976e-06	-2.8203999999999976e-06
5.3571	1.35157	2.6941999999999987e-06	-2.6941999999999987e-06
5.26703	1.3492	2.553600000000002e-06	-2.553600000000002e-06
5.1769	1.34713	2.4317999999999993e-06	-2.4317999999999993e-06
5.08674	1.34537	2.316600000000001e-06	-2.316600000000001e-06
4.99653	1.34388	2.244299999999998e-06	-2.244299999999998e-06
4.90629	1.34266	2.1865e-06	-2.1865e-06
4.81602	1.34169	2.081800000000001e-06	-2.081800000000001e-06
4.72574	1.34097	1.9647000000000017e-06	-1.9647000000000017e-06
4.63544	1.34049	1.8957999999999997e-06	-1.8957999999999997e-06
4.54513	1.34024	1.854799999999998e-06	-1.854799999999998e-06
4.45482	1.34023	1.7817000000000002e-06	-1.7817000000000002e-06
4.36451	1.34045	1.6963999999999995e-06	-1.6963999999999995e-06
4.27422	1.34091	1.6372999999999987e-06	-1.6372999999999987e-06
4.18393	1.34161	1.6188000000000022e-06	-1.6188000000000022e-06
4.09366	1.34255	1.6001999999999987e-06	-1.6001999999999987e-06
4.00342	1.34375	1.5412999999999983e-06	-1.5412999999999983e-06
3.91321	1.34521	1.4676000000000027e-06	-1.4676000000000027e-06
3.82304	1.34695	1.3753000000000002e-06	-1.3753000000000002e-06
3.73291	1.34898	1.2717e-06	-1.2717e-06
3.64283	1.35132	1.188700000000001e-06	-1.188700000000001e-06
3.55282	1.354	1.1231999999999997e-06	-1.1231999999999997e-06
3.46286	1.35703	1.0683000000000013e-06	-1.0683000000000013e-06
3.37299	1.36044	1.0408999999999988e-06	-1.0408999999999988e-06
3.2832	1.36426	1.0106000000000001e-06	-1.0106000000000001e-06
3.1935	1.36853	9.835000000000017e-07	-9.835000000000017e-07
3.1039	1.37327	9.682999999999988e-07	-9.682999999999988e-07
3.01442	1.37852	9.390999999999992e-07	-9.390999999999992e-07
2.92507	1.38432	9.387999999999985e-07	-9.387999999999985e-07
2.83585	1.39072	9.607999999999993e-07	-9.607999999999993e-07
2.74677	1.39776	1.0006999999999987e-06	-1.0006999999999987e-06
2.65786	1.40547	1.1034000000000003e-06	-1.1034000000000003e-06
2.56912	1.41392	1.2468999999999999e-06	-1.2468999999999999e-06
2.48056	1.42313	1.4269999999999984e-06	-1.4269999999999984e-06
2.39219	1.43315	1.6456e-06	-1.6456e-06
2.30403	1.44403	1.8771999999999996e-06	-1.8771999999999996e-06
2.21607	1.45578	2.1115999999999986e-06	-2.1115999999999986e-06
2.12833	1.46845	2.3541000000000017e-06	-2.3541000000000017e-06
2.0408	1.48203	2.5991000000000002e-06	-2.5991000000000002e-06
1.95349	1.49655	2.8079000000000007e-06	-2.8079000000000007e-06
1.86625	1.51202	2.9667e-06	-2.9667e-06
1.77857	1.52851	3.064699999999998e-06	-3.064699999999998e-06
1.68998	1.54612	3.0833000000000015e-06	-3.0833000000000015e-06
1.60007	1.56491	3.03e-06	-3.03e-06
1.50852	1.58492	2.887400000000002e-06	-2.887400000000002e-06
1.41512	1.60615	2.646300000000002e-06	-2.646300000000002e-06
1.3201	1.62847	2.3366000000000006e-06	-2.3366000000000006e-06
1.22397	1.65164	1.9717e-06	-1.9717e-06
1.12732	1.67534	1.5870000000000002e-06	-1.5870000000000002e-06
1.03069	1.69925	1.2277000000000018e-06	-1.2277000000000018e-06
0.934056	1.72314	9.176999999999997e-07	-9.176999999999997e-07
0.837144	1.74683	6.960999999999983e-07	-6.960999999999983e-07
0.739671	1.77013	6.191999999999991e-07	-6.191999999999991e-07
0.64154	1.79275	7.601999999999999e-07	-7.601999999999999e-07
0.543883	1.81408	1.1607000000000006e-06	-1.1607000000000006e-06
0.448176	1.83345	1.7747999999999987e-06	-1.7747999999999987e-06
0.355671	1.85026	2.5526e-06	-2.5526e-06
0.266775	1.86405	3.4605999999999987e-06	-3.4605999999999987e-06
0.179351	1.87453	4.4704000000000004e-06	-4.4704000000000004e-06
0.0909091	1.88082	5.5765e-06	-5.5765e-06
0.0	1.88082	6.153399999999998e-06	-6.153399999999998e-06
9.0	1.85562	7.567099999999997e-06	-7.567099999999997e-06
8.90909	1.85562	8.253899999999999e-06	-8.253899999999999e-06
8.82068	1.84924	9.616199999999998e-06	-9.616199999999998e-06
8.73345	1.83863	1.0954099999999997e-05	-1.0954099999999997e-05
8.64503	1.82471	1.2238399999999998e-05	-1.2238399999999998e-05
8.553	1.80773	1.33902e-05	-1.33902e-05
8.45755	1.78809	1.4302700000000001e-05	-1.4302700000000001e-05
8.35991	1.76637	1.48726e-05	-1.48726e-05
8.26159	1.74324	1.5041499999999998e-05	-1.5041499999999998e-05
8.16388	1.71935	1.4820799999999999e-05	-1.4820799999999999e-05
8.06679	1.69501	1.4280199999999996e-05	-1.4280199999999996e-05
7.97002	1.67045	1.3527099999999998e-05	-1.3527099999999998e-05
7.87331	1.64586	1.2649599999999998e-05	-1.2649599999999998e-05
7.77654	1.62144	1.1710200000000002e-05	-1.1710200000000002e-05
7.68022	1.59755	1.0757999999999998e-05	-1.0757999999999998e-05
7.58495	1.57451	9.840799999999999e-06	-9.840799999999999e-06
7.49128	1.55259	9.0051e-06	-9.0051e-06
7.3995	1.53194	8.2513e-06	-8.2513e-06
7.30943	1.51257	7.5746e-06	-7.5746e-06
7.22074	1.49444	6.970800000000001e-06	-6.970800000000001e-06
7.13303	1.47748	6.4219e-06	-6.4219e-06
7.04583	1.46161	5.933900000000001e-06	-5.933900000000001e-06
6.95861	1.44673	5.5103e-06	-5.5103e-06
6.87117	1.43282	5.126000000000001e-06	-5.126000000000001e-06
6.7835	1.41986	4.804999999999999e-06	-4.804999999999999e-06
6.69561	1.40785	4.544899999999998e-06	-4.544899999999998e-06
6.6075	1.39674	4.3033e-06	-4.3033e-06
6.51918	1.38652	4.0855e-06	-4.0855e-06
6.43067	1.37713	3.8807999999999985e-06	-3.8807999999999985e-06
6.34196	1.36853	3.6719000000000012e-06	-3.6719000000000012e-06
6.25308	1.36068	3.4937e-06	-3.4937e-06
6.16403	1.35354	3.3604999999999994e-06	-3.3604999999999994e-06
6.07483	1.34704	3.2548999999999983e-06	-3.2548999999999983e-06
5.98549	1.34116	3.1544000000000015e-06	-3.1544000000000015e-06
5.89602	1.33584	3.053499999999997e-06	-3.053499999999997e-06
5.80644	1.33104	2.9603999999999996e-06	-2.9603999999999996e-06
5.71675	1.32672	2.8705999999999992e-06	-2.8705999999999992e-06
5.62697	1.32286	2.8145000000000016e-06	-2.8145000000000016e-06
5.5371	1.31941	2.7747999999999993e-06	-2.7747999999999993e-06
5.44715	1.31634	2.708000000000002e-06	-2.708000000000002e-06
5.35713	1.31364	2.5905000000000017e-06	-2.5905000000000017e-06
5.26706	1.31126	2.451799999999999e-06	-2.451799999999999e-06
5.17693	1.30921	2.327400000000001e-06	-2.327400000000001e-06
5.08676	1.30744	2.2107999999999992e-06	-2.2107999999999992e-06
4.99655	1.30596	2.1203999999999975e-06	-2.1203999999999975e-06
4.90631	1.30474	2.0469000000000024e-06	-2.0469000000000024e-06
4.81604	1.30378	1.9322000000000016e-06	-1.9322000000000016e-06
4.72575	1.30306	1.7924e-06	-1.7924e-06
4.63545	1.30258	1.6927000000000016e-06	-1.6927000000000016e-06
4.54514	1.30234	1.6232999999999985e-06	-1.6232999999999985e-06
4.45482	1.30233	1.538499999999999e-06	-1.538499999999999e-06
4.36451	1.30255	1.4411000000000022e-06	-1.4411000000000022e-06
4.27421	1.303	1.372600000000001e-06	-1.372600000000001e-06
4.18392	1.3037	1.3481999999999984e-06	-1.3481999999999984e-06
4.09365	1.30464	1.3131999999999996e-06	-1.3131999999999996e-06
4.0034	1.30583	1.2521000000000011e-06	-1.2521000000000011e-06
3.91319	1.30729	1.1741999999999997e-06	-1.1741999999999997e-06
3.82301	1.30902	1.0384e-06	-1.0384e-06
3.73288	1.31105	8.825999999999973e-07	-8.825999999999973e-07
3.6428	1.31339	7.690999999999991e-07	-7.690999999999991e-07
3.55278	1.31606	6.941000000000007e-07	-6.941000000000007e-07
3.46283	1.31909	6.321000000000003e-07	-6.321000000000003e-07
3.37295	1.3225	5.791000000000026e-07	-5.791000000000026e-07
3.28316	1.32632	5.274999999999979e-07	-5.274999999999979e-07
3.19346	1.33059	4.908000000000021e-07	-4.908000000000021e-07
3.10387	1.33534	4.6590000000000176e-07	-4.6590000000000176e-07
3.01439	1.34061	4.246999999999995e-07	-4.246999999999995e-07
2.92504	1.34644	3.976999999999979e-07	-3.976999999999979e-07
2.83583	1.35287	3.937999999999995e-07	-3.937999999999995e-07
2.74677	1.35995	4.155999999999999e-07	-4.155999999999999e-07
2.65787	1.36773	5.094999999999991e-07	-5.094999999999991e-07
2.56915	1.37625	6.561999999999989e-07	-6.561999999999989e-07
2.48062	1.38556	8.480999999999996e-07	-8.480999999999996e-07
2.39229	1.3957	1.1002e-06	-1.1002e-06
2.30416	1.40672	1.3805999999999983e-06	-1.3805999999999983e-06
2.21625	1.41866	1.6789999999999987e-06	-1.6789999999999987e-06
2.12857	1.43153	1.999300000000003e-06	-1.999300000000003e-06
2.04111	1.44536	2.3301e-06	-2.3301e-06
1.95388	1.46016	2.6354999999999987e-06	-2.6354999999999987e-06
1.86672	1.47594	2.8953999999999994e-06	-2.8953999999999994e-06
1.77912	1.49281	3.0934e-06	-3.0934e-06
1.6906	1.51084	3.205200000000001e-06	-3.205200000000001e-06
1.60075	1.5301	3.2209000000000016e-06	-3.2209000000000016e-06
1.50922	1.55065	3.1272999999999997e-06	-3.1272999999999997e-06
1.41581	1.57249	2.9077999999999995e-06	-2.9077999999999995e-06
1.32075	1.59547	2.589199999999999e-06	-2.589199999999999e-06
1.22455	1.61935	2.1999999999999993e-06	-2.1999999999999993e-06
1.12783	1.64381	1.7622000000000015e-06	-1.7622000000000015e-06
1.03113	1.66848	1.3337000000000005e-06	-1.3337000000000005e-06
0.93442	1.69314	9.555000000000013e-07	-9.555000000000013e-07
0.837423	1.71761	6.62700000000003e-07	-6.62700000000003e-07
0.739845	1.74166	5.147000000000003e-07	-5.147000000000003e-07
0.641588	1.765	5.899999999999994e-07	-5.899999999999994e-07
0.543806	1.787	9.549999999999968e-07	-9.549999999999968e-07
0.448012	1.80695	1.5807e-06	-1.5807e-06
0.355485	1.82424	2.3926000000000015e-06	-2.3926000000000015e-06
0.266641	1.83841	3.3438e-06	-3.3438e-06
0.179296	1.84917	4.407499999999998e-06	-4.407499999999998e-06
0.0909091	1.85562	5.581800000000001e-06	-5.581800000000001e-06
0.0	1.85562	6.196799999999998e-06	-6.196799999999998e-06
9.0	1.83062	7.6858e-06	-7.6858e-06
8.90909	1.83062	8.4214e-06	-8.4214e-06
8.82074	1.82409	9.885199999999998e-06	-9.885199999999998e-06
8.73358	1.8132	1.1329999999999998e-05	-1.1329999999999998e-05
8.64522	1.79893	1.2723600000000001e-05	-1.2723600000000001e-05
8.55318	1.78148	1.3979499999999997e-05	-1.3979499999999997e-05
8.45764	1.76127	1.4965799999999998e-05	-1.4965799999999998e-05
8.35989	1.73888	1.55609e-05	-1.55609e-05
8.26144	1.71502	1.57083e-05	-1.57083e-05
8.16362	1.69036	1.54287e-05	-1.54287e-05
8.06645	1.66525	1.4807899999999998e-05	-1.4807899999999998e-05
7.96962	1.6399	1.3965499999999997e-05	-1.3965499999999997e-05
7.87283	1.61453	1.29983e-05	-1.29983e-05
7.776	1.58935	1.19752e-05	-1.19752e-05
7.67962	1.56473	1.0951400000000002e-05	-1.0951400000000002e-05
7.58431	1.54101	9.973000000000001e-06	-9.973000000000001e-06
7.49063	1.51847	9.086100000000001e-06	-9.086100000000001e-06
