(X,Y,Label)
(7.23527,0.0565446,0)
(7.28218,0.06666,0)
(7.32852,0.0790795,0)
(7.37422,0.0936637,0)
(7.41921,0.110289,0)
(7.46344,0.128813,0)
(7.50688,0.149094,0)
(7.54952,0.170995,0)
(7.59136,0.194383,0)
(7.63242,0.219073,0)
(7.67281,0.244839,0)
(7.71262,0.271476,0)
(7.75194,0.298819,0)
(7.79087,0.326722,0)
(7.82947,0.355051,0)
(7.86785,0.383691,0)
(7.90607,0.412532,0)
(7.94421,0.441472,0)
(7.98231,0.470468,0)
(8.02036,0.499544,0)
(8.05829,0.528752,0)
(8.09611,0.558113,0)
(8.13378,0.587654,0)
(8.17129,0.617403,0)
(8.2086,0.647387,0)
(8.2457,0.677629,0)
(8.28257,0.708153,0)
(8.31921,0.738947,0)
(8.35577,0.769843,0)
(8.39242,0.800629,0)
(8.42934,0.831085,0)
(8.46674,0.860971,0)
(8.50481,0.890001,0)
(8.54379,0.917829,0)
(8.58394,0.943948,0)
(8.62557,0.967691,0)
(8.66892,0.988138,0)
(8.71409,1.00418,0)
(8.7607,1.01552,0)
(8.80816,1.02262,0)
(8.85601,1.02632,0)
(8.90399,1.02762,0)
(8.952,1.0276,0)
(9.0,1.02735,0)
(0.0,1.02958,0)
(0.0480007,1.02983,0)
(0.0960015,1.02985,0)
(0.143982,1.02855,0)
(0.19183,1.02485,0)
(0.239282,1.01776,0)
(0.285889,1.00643,0)
(0.331071,0.990409,0)
(0.374417,0.969979,0)
(0.416043,0.946259,0)
(0.456201,0.92017,0)
(0.495191,0.892375,0)
(0.533269,0.863377,0)
(0.570672,0.833525,0)
(0.607609,0.803104,0)
(0.644267,0.772353,0)
(0.680831,0.741491,0)
(0.717482,0.710731,0)
(0.754359,0.680242,0)
(0.791471,0.650034,0)
(0.828795,0.620084,0)
(0.86631,0.590368,0)
(0.903993,0.56086,0)
(0.941818,0.531533,0)
(0.979763,0.502358,0)
(1.0178,0.473303,0)
(1.05591,0.444336,0)
(1.09406,0.415429,0)
(1.13229,0.386621,0)
(1.17067,0.358014,0)
(1.20929,0.329718,0)
(1.24822,0.301848,0)
(1.28755,0.274536,0)
(1.32737,0.247931,0)
(1.36776,0.222195,0)
(1.40883,0.197533,0)
(1.45066,0.174164,0)
(1.49331,0.152287,0)
(1.53675,0.132031,0)
(1.58098,0.11353,0)
(1.62597,0.0969241,0)
(1.67167,0.0823508,0)
(1.71801,0.0699476,0)
(1.76492,0.0598454,0)
(1.81229,0.0521609,0)
(1.86,0.0469917,0)
(1.90793,0.044412,0)
(1.95592,0.0441079,0)
(2.00393,0.0441079,0)
(2.05193,0.0441079,0)
(2.09993,0.0441079,0)
(2.14793,0.0441079,0)
(2.19593,0.0441079,0)
(2.24393,0.0441079,0)
(2.29193,0.0441079,0)
(2.33994,0.0441079,0)
(2.38794,0.0441079,0)
(2.43594,0.0441079,0)
(2.48394,0.0441079,0)
(2.53194,0.0441079,0)
(2.57994,0.0441079,0)
(2.62794,0.0441079,0)
(2.67595,0.0441079,0)
(2.72395,0.0441079,0)
(2.77195,0.0441079,0)
(2.81995,0.0441079,0)
(2.86795,0.0441079,0)
(2.91595,0.0441079,0)
(2.96395,0.0441079,0)
(3.01196,0.0441079,0)
(3.05996,0.0441079,0)
(3.10796,0.0441079,0)
(3.15596,0.0441079,0)
(3.20396,0.0441079,0)
(3.25196,0.0441079,0)
(3.29996,0.0441079,0)
(3.34797,0.0441079,0)
(3.39597,0.0441079,0)
(3.44397,0.0441079,0)
(3.49197,0.0441079,0)
(3.53997,0.0441079,0)
(3.58797,0.0441079,0)
(3.63598,0.0441079,0)
(3.68398,0.0441079,0)
(3.73198,0.0441079,0)
(3.77998,0.0441079,0)
(3.82798,0.0441079,0)
(3.87598,0.0441079,0)
(3.92399,0.0441079,0)
(3.97199,0.0441079,0)
(4.01999,0.0441079,0)
(4.06799,0.0441079,0)
(4.11599,0.0441079,0)
(4.16399,0.0441079,0)
(4.21199,0.0441079,0)
(4.25999,0.0441079,0)
(4.308,0.0441079,0)
(4.356,0.0441079,0)
(4.404,0.0441079,0)
(4.452,0.0441079,0)
(4.5,0.0441079,0)
(4.548,0.0441079,0)
(4.596,0.0441079,0)
(4.644,0.0441079,0)
(4.692,0.0441079,0)
(4.74001,0.0441079,0)
(4.78801,0.0441079,0)
(4.83601,0.0441079,0)
(4.88401,0.0441079,0)
(4.93201,0.0441079,0)
(4.98001,0.0441079,0)
(5.02802,0.0441079,0)
(5.07601,0.0441079,0)
(5.12402,0.0441079,0)
(5.17202,0.0441079,0)
(5.22002,0.0441079,0)
(5.26802,0.0441079,0)
(5.31602,0.0441079,0)
(5.36402,0.0441079,0)
(5.41203,0.0441079,0)
(5.46003,0.0441079,0)
(5.50803,0.0441079,0)
(5.55603,0.0441079,0)
(5.60403,0.0441079,0)
(5.65203,0.0441079,0)
(5.70004,0.0441079,0)
(5.74804,0.0441079,0)
(5.79604,0.0441079,0)
(5.84404,0.0441079,0)
(5.89204,0.0441079,0)
(5.94004,0.0441079,0)
(5.98805,0.0441079,0)
(6.03605,0.0441079,0)
(6.08405,0.0441079,0)
(6.13205,0.0441079,0)
(6.18005,0.0441079,0)
(6.22805,0.0441079,0)
(6.27605,0.0441079,0)
(6.32406,0.0441079,0)
(6.37206,0.0441079,0)
(6.42006,0.0441079,0)
(6.46806,0.0441079,0)
(6.51606,0.0441079,0)
(6.56406,0.0441079,0)
(6.61206,0.0441079,0)
(6.66007,0.0441079,0)
(6.70807,0.0441079,0)
(6.75607,0.0441079,0)
(6.80407,0.0441079,0)
(6.85207,0.0441079,0)
(6.90007,0.0441079,0)
(6.94807,0.0441079,0)
(6.99608,0.0441079,0)
(7.04408,0.0441079,0)
(7.09208,0.0444117,0)
(7.14,0.0469917,0)
(7.18771,0.052162,0)
(7.23508,0.0598434,0)
(7.28199,0.0699476,0)
(7.32833,0.0823534,0)
(7.37403,0.0969214,0)
(7.41902,0.113529,0)
(7.46325,0.132032,0)
(7.50669,0.15229,0)
(7.54933,0.174167,0)
(7.59117,0.197529,0)
(7.63224,0.222192,0)
(7.67264,0.24793,0)
(7.71245,0.274537,0)
(7.75178,0.30185,0)
(7.79071,0.329722,0)
(7.82932,0.35802,0)
(7.8677,0.386628,0)
(7.90593,0.415436,0)
(7.94409,0.444345,0)
(7.98219,0.473309,0)
(8.02025,0.502352,0)
(8.05819,0.531528,0)
(8.09601,0.560856,0)
(8.13369,0.590365,0)
(8.17121,0.620081,0)
(8.20853,0.650032,0)
(8.24564,0.68024,0)
(8.28252,0.71073,0)
(8.31917,0.74149,0)
(8.35573,0.772352,0)
(8.39239,0.803104,0)
(8.42933,0.833526,0)
(8.46673,0.863379,0)
(8.50481,0.892377,0)
(8.5438,0.920174,0)
(8.58395,0.946264,0)
(8.62558,0.969981,0)
(8.66893,0.990405,0)
(8.71411,1.00643,0)
(8.76072,1.01776,0)
(8.80817,1.02485,0)
(8.85602,1.02855,0)
(8.904,1.02985,0)
(8.952,1.02983,0)
(9.0,1.02958,0)
(0.0,1.03194,0)
(0.0479972,1.03218,0)
(0.0959945,1.03221,0)
(0.143972,1.03091,0)
(0.191816,1.02721,0)
(0.239265,1.02013,0)
(0.28587,1.00882,0)
(0.331052,0.992812,0)
(0.3744,0.972407,0)
(0.41603,0.948714,0)
(0.456194,0.922656,0)
(0.495191,0.894894,0)
(0.533277,0.86593,0)
(0.570689,0.836113,0)
(0.607636,0.805728,0)
(0.644303,0.775012,0)
(0.680877,0.744187,0)
(0.717538,0.713463,0)
(0.754425,0.68301,0)
(0.791546,0.652837,0)
(0.828879,0.622922,0)
(0.866402,0.593242,0)
(0.904094,0.563769,0)
(0.941927,0.534475,0)
(0.97988,0.505335,0)
(1.01793,0.476313,0)
(1.05604,0.447381,0)
(1.0942,0.418508,0)
(1.13244,0.389734,0)
(1.17083,0.361161,0)
(1.20945,0.332898,0)
(1.24839,0.30506,0)
(1.28773,0.277781,0)
(1.32755,0.251207,0)
(1.36796,0.225501,0)
(1.40903,0.200868,0)
(1.45086,0.177527,0)
(1.49351,0.155675,0)
(1.53695,0.135443,0)
(1.58119,0.116964,0)
(1.62618,0.100377,0)
(1.67188,0.0858212,0)
(1.71822,0.0734326,0)
(1.76512,0.0633422,0)
(1.81248,0.0556667,0)
(1.86019,0.0505036,0)
(1.90812,0.0479269,0)
(1.95611,0.0476232,0)
(2.00411,0.0476232,0)
(2.05211,0.0476232,0)
(2.10011,0.0476232,0)
(2.1481,0.0476232,0)
(2.1961,0.0476232,0)
(2.2441,0.0476232,0)
(2.2921,0.0476232,0)
(2.34009,0.0476232,0)
(2.38809,0.0476232,0)
(2.43609,0.0476232,0)
(2.48409,0.0476232,0)
(2.53209,0.0476232,0)
(2.58008,0.0476232,0)
(2.62808,0.0476232,0)
(2.67608,0.0476232,0)
(2.72408,0.0476232,0)
(2.77207,0.0476232,0)
(2.82007,0.0476232,0)
(2.86807,0.0476232,0)
(2.91607,0.0476232,0)
(2.96407,0.0476232,0)
(3.01206,0.0476232,0)
(3.06006,0.0476232,0)
(3.10806,0.0476232,0)
(3.15606,0.0476232,0)
(3.20406,0.0476232,0)
(3.25205,0.0476232,0)
(3.30005,0.0476232,0)
(3.34805,0.0476232,0)
(3.39605,0.0476232,0)
(3.44405,0.0476232,0)
(3.49204,0.0476232,0)
(3.54004,0.0476232,0)
(3.58804,0.0476232,0)
(3.63604,0.0476232,0)
(3.68404,0.0476232,0)
(3.73203,0.0476232,0)
(3.78003,0.0476232,0)
(3.82803,0.0476232,0)
(3.87603,0.0476232,0)
(3.92403,0.0476232,0)
(3.97202,0.0476232,0)
(4.02002,0.0476232,0)
(4.06802,0.0476232,0)
(4.11601,0.0476232,0)
(4.16402,0.0476232,0)
(4.21201,0.0476232,0)
(4.26001,0.0476232,0)
(4.30801,0.0476232,0)
(4.35601,0.0476232,0)
(4.404,0.0476232,0)
(4.452,0.0476232,0)
(4.5,0.0476232,0)
(4.548,0.0476232,0)
(4.596,0.0476232,0)
(4.64399,0.0476232,0)
(4.69199,0.0476232,0)
(4.73999,0.0476232,0)
(4.78799,0.0476232,0)
(4.83598,0.0476232,0)
(4.88399,0.0476232,0)
(4.93198,0.0476232,0)
(4.97998,0.0476232,0)
(5.02798,0.0476232,0)
(5.07597,0.0476232,0)
(5.12397,0.0476232,0)
(5.17197,0.0476232,0)
(5.21997,0.0476232,0)
(5.26797,0.0476232,0)
(5.31597,0.0476232,0)
(5.36396,0.0476232,0)
(5.41196,0.0476232,0)
(5.45996,0.0476232,0)
(5.50796,0.0476232,0)
(5.55596,0.0476232,0)
(5.60395,0.0476232,0)
(5.65195,0.0476232,0)
(5.69995,0.0476232,0)
(5.74795,0.0476232,0)
(5.79594,0.0476232,0)
(5.84394,0.0476232,0)
(5.89194,0.0476232,0)
(5.93994,0.0476232,0)
(5.98794,0.0476232,0)
(6.03593,0.0476232,0)
(6.08393,0.0476232,0)
(6.13193,0.0476232,0)
(6.17993,0.0476232,0)
(6.22792,0.0476232,0)
(6.27592,0.0476232,0)
(6.32392,0.0476232,0)
(6.37192,0.0476232,0)
(6.41992,0.0476232,0)
(6.46792,0.0476232,0)
(6.51591,0.0476232,0)
(6.56391,0.0476232,0)
(6.61191,0.0476232,0)
(6.65991,0.0476232,0)
(6.7079,0.0476232,0)
(6.7559,0.0476232,0)
(6.8039,0.0476232,0)
(6.8519,0.0476232,0)
(6.8999,0.0476232,0)
(6.94789,0.0476232,0)
(6.99589,0.0476232,0)
(7.04389,0.0476232,0)
(7.09189,0.0479266,0)
(7.13981,0.0505036,0)
(7.18751,0.0556679,0)
(7.23488,0.0633402,0)
(7.28178,0.0734325,0)
(7.32812,0.0858238,0)
(7.37383,0.100375,0)
(7.41881,0.116962,0)
(7.46305,0.135444,0)
(7.50649,0.155679,0)
(7.54914,0.17753,0)
(7.59098,0.200864,0)
(7.63205,0.225498,0)
(7.67245,0.251206,0)
(7.71227,0.277781,0)
(7.75161,0.305062,0)
(7.79055,0.332902,0)
(7.82916,0.361166,0)
(7.86755,0.389741,0)
(7.90579,0.418515,0)
(7.94395,0.44739,0)
(7.98207,0.47632,0)
(8.02013,0.505329,0)
(8.05808,0.53447,0)
(8.09591,0.563764,0)
(8.1336,0.593238,0)
(8.17112,0.622919,0)
(8.20846,0.652835,0)
(8.24558,0.683008,0)
(8.28246,0.713462,0)
(8.31912,0.744186,0)
(8.3557,0.775012,0)
(8.39237,0.805728,0)
(8.42931,0.836114,0)
(8.46672,0.865931,0)
(8.50481,0.894896,0)
(8.5438,0.92266,0)
(8.58397,0.948719,0)
(8.6256,0.972408,0)
(8.66895,0.992809,0)
(8.71413,1.00882,0)
(8.76073,1.02013,0)
(8.80818,1.02721,0)
(8.85603,1.03091,0)
(8.904,1.03221,0)
(8.952,1.03218,0)
(9.0,1.03194,0)
(0.0,1.03443,0)
(0.0479934,1.03468,0)
(0.095987,1.0347,0)
(0.143961,1.03341,0)
(0.191802,1.02972,0)
(0.239247,1.02264,0)
(0.285851,1.01135,0)
(0.331032,0.99536,0)
(0.374382,0.97498,0)
(0.416016,0.951316,0)
(0.456186,0.925291,0)
(0.495191,0.897564,0)
(0.533285,0.868636,0)
(0.570707,0.838856,0)
(0.607664,0.808509,0)
(0.644341,0.777831,0)
(0.680925,0.747044,0)
(0.717597,0.716359,0)
(0.754494,0.685943,0)
(0.791625,0.655809,0)
(0.828968,0.625931,0)
(0.8665,0.596287,0)
(0.904201,0.566851,0)
(0.942043,0.537595,0)
(0.980005,0.50849,0)
(1.01806,0.479505,0)
(1.05618,0.450609,0)
(1.09435,0.421772,0)
(1.1326,0.393034,0)
(1.171,0.364496,0)
(1.20963,0.336269,0)
(1.24857,0.308466,0)
(1.28792,0.28122,0)
(1.32775,0.25468,0)
(1.36816,0.229006,0)
(1.40923,0.204404,0)
(1.45107,0.181091,0)
(1.49372,0.159266,0)
(1.53717,0.13906,0)
(1.58141,0.120604,0)
(1.62639,0.104038,0)
(1.67209,0.0894999,0)
(1.71843,0.0771267,0)
(1.76533,0.0670489,0)
(1.81269,0.059383,0)
(1.8604,0.0542264,0)
(1.90832,0.0516529,0)
(1.95631,0.0513496,0)
(2.0043,0.0513496,0)
(2.0523,0.0513496,0)
(2.10029,0.0513496,0)
(2.14828,0.0513496,0)
(2.19628,0.0513496,0)
(2.24427,0.0513496,0)
(2.29227,0.0513496,0)
(2.34026,0.0513496,0)
(2.38826,0.0513496,0)
(2.43625,0.0513496,0)
(2.48425,0.0513496,0)
(2.53224,0.0513496,0)
(2.58023,0.0513496,0)
(2.62823,0.0513496,0)
(2.67622,0.0513496,0)
(2.72422,0.0513496,0)
(2.77221,0.0513496,0)
(2.8202,0.0513496,0)
(2.8682,0.0513496,0)
(2.91619,0.0513496,0)
(2.96419,0.0513496,0)
(3.01218,0.0513496,0)
(3.06017,0.0513496,0)
(3.10817,0.0513496,0)
(3.15616,0.0513496,0)
(3.20416,0.0513496,0)
(3.25215,0.0513496,0)
(3.30015,0.0513496,0)
(3.34814,0.0513496,0)
(3.39613,0.0513496,0)
(3.44413,0.0513496,0)
(3.49212,0.0513496,0)
(3.54012,0.0513496,0)
(3.58811,0.0513496,0)
(3.63611,0.0513496,0)
(3.6841,0.0513496,0)
(3.73209,0.0513496,0)
(3.78009,0.0513496,0)
(3.82808,0.0513496,0)
(3.87608,0.0513496,0)
(3.92407,0.0513496,0)
(3.97206,0.0513496,0)
(4.02006,0.0513496,0)
(4.06805,0.0513496,0)
(4.11604,0.0513496,0)
(4.16404,0.0513496,0)
(4.21204,0.0513496,0)
(4.26003,0.0513496,0)
(4.30803,0.0513496,0)
(4.35602,0.0513496,0)
(4.40401,0.0513496,0)
(4.45201,0.0513496,0)
(4.5,0.0513496,0)
(4.54799,0.0513496,0)
(4.59599,0.0513496,0)
(4.64398,0.0513496,0)
(4.69198,0.0513496,0)
(4.73997,0.0513496,0)
(4.78796,0.0513496,0)
(4.83596,0.0513496,0)
(4.88396,0.0513496,0)
(4.93195,0.0513496,0)
(4.97994,0.0513496,0)
(5.02794,0.0513496,0)
(5.07593,0.0513496,0)
(5.12393,0.0513496,0)
(5.17192,0.0513496,0)
(5.21991,0.0513496,0)
(5.26791,0.0513496,0)
(5.3159,0.0513496,0)
(5.36389,0.0513496,0)
(5.41189,0.0513496,0)
(5.45988,0.0513496,0)
(5.50788,0.0513496,0)
(5.55587,0.0513496,0)
(5.60387,0.0513496,0)
(5.65186,0.0513496,0)
(5.69986,0.0513496,0)
(5.74785,0.0513496,0)
(5.79584,0.0513496,0)
(5.84384,0.0513496,0)
(5.89183,0.0513496,0)
(5.93982,0.0513496,0)
(5.98782,0.0513496,0)
(6.03581,0.0513496,0)
(6.08381,0.0513496,0)
(6.1318,0.0513496,0)
(6.1798,0.0513496,0)
(6.22779,0.0513496,0)
(6.27578,0.0513496,0)
(6.32378,0.0513496,0)
(6.37177,0.0513496,0)
(6.41977,0.0513496,0)
(6.46776,0.0513496,0)
(6.51576,0.0513496,0)
(6.56375,0.0513496,0)
(6.61174,0.0513496,0)
(6.65974,0.0513496,0)
(6.70773,0.0513496,0)
(6.75573,0.0513496,0)
(6.80372,0.0513496,0)
(6.85172,0.0513496,0)
(6.89971,0.0513496,0)
(6.9477,0.0513496,0)
(6.9957,0.0513496,0)
(7.04369,0.0513496,0)
(7.09168,0.0516526,0)
(7.1396,0.0542263,0)
(7.18731,0.0593841,0)
(7.23467,0.0670469,0)
(7.28157,0.0771267,0)
(7.32791,0.0895024,0)
(7.37361,0.104035,0)
(7.4186,0.120602,0)
(7.46283,0.139061,0)
(7.50628,0.15927,0)
(7.54892,0.181094,0)
(7.59077,0.204399,0)
(7.63185,0.229003,0)
(7.67225,0.254678,0)
(7.71208,0.281221,0)
(7.75142,0.308468,0)
(7.79037,0.336272,0)
(7.829,0.364501,0)
(7.86739,0.39304,0)
(7.90564,0.421779,0)
(7.94381,0.450618,0)
(7.98194,0.479511,0)
(8.02,0.508484,0)
(8.05796,0.53759,0)
(8.0958,0.566847,0)
(8.1335,0.596284,0)
(8.17103,0.625928,0)
(8.20838,0.655807,0)
(8.24551,0.685942,0)
(8.2824,0.716358,0)
(8.31908,0.747043,0)
(8.35566,0.777831,0)
(8.39234,0.808509,0)
(8.42929,0.838857,0)
(8.46671,0.868637,0)
(8.50481,0.897566,0)
(8.54381,0.925295,0)
(8.58398,0.951322,0)
(8.62562,0.974981,0)
(8.66897,0.995356,0)
(8.71415,1.01135,0)
(8.76075,1.02264,0)
(8.8082,1.02972,0)
(8.85604,1.03341,0)
(8.90401,1.0347,0)
(8.95201,1.03468,0)
(9.0,1.03443,0)
(0.0,1.03708,0)
(0.0479895,1.03733,0)
(0.0959791,1.03735,0)
(0.143949,1.03606,0)
(0.191786,1.03237,0)
(0.239228,1.0253,0)
(0.28583,1.01402,0)
(0.33101,0.99806,0)
(0.374363,0.977707,0)
(0.416001,0.954075,0)
(0.456178,0.928085,0)
(0.49519,0.900393,0)
(0.533294,0.871504,0)
(0.570726,0.841763,0)
(0.607693,0.811457,0)
(0.644382,0.78082,0)
(0.680977,0.750073,0)
(0.71766,0.719429,0)
(0.754567,0.689054,0)
(0.791709,0.658959,0)
(0.829062,0.629121,0)
(0.866604,0.599516,0)
(0.904314,0.570119,0)
(0.942166,0.540901,0)
(0.980138,0.511835,0)
(1.0182,0.482888,0)
(1.05633,0.45403,0)
(1.09451,0.425231,0)
(1.13277,0.396532,0)
(1.17118,0.368032,0)
(1.20981,0.339842,0)
(1.24877,0.312075,0)
(1.28812,0.284866,0)
(1.32796,0.25836,0)
(1.36837,0.23272,0)
(1.40945,0.208151,0)
(1.4513,0.184869,0)
(1.49395,0.163074,0)
(1.5374,0.142894,0)
(1.58163,0.124462,0)
(1.62662,0.107918,0)
(1.67232,0.0933994,0)
(1.71866,0.0810426,0)
(1.76556,0.0709781,0)
(1.81291,0.0633224,0)
(1.86062,0.0581726,0)
(1.90853,0.0556025,0)
(1.95652,0.0552996,0)
(2.00451,0.0552996,0)
(2.0525,0.0552996,0)
(2.10049,0.0552996,0)
(2.14848,0.0552996,0)
(2.19647,0.0552996,0)
(2.24446,0.0552996,0)
(2.29245,0.0552996,0)
(2.34044,0.0552996,0)
(2.38843,0.0552996,0)
(2.43642,0.0552996,0)
(2.48441,0.0552996,0)
(2.5324,0.0552996,0)
(2.58039,0.0552996,0)
(2.62838,0.0552996,0)
(2.67637,0.0552996,0)
(2.72436,0.0552996,0)
(2.77235,0.0552996,0)
(2.82034,0.0552996,0)
(2.86833,0.0552996,0)
(2.91632,0.0552996,0)
(2.96431,0.0552996,0)
(3.0123,0.0552996,0)
(3.06029,0.0552996,0)
(3.10828,0.0552996,0)
(3.15628,0.0552996,0)
(3.20426,0.0552996,0)
(3.25225,0.0552996,0)
(3.30025,0.0552996,0)
(3.34823,0.0552996,0)
(3.39622,0.0552996,0)
(3.44422,0.0552996,0)
(3.49221,0.0552996,0)
(3.5402,0.0552996,0)
(3.58819,0.0552996,0)
(3.63618,0.0552996,0)
(3.68417,0.0552996,0)
(3.73216,0.0552996,0)
(3.78015,0.0552996,0)
(3.82814,0.0552996,0)
(3.87613,0.0552996,0)
(3.92412,0.0552996,0)
(3.97211,0.0552996,0)
(4.0201,0.0552996,0)
(4.06809,0.0552996,0)
(4.11608,0.0552996,0)
(4.16407,0.0552996,0)
(4.21206,0.0552996,0)
(4.26005,0.0552996,0)
(4.30804,0.0552996,0)
(4.35603,0.0552996,0)
(4.40402,0.0552996,0)
(4.45201,0.0552996,0)
(4.5,0.0552996,0)
(4.54799,0.0552996,0)
(4.59598,0.0552996,0)
(4.64397,0.0552996,0)
(4.69196,0.0552996,0)
(4.73995,0.0552996,0)
(4.78794,0.0552996,0)
(4.83593,0.0552996,0)
(4.88392,0.0552996,0)
(4.93191,0.0552996,0)
(4.9799,0.0552996,0)
(5.02789,0.0552996,0)
(5.07588,0.0552996,0)
(5.12388,0.0552996,0)
(5.17186,0.0552996,0)
(5.21985,0.0552996,0)
(5.26785,0.0552996,0)
(5.31583,0.0552996,0)
(5.36382,0.0552996,0)
(5.41182,0.0552996,0)
(5.45981,0.0552996,0)
(5.50779,0.0552996,0)
(5.55579,0.0552996,0)
(5.60378,0.0552996,0)
(5.65176,0.0552996,0)
(5.69976,0.0552996,0)
(5.74775,0.0552996,0)
(5.79573,0.0552996,0)
(5.84373,0.0552996,0)
(5.89172,0.0552996,0)
(5.9397,0.0552996,0)
(5.9877,0.0552996,0)
(6.03569,0.0552996,0)
(6.08368,0.0552996,0)
(6.13167,0.0552996,0)
(6.17966,0.0552996,0)
(6.22765,0.0552996,0)
(6.27564,0.0552996,0)
(6.32363,0.0552996,0)
(6.37162,0.0552996,0)
(6.41961,0.0552996,0)
(6.4676,0.0552996,0)
(6.51559,0.0552996,0)
(6.56358,0.0552996,0)
(6.61157,0.0552996,0)
(6.65956,0.0552996,0)
(6.70755,0.0552996,0)
(6.75554,0.0552996,0)
(6.80353,0.0552996,0)
(6.85152,0.0552996,0)
(6.89951,0.0552996,0)
(6.9475,0.0552996,0)
(6.99549,0.0552996,0)
(7.04348,0.0552996,0)
(7.09147,0.0556022,0)
(7.13938,0.0581725,0)
(7.18708,0.0633235,0)
(7.23445,0.0709762,0)
(7.28134,0.0810425,0)
(7.32768,0.093402,0)
(7.37338,0.107915,0)
(7.41837,0.124461,0)
(7.4626,0.142895,0)
(7.50605,0.163078,0)
(7.5487,0.184873,0)
(7.59055,0.208146,0)
(7.63163,0.232717,0)
(7.67205,0.258359,0)
(7.71188,0.284866,0)
(7.75123,0.312077,0)
(7.79018,0.339845,0)
(7.82882,0.368037,0)
(7.86723,0.396538,0)
(7.90548,0.425239,0)
(7.94366,0.454039,0)
(7.98179,0.482895,0)
(8.01987,0.511829,0)
(8.05784,0.540896,0)
(8.09569,0.570115,0)
(8.1334,0.599513,0)
(8.17094,0.629118,0)
(8.20829,0.658957,0)
(8.24543,0.689052,0)
(8.28234,0.719428,0)
(8.31902,0.750073,0)
(8.35562,0.780819,0)
(8.39231,0.811456,0)
(8.42927,0.841764,0)
(8.46671,0.871505,0)
(8.50481,0.900396,0)
(8.54382,0.928088,0)
(8.58399,0.954081,0)
(8.62564,0.977709,0)
(8.66899,0.998057,0)
(8.71417,1.01402,0)
(8.76077,1.02531,0)
(8.80822,1.03237,0)
(8.85605,1.03606,0)
(8.90402,1.03735,0)
(8.95201,1.03733,0)
(9.0,1.03708,0)
(0.0,1.03989,0)
(0.0479853,1.04014,0)
(0.0959707,1.04016,0)
(0.143936,1.03887,0)
(0.191769,1.03519,0)
(0.239208,1.02813,0)
(0.285807,1.01687,0)
(0.330988,1.00092,0)
(0.374343,0.980599,0)
(0.415986,0.957,0)
(0.456169,0.931046,0)
(0.49519,0.903393,0)
(0.533303,0.874545,0)
(0.570746,0.844846,0)
(0.607724,0.814581,0)
(0.644425,0.783988,0)
(0.681032,0.753284,0)
(0.717726,0.722683,0)
(0.754645,0.69235,0)
(0.791798,0.662298,0)
(0.829161,0.632501,0)
(0.866714,0.602939,0)
(0.904435,0.573583,0)
(0.942297,0.544406,0)
(0.980278,0.515381,0)
(1.01835,0.486475,0)
(1.05649,0.457657,0)
(1.09468,0.428899,0)
(1.13295,0.400239,0)
(1.17136,0.371779,0)
(1.21001,0.343629,0)
(1.24897,0.315901,0)
(1.28833,0.288731,0)
(1.32818,0.262262,0)
(1.3686,0.236658,0)
(1.40969,0.212123,0)
(1.45153,0.188874,0)
(1.49419,0.167109,0)
(1.53764,0.146958,0)
(1.58188,0.128552,0)
(1.62687,0.112031,0)
(1.67256,0.097533,0)
(1.7189,0.0851935,0)
(1.76579,0.0751432,0)
(1.81315,0.0674982,0)
(1.86085,0.0623556,0)
(1.90876,0.0597891,0)
(1.95674,0.0594866,0)
(2.00473,0.0594866,0)
(2.05271,0.0594866,0)
(2.1007,0.0594866,0)
(2.14868,0.0594866,0)
(2.19667,0.0594866,0)
(2.24466,0.0594866,0)
(2.29264,0.0594866,0)
(2.34063,0.0594866,0)
(2.38862,0.0594866,0)
(2.4366,0.0594866,0)
(2.48459,0.0594866,0)
(2.53257,0.0594866,0)
(2.58056,0.0594866,0)
(2.62855,0.0594866,0)
(2.67653,0.0594866,0)
(2.72452,0.0594866,0)
(2.7725,0.0594866,0)
(2.82049,0.0594866,0)
(2.86848,0.0594866,0)
(2.91646,0.0594866,0)
(2.96445,0.0594866,0)
(3.01243,0.0594866,0)
(3.06042,0.0594866,0)
(3.10841,0.0594866,0)
(3.15639,0.0594866,0)
(3.20438,0.0594866,0)
(3.25236,0.0594866,0)
(3.30035,0.0594866,0)
(3.34834,0.0594866,0)
(3.39632,0.0594866,0)
(3.44431,0.0594866,0)
(3.49229,0.0594866,0)
(3.54028,0.0594866,0)
(3.58826,0.0594866,0)
(3.63625,0.0594866,0)
(3.68424,0.0594866,0)
(3.73222,0.0594866,0)
(3.78021,0.0594866,0)
(3.8282,0.0594866,0)
(3.87618,0.0594866,0)
(3.92417,0.0594866,0)
(3.97215,0.0594866,0)
(4.02014,0.0594866,0)
(4.06813,0.0594866,0)
(4.11611,0.0594866,0)
(4.1641,0.0594866,0)
(4.21208,0.0594866,0)
(4.26007,0.0594866,0)
(4.30806,0.0594866,0)
(4.35604,0.0594866,0)
(4.40403,0.0594866,0)
(4.45202,0.0594866,0)
(4.5,0.0594866,0)
(4.54799,0.0594866,0)
(4.59597,0.0594866,0)
(4.64396,0.0594866,0)
(4.69194,0.0594866,0)
(4.73993,0.0594866,0)
(4.78792,0.0594866,0)
(4.8359,0.0594866,0)
(4.88389,0.0594866,0)
(4.93188,0.0594866,0)
(4.97986,0.0594866,0)
(5.02785,0.0594866,0)
(5.07583,0.0594866,0)
(5.12382,0.0594866,0)
