(X,Y,Label)
(1.946,0.747067,1)
(1.99329,0.746834,1)
(2.04059,0.746834,1)
(2.08788,0.746834,1)
(2.13518,0.746834,1)
(2.18248,0.746834,1)
(2.22977,0.746834,1)
(2.27707,0.746834,1)
(2.32437,0.746834,1)
(2.37166,0.746834,1)
(2.41896,0.746834,1)
(2.46625,0.746834,1)
(2.51355,0.746834,1)
(2.56085,0.746834,1)
(2.60814,0.746834,1)
(2.65544,0.746834,1)
(2.70274,0.746834,1)
(2.75003,0.746834,1)
(2.79733,0.746834,1)
(2.84463,0.746834,1)
(2.89192,0.746834,1)
(2.93922,0.746834,1)
(2.98652,0.746834,1)
(3.03381,0.746834,1)
(3.08111,0.746834,1)
(3.1284,0.746834,1)
(3.1757,0.746834,1)
(3.223,0.746834,1)
(3.27029,0.746834,1)
(3.31759,0.746834,1)
(3.36489,0.746834,1)
(0.96513,1.15802,1)
(1.00484,1.13614,1)
(1.04462,1.11435,1)
(1.08445,1.09263,1)
(1.12432,1.07096,1)
(1.16424,1.04936,1)
(1.20428,1.02791,1)
(1.24449,1.00669,1)
(1.28494,0.985791,1)
(1.32569,0.965312,1)
(1.3668,0.945363,1)
(1.40835,0.926066,1)
(1.4504,0.907574,1)
(1.49303,0.890051,1)
(1.53626,0.873646,1)
(1.58009,0.858458,1)
(1.62452,0.844586,1)
(1.66951,0.832134,1)
(1.71503,0.821207,1)
(1.76104,0.811907,1)
(1.80747,0.804331,1)
(1.85424,0.79857,1)
(1.90128,0.794694,1)
(1.94847,0.792759,1)
(1.99572,0.792531,1)
(2.04297,0.792531,1)
(2.09022,0.792531,1)
(2.13747,0.792531,1)
(2.18472,0.792531,1)
(2.23197,0.792531,1)
(2.27922,0.792531,1)
(2.32647,0.792531,1)
(2.37372,0.792531,1)
(2.42097,0.792531,1)
(2.46823,0.792531,1)
(2.51548,0.792531,1)
(2.56273,0.792531,1)
(2.60998,0.792531,1)
(2.65723,0.792531,1)
(2.70448,0.792531,1)
(2.75173,0.792531,1)
(2.79898,0.792531,1)
(2.84623,0.792531,1)
(2.89348,0.792531,1)
(2.94073,0.792531,1)
(2.98798,0.792531,1)
(3.03523,0.792531,1)
(3.08248,0.792531,1)
(3.12973,0.792531,1)
(3.17699,0.792531,1)
(3.22424,0.792531,1)
(3.27149,0.792531,1)
(3.31874,0.792531,1)
(3.36599,0.792531,1)
(1.00646,1.17716,1)
(1.04635,1.15584,1)
(1.0863,1.13459,1)
(1.12627,1.11338,1)
(1.16631,1.09225,1)
(1.20645,1.07126,1)
(1.24677,1.05051,1)
(1.28732,1.03006,1)
(1.32816,1.01002,1)
(1.36935,0.990503,1)
(1.41098,0.971622,1)
(1.45309,0.953529,1)
(1.49577,0.936385,1)
(1.53904,0.920335,1)
(1.5829,0.905475,1)
(1.62734,0.891902,1)
(1.67233,0.879719,1)
(1.71784,0.869028,1)
(1.76383,0.859928,1)
(1.81022,0.852517,1)
(1.85696,0.846879,1)
(1.90395,0.843087,1)
(1.9511,0.841194,1)
(1.9983,0.840971,1)
(2.0455,0.840971,1)
(2.0927,0.840971,1)
(2.1399,0.840971,1)
(2.1871,0.840971,1)
(2.23431,0.840971,1)
(2.28151,0.840971,1)
(2.32871,0.840971,1)
(2.37591,0.840971,1)
(2.42311,0.840971,1)
(2.47032,0.840971,1)
(2.51752,0.840971,1)
(2.56472,0.840971,1)
(2.61192,0.840971,1)
(2.65912,0.840971,1)
(2.70633,0.840971,1)
(2.75353,0.840971,1)
(2.80073,0.840971,1)
(2.84793,0.840971,1)
(2.89513,0.840971,1)
(2.94234,0.840971,1)
(2.98954,0.840971,1)
(3.03674,0.840971,1)
(3.08394,0.840971,1)
(3.13114,0.840971,1)
(3.17834,0.840971,1)
(3.22555,0.840971,1)
(3.27275,0.840971,1)
(3.31995,0.840971,1)
(1.08826,1.17907,1)
(1.12835,1.15836,1)
(1.1685,1.13772,1)
(1.20876,1.11722,1)
(1.24918,1.09695,1)
(1.28984,1.07698,1)
(1.33077,1.05741,1)
(1.37206,1.03835,1)
(1.41376,1.01991,1)
(1.45595,1.00224,1)
(1.49868,0.9855,1)
(1.54199,0.969826,1)
(1.58587,0.955313,1)
(1.63032,0.942058,1)
(1.67532,0.93016,1)
(1.72082,0.919719,1)
(1.76678,0.910832,1)
(1.81314,0.903594,1)
(1.85984,0.898089,1)
(1.90678,0.894385,1)
(1.95388,0.892537,1)
(2.00103,0.892319,1)
(2.04818,0.892319,1)
(2.09533,0.892319,1)
(2.14248,0.892319,1)
(2.18963,0.892319,1)
(2.23678,0.892319,1)
(2.28393,0.892319,1)
(2.33108,0.892319,1)
(2.37823,0.892319,1)
(2.42538,0.892319,1)
(2.47253,0.892319,1)
(2.51968,0.892319,1)
(2.56683,0.892319,1)
(2.61398,0.892319,1)
(2.66113,0.892319,1)
(2.70828,0.892319,1)
(2.75543,0.892319,1)
(2.80258,0.892319,1)
(2.84974,0.892319,1)
(2.89688,0.892319,1)
(2.94404,0.892319,1)
(2.99119,0.892319,1)
(3.03834,0.892319,1)
(3.08549,0.892319,1)
(3.13264,0.892319,1)
(3.17979,0.892319,1)
(3.22694,0.892319,1)
(3.27409,0.892319,1)
(3.32124,0.892319,1)
(1.17082,1.18592,1)
(1.2112,1.16594,1)
(1.25174,1.14618,1)
(1.29251,1.12672,1)
(1.33355,1.10765,1)
(1.37493,1.08907,1)
(1.41672,1.0711,1)
(1.45897,1.05388,1)
(1.50176,1.03756,1)
(1.54511,1.02229,1)
(1.58903,1.00814,1)
(1.63349,0.995225,1)
(1.67848,0.983629,1)
(1.72397,0.973453,1)
(1.76991,0.964792,1)
(1.81624,0.957738,1)
(1.86289,0.952372,1)
(1.90979,0.948763,1)
(1.95683,0.946961,1)
(2.00392,0.946749,1)
(2.05102,0.946749,1)
(2.09811,0.946749,1)
(2.14521,0.946749,1)
(2.1923,0.946749,1)
(2.2394,0.946749,1)
(2.2865,0.946749,1)
(2.33359,0.946749,1)
(2.38069,0.946749,1)
(2.42778,0.946749,1)
(2.47488,0.946749,1)
(2.52198,0.946749,1)
(2.56907,0.946749,1)
(2.61617,0.946749,1)
(2.66326,0.946749,1)
(2.71036,0.946749,1)
(2.75745,0.946749,1)
(2.80455,0.946749,1)
(2.85165,0.946749,1)
(2.89874,0.946749,1)
(2.94584,0.946749,1)
(2.99293,0.946749,1)
(3.04003,0.946749,1)
(3.08713,0.946749,1)
(3.13422,0.946749,1)
(3.18132,0.946749,1)
(3.22841,0.946749,1)
(1.25446,1.19837,1)
(1.29534,1.17945,1)
(1.33649,1.1609,1)
(1.37797,1.14284,1)
(1.41984,1.12537,1)
(1.46217,1.10862,1)
(1.50502,1.09275,1)
(1.54842,1.0779,1)
(1.59237,1.06414,1)
(1.63684,1.05158,1)
(1.68184,1.04031,1)
(1.72731,1.03041,1)
(1.77322,1.02199,1)
(1.81952,1.01513,1)
(1.86612,1.00991,1)
(1.91297,1.0064,1)
(1.95995,1.00465,1)
(2.00699,1.00445,1)
(2.05403,1.00445,1)
(2.10106,1.00445,1)
(2.1481,1.00445,1)
(2.19514,1.00445,1)
(2.24218,1.00445,1)
(2.28922,1.00445,1)
(2.33626,1.00445,1)
(2.38329,1.00445,1)
(2.43033,1.00445,1)
(2.47737,1.00445,1)
(2.52441,1.00445,1)
(2.57144,1.00445,1)
(2.61848,1.00445,1)
(2.66552,1.00445,1)
(2.71256,1.00445,1)
(2.7596,1.00445,1)
(2.80663,1.00445,1)
(2.85367,1.00445,1)
(2.90071,1.00445,1)
(2.94775,1.00445,1)
(2.99479,1.00445,1)
(3.04182,1.00445,1)
(3.08886,1.00445,1)
(1.38119,1.19983,1)
(1.42316,1.18289,1)
(1.46557,1.16664,1)
(1.50848,1.15125,1)
(1.55193,1.13685,1)
(1.59591,1.12351,1)
(1.6404,1.11132,1)
(1.6854,1.10039,1)
(1.73086,1.09079,1)
(1.77674,1.08262,1)
(1.82299,1.07597,1)
(1.86955,1.07091,1)
(1.91634,1.06751,1)
(1.96327,1.06581,1)
(2.01024,1.06561,1)
(2.05722,1.06561,1)
(2.10419,1.06561,1)
(2.15117,1.06561,1)
(2.19815,1.06561,1)
(2.24512,1.06561,1)
(2.2921,1.06561,1)
(2.33908,1.06561,1)
(2.38605,1.06561,1)
(2.43303,1.06561,1)
(2.48001,1.06561,1)
(2.52698,1.06561,1)
(1.51215,1.21327,1)
(1.55565,1.19933,1)
(1.59966,1.18643,1)
(1.64417,1.17465,1)
(1.68917,1.16408,1)
(1.73461,1.15479,1)
(1.78047,1.1469,1)
(1.82668,1.14046,1)
(1.87319,1.13557,1)
(1.91992,1.13227,1)
(1.96678,1.13063,1)
(2.01369,1.13044,1)
(2.0606,1.13044,1)
(2.10751,1.13044,1)
(2.15442,1.13044,1)
(2.20133,1.13044,1)
(2.24825,1.13044,1)
(2.29516,1.13044,1)
(1.78442,1.21502,1)
(1.83059,1.20882,1)
(1.87704,1.20411,1)
(1.92371,1.20093,1)
(1.9705,1.19935,1)
(2.01734,1.19916,1)
(2.06418,1.19916,1)
(2.11103,1.19916,1)
(2.15787,1.19916,1)
(2.20471,1.19916,1)
(2.25156,1.19916,1)
(2.2984,1.19916,1)
