(X,Y,Label)
(7.46496,0.10343,2)
(7.59281,0.169572,2)
(7.63384,0.194479,2)
(7.67419,0.22047,2)
(7.71395,0.247339,2)
(7.75323,0.274921,2)
(7.7921,0.303068,2)
(7.83065,0.331644,2)
(7.86896,0.360534,2)
(7.90712,0.389626,2)
(7.94521,0.418819,2)
(7.98325,0.448069,2)
(8.02123,0.477398,2)
(8.05911,0.506861,2)
(8.09686,0.536479,2)
(8.13447,0.566278,2)
(8.17191,0.596287,2)
(8.20916,0.626533,2)
(8.24619,0.657039,2)
(8.28299,0.687829,2)
(8.31956,0.718892,2)
(8.35604,0.750058,2)
(8.39261,0.781113,2)
(8.42947,0.811834,2)
(8.4668,0.841981,2)
(8.50481,0.871265,2)
(8.54373,0.899336,2)
(8.58384,0.925683,2)
(8.62544,0.949633,2)
(0.607402,0.782416,2)
(0.643982,0.75138,2)
(0.680468,0.720232,2)
(0.717041,0.689187,2)
(0.753844,0.658415,2)
(0.790882,0.627927,2)
(0.828135,0.5977,2)
(0.865581,0.567709,2)
(0.903196,0.537928,2)
(0.940954,0.508328,2)
(0.978834,0.478883,2)
(1.01681,0.449558,2)
(1.05485,0.420323,2)
(1.09294,0.391148,2)
(1.13111,0.362074,2)
(1.16943,0.333202,2)
(1.20798,0.304644,2)
(1.24686,0.276515,2)
(1.28614,0.24895,2)
(1.3259,0.222099,2)
(1.36626,0.196124,2)
(1.40729,0.171234,2)
(1.44909,0.147648,2)
(1.49171,0.125568,2)
(1.53515,0.105125,2)
(1.57937,0.0864525,2)
(1.62436,0.0696923,2)
(1.67007,0.054984,2)
(1.71642,0.0424659,2)
(1.76335,0.03227,2)
(1.81073,0.0245143,2)
(1.85847,0.0192973,2)
(1.90642,0.0166936,2)
(1.95445,0.0163867,2)
(6.85344,0.0163867,2)
(6.90146,0.0163867,2)
(6.94949,0.0163867,2)
(6.99752,0.0163867,2)
(7.04555,0.0163867,2)
(7.09358,0.0166933,2)
(7.14153,0.0192972,2)
(7.18927,0.0245155,2)
(7.23666,0.032268,2)
(7.28358,0.0424658,2)
(7.32993,0.0549866,2)
(7.6741,0.222097,2)
(7.71386,0.248951,2)
(7.75314,0.276517,2)
(7.79202,0.304648,2)
(7.83057,0.333207,2)
(7.86889,0.362081,2)
(7.90705,0.391156,2)
(7.94515,0.420332,2)
(7.98319,0.449565,2)
(8.02117,0.478877,2)
(8.05905,0.508323,2)
(8.09681,0.537924,2)
(8.13442,0.567706,2)
(8.17187,0.597697,2)
(8.20912,0.627926,2)
(8.24616,0.658414,2)
(8.28296,0.689186,2)
(8.31953,0.720231,2)
(8.35602,0.751379,2)
(8.3926,0.782416,2)
(8.42946,0.81312,2)
(8.46679,0.843249,2)
(8.54374,0.900571,2)
(8.62545,0.950839,2)
(0.644001,0.75278,2)
(0.680492,0.721651,2)
(0.717071,0.690626,2)
(0.753878,0.659873,2)
(0.790922,0.629404,2)
(0.828179,0.599195,2)
(0.865629,0.569222,2)
(0.903249,0.539459,2)
(0.941012,0.509878,2)
(0.978896,0.480451,2)
(1.01687,0.451144,2)
(1.05492,0.421927,2)
(1.09301,0.39277,2)
(1.13119,0.363713,2)
(1.16951,0.334859,2)
(1.20807,0.306318,2)
(1.24695,0.278207,2)
(1.28623,0.250659,2)
(1.326,0.223824,2)
(1.36636,0.197865,2)
(1.4074,0.17299,2)
(1.4492,0.149419,2)
(1.49182,0.127352,2)
(1.53525,0.106922,2)
(1.57948,0.0882609,2)
(1.62447,0.0715109,2)
(1.67017,0.0568117,2)
(1.71653,0.0443012,2)
(1.76345,0.0341116,2)
(1.81084,0.0263607,2)
(1.85857,0.0211468,2)
(1.90652,0.0185447,2)
(7.04545,0.0182381,2)
(7.09348,0.0185444,2)
(7.14143,0.0211468,2)
(7.79193,0.306322,2)
(7.83048,0.334864,2)
(7.86881,0.36372,2)
(7.90698,0.392778,2)
(7.94507,0.421936,2)
(7.98312,0.45115,2)
(8.02111,0.480445,2)
(8.05899,0.509873,2)
(8.09676,0.539455,2)
(8.13437,0.569219,2)
(8.17182,0.599192,2)
(8.20908,0.629402,2)
(8.24612,0.659872,2)
(8.28293,0.690625,2)
(8.31951,0.721651,2)
(8.356,0.75278,2)
(8.39258,0.783798,2)
(8.54374,0.90188,2)
(0.644021,0.754265,2)
(0.680518,0.723156,2)
(0.717102,0.692151,2)
(0.753914,0.661418,2)
(0.790963,0.630969,2)
(0.828226,0.600779,2)
(0.865681,0.570826,2)
(0.903305,0.541083,2)
(0.941073,0.511521,2)
(0.978962,0.482113,2)
(1.01694,0.452825,2)
(1.05499,0.423627,2)
(1.09309,0.394489,2)
(1.13127,0.365451,2)
(1.1696,0.336616,2)
(1.20816,0.308093,2)
(1.24705,0.28,2)
(1.28633,0.25247,2)
(1.32611,0.225653,2)
(1.36647,0.199711,2)
(1.4075,0.174852,2)
(1.44931,0.151296,2)
(1.49193,0.129244,2)
(1.53537,0.108826,2)
(1.57959,0.0901778,2)
(1.62458,0.0734388,2)
(1.67029,0.058749,2)
(1.71664,0.0462467,2)
(1.76356,0.0360637,2)
(1.81095,0.0283179,2)
(1.85868,0.0231074,2)
(7.04535,0.0202005,2)
(7.09337,0.0205067,2)
(8.05893,0.511516,2)
(8.0967,0.541079,2)
(8.13432,0.570823,2)
(8.17178,0.600776,2)
(8.20904,0.630967,2)
(8.24609,0.661417,2)
(8.2829,0.69215,2)
(8.31948,0.723156,2)
(8.35598,0.754265,2)
(0.680545,0.724752,2)
(0.717135,0.693768,2)
(0.753953,0.663056,2)
(0.791008,0.632628,2)
(0.828276,0.602459,2)
(0.865736,0.572527,2)
(0.903365,0.542804,2)
(0.941138,0.513262,2)
(0.979031,0.483874,2)
(1.01702,0.454607,2)
(1.05507,0.425429,2)
(1.09318,0.396311,2)
(1.13136,0.367293,2)
(1.16969,0.338477,2)
(1.20826,0.309975,2)
(1.24715,0.281901,2)
(1.28644,0.254391,2)
(1.32622,0.227591,2)
(1.36658,0.201667,2)
(1.40762,0.176826,2)
(1.44943,0.153286,2)
(1.49205,0.131249,2)
(1.53549,0.110845,2)
(1.57971,0.0922098,2)
(1.6247,0.0754823,2)
(1.67041,0.0608027,2)
(1.71676,0.048309,2)
(1.76368,0.038133,2)
(7.04524,0.0222808,2)
(0.71717,0.695482,2)
(0.753994,0.664792,2)
(0.791054,0.634386,2)
(0.828328,0.60424,2)
(0.865794,0.574329,2)
(0.903428,0.544628,2)
(0.941207,0.515108,2)
(0.979105,0.485742,2)
(1.0171,0.456496,2)
(1.05516,0.427339,2)
(1.09327,0.398242,2)
(1.13145,0.369246,2)
(1.16979,0.340451,2)
(1.20836,0.31197,2)
(1.24726,0.283916,2)
(1.28655,0.256426,2)
(1.32633,0.229646,2)
(1.3667,0.203741,2)
(1.40774,0.178918,2)
(1.44955,0.155395,2)
(1.49218,0.133374,2)
(1.53561,0.112986,2)
(1.57984,0.0943637,2)
(1.62483,0.0776485,2)
(1.67053,0.0629796,2)
(1.71689,0.0504951,2)
(1.76381,0.0403266,2)
(0.754038,0.666633,2)
(0.791104,0.63625,2)
(0.828384,0.606127,2)
(0.865855,0.57624,2)
(0.903496,0.546561,2)
(0.941279,0.517065,2)
(0.979183,0.487721,2)
(1.01718,0.458498,2)
(1.05525,0.429364,2)
(1.09336,0.40029,2)
(1.13155,0.371316,2)
(1.1699,0.342544,2)
(1.20847,0.314084,2)
(1.24737,0.286052,2)
(1.28667,0.258583,2)
(1.32645,0.231824,2)
(1.36683,0.20594,2)
(1.57998,0.096647,2)
(1.62497,0.0799447,2)
(1.67067,0.0652872,2)
(1.71702,0.0528124,2)
(1.76394,0.0426518,2)
(0.791157,0.638226,2)
(0.828443,0.608128,2)
(0.86592,0.578265,2)
(0.903567,0.548611,2)
(0.941357,0.519139,2)
(0.979266,0.489819,2)
(1.01727,0.46062,2)
(1.05534,0.43151,2)
(1.09346,0.40246,2)
(1.13166,0.37351,2)
(1.17001,0.344761,2)
(1.20859,0.316325,2)
(1.24749,0.288317,2)
(1.2868,0.26087,2)
(1.32659,0.234133,2)
(1.36696,0.20827,2)
(1.58012,0.0990673,2)
(1.62511,0.0823787,2)
(8.76164,1.1479,2)
(8.76171,1.15808,2)
(8.76179,1.16888,2)
(8.76187,1.18032,2)
(5.50257,0.303088,2)
(5.55032,0.303088,2)
(8.71549,1.18211,2)
(8.76195,1.19245,2)
(8.8092,1.19893,2)
(8.8568,1.20231,2)
(8.90452,1.20349,2)
(8.95226,1.20347,2)
(9.0,1.20325,2)
(0.0,1.21603,2)
(0.0477218,1.21626,2)
(5.31128,0.322149,2)
(5.359,0.322149,2)
(5.40673,0.322149,2)
(5.45445,0.322149,2)
(5.50217,0.322149,2)
(5.5499,0.322149,2)
(5.59762,0.322149,2)
(5.64534,0.322149,2)
(8.71559,1.19503,2)
(8.76204,1.20531,2)
(8.80927,1.21174,2)
(8.85685,1.2151,2)
(8.90456,1.21627,2)
(8.95228,1.21626,2)
(9.0,1.21603,2)
(0.0,1.22958,2)
(0.0477015,1.2298,2)
(0.0954032,1.22982,2)
(5.07242,0.342354,2)
(5.12013,0.342354,2)
(5.16783,0.342354,2)
(5.21553,0.342354,2)
(5.26324,0.342354,2)
(5.31094,0.342354,2)
(5.35864,0.342354,2)
(5.40634,0.342354,2)
(5.45404,0.342354,2)
(5.50175,0.342354,2)
(5.54945,0.342354,2)
(5.59715,0.342354,2)
(5.64485,0.342354,2)
(8.7157,1.20874,2)
(8.76214,1.21894,2)
(8.80935,1.22532,2)
(8.85691,1.22865,2)
(8.9046,1.22982,2)
(8.9523,1.2298,2)
(9.0,1.22958,2)
(0.0,1.24394,2)
(0.0476801,1.24416,2)
(0.0953602,1.24418,2)
(0.143023,1.24302,2)
(5.07217,0.363771,2)
(5.11985,0.363771,2)
(5.16753,0.363771,2)
(5.21521,0.363771,2)
(5.26289,0.363771,2)
(5.31057,0.363771,2)
(5.35825,0.363771,2)
(5.40594,0.363771,2)
(5.45362,0.363771,2)
(5.50129,0.363771,2)
(5.54898,0.363771,2)
(5.59666,0.363771,2)
(5.64434,0.363771,2)
(5.69202,0.363771,2)
(8.71581,1.22327,2)
(8.76224,1.23338,2)
(8.80943,1.23972,2)
(8.85698,1.24302,2)
(8.90464,1.24418,2)
(8.95232,1.24416,2)
(9.0,1.24394,2)
(0.0,1.25917,2)
(0.0476573,1.25939,2)
(0.0953147,1.25941,2)
(0.142954,1.25825,2)
(0.190476,1.25498,2)
(5.11955,0.386475,2)
(5.16721,0.386475,2)
(5.21487,0.386475,2)
(5.26253,0.386475,2)
(5.31018,0.386475,2)
(5.35784,0.386475,2)
(5.4055,0.386475,2)
(5.45316,0.386475,2)
(5.50081,0.386475,2)
(5.54848,0.386475,2)
(5.59613,0.386475,2)
(5.64379,0.386475,2)
(5.69145,0.386475,2)
(5.73911,0.386475,2)
(8.71593,1.23867,2)
(8.76235,1.2487,2)
(8.80952,1.25498,2)
(8.85705,1.25825,2)
(8.90468,1.25941,2)
(8.95234,1.25939,2)
(9.0,1.25917,2)
(0.0,1.2753,2)
(0.0476331,1.27552,2)
(0.0952664,1.27554,2)
(0.142882,1.2744,2)
(0.190381,1.27116,2)
(0.237532,1.26493,2)
(5.11924,0.410541,2)
(5.16687,0.410541,2)
(5.21451,0.410541,2)
(5.26214,0.410541,2)
(5.30977,0.410541,2)
(5.35741,0.410541,2)
(5.40504,0.410541,2)
(5.45268,0.410541,2)
(5.50031,0.410541,2)
(5.54795,0.410541,2)
(5.59558,0.410541,2)
(5.64321,0.410541,2)
(5.69085,0.410541,2)
(7.44203,0.487695,2)
(7.48566,0.505473,2)
(7.52859,0.52467,2)
(8.71606,1.25499,2)
(8.76246,1.26493,2)
(8.80962,1.27115,2)
(8.85712,1.2744,2)
(8.90473,1.27554,2)
(8.95237,1.27552,2)
(9.0,1.2753,2)
(0.0,1.29241,2)
(0.0476075,1.29263,2)
(0.0952153,1.29265,2)
(0.142805,1.29152,2)
(0.19028,1.2883,2)
(0.237411,1.28214,2)
(0.283807,1.2723,2)
(5.11891,0.436052,2)
(5.16651,0.436052,2)
(5.21412,0.436052,2)
(5.26173,0.436052,2)
(5.30934,0.436052,2)
(5.35695,0.436052,2)
(5.40456,0.436052,2)
(5.45217,0.436052,2)
(5.49977,0.436052,2)
(5.54738,0.436052,2)
(5.59499,0.436052,2)
(5.6426,0.436052,2)
(5.69021,0.436052,2)
(7.44055,0.512456,2)
(7.4842,0.530061,2)
(7.52715,0.549072,2)
(7.5694,0.569372,2)
(7.61098,0.590804,2)
(7.65198,0.61317,2)
(7.69248,0.636291,2)
(7.73255,0.660026,2)
(7.77228,0.684246,2)
(8.67104,1.25837,2)
(8.71619,1.2723,2)
(8.76259,1.28214,2)
(8.80972,1.2883,2)
(8.85719,1.29152,2)
(8.90478,1.29265,2)
(8.95239,1.29263,2)
(9.0,1.29241,2)
(0.0,1.31054,2)
(0.0475804,1.31076,2)
(0.095161,1.31078,2)
(0.142724,1.30966,2)
(0.190173,1.30648,2)
(0.237281,1.30038,2)
(0.283664,1.29064,2)
(0.32882,1.27686,2)
(5.11856,0.463094,2)
(5.16613,0.463094,2)
(5.21372,0.463094,2)
(5.2613,0.463094,2)
(5.30888,0.463094,2)
(5.35646,0.463094,2)
(5.40404,0.463094,2)
(5.45162,0.463094,2)
(5.4992,0.463094,2)
(5.54678,0.463094,2)
(5.59437,0.463094,2)
(5.64194,0.463094,2)
(5.68953,0.463094,2)
(7.52562,0.574938,2)
(7.5679,0.595028,2)
(7.60952,0.616237,2)
(7.65056,0.63837,2)
(7.6911,0.66125,2)
(7.73122,0.684738,2)
(7.771,0.708707,2)
(7.81051,0.733041,2)
(7.84982,0.757643,2)
(7.889,0.782417,2)
(8.54466,1.21646,2)
(8.5855,1.2389,2)
(8.67118,1.27686,2)
(8.71634,1.29064,2)
(8.76272,1.30038,2)
(8.80983,1.30648,2)
(8.85728,1.30966,2)
(8.90484,1.31078,2)
(8.95242,1.31076,2)
(9.0,1.31054,2)
(0.0,1.32977,2)
(0.0475517,1.32998,2)
(0.0951035,1.33,2)
(0.142638,1.32889,2)
(0.19006,1.32575,2)
(0.237145,1.31971,2)
(0.283511,1.31009,2)
(0.328666,1.29646,2)
(0.37226,1.27909,2)
(0.41439,1.25892,2)
(5.07063,0.491759,2)
(5.11818,0.491759,2)
(5.16573,0.491759,2)
(5.21328,0.491759,2)
(5.26084,0.491759,2)
(5.30839,0.491759,2)
(5.35594,0.491759,2)
(5.4035,0.491759,2)
(5.45105,0.491759,2)
(5.4986,0.491759,2)
(5.54615,0.491759,2)
(5.5937,0.491759,2)
(5.64125,0.491759,2)
(5.68881,0.491759,2)
(6.68741,0.491759,2)
(6.73496,0.491759,2)
(6.78251,0.491759,2)
(6.83006,0.491759,2)
(7.64905,0.665082,2)
(7.68964,0.687708,2)
(7.72982,0.710934,2)
(7.76966,0.734635,2)
(7.80922,0.758698,2)
(7.84859,0.783026,2)
(7.88784,0.807524,2)
(7.92702,0.832106,2)
(7.96615,0.856736,2)
(8.00525,0.881433,2)
(8.04424,0.906244,2)
(8.08314,0.931184,2)
(8.12192,0.956276,2)
(8.16055,0.981546,2)
(8.19902,1.00701,2)
(8.23732,1.0327,2)
(8.27541,1.05863,2)
(8.31331,1.08479,2)
(8.35114,1.11103,2)
(8.50484,1.2131,2)
(8.54472,1.23673,2)
(8.5856,1.25892,2)
(8.62774,1.27909,2)
(8.67134,1.29646,2)
(8.71649,1.31009,2)
(8.76285,1.31972,2)
(8.80994,1.32575,2)
(8.85736,1.32889,2)
(8.9049,1.33,2)
(8.95245,1.32998,2)
(9.0,1.32977,2)
(0.0,1.35014,2)
(0.0475212,1.35035,2)
(0.0950425,1.35037,2)
(0.142547,1.34928,2)
(0.18994,1.34617,2)
(0.236999,1.34021,2)
(0.28335,1.3307,2)
(0.328503,1.31723,2)
(0.372113,1.30007,2)
(0.414278,1.28014,2)
(0.45521,1.25822,2)
(5.30787,0.522145,2)
(5.35539,0.522145,2)
(5.40292,0.522145,2)
(5.45044,0.522145,2)
(5.49796,0.522145,2)
(5.54548,0.522145,2)
(5.593,0.522145,2)
(5.64052,0.522145,2)
(5.68805,0.522145,2)
(5.73557,0.522145,2)
(5.78309,0.522145,2)
(5.83061,0.522145,2)
(5.87813,0.522145,2)
(5.92565,0.522145,2)
(5.97318,0.522145,2)
(6.0207,0.522145,2)
(6.06822,0.522145,2)
(6.11574,0.522145,2)
(6.16326,0.522145,2)
(6.68601,0.522145,2)
(6.73353,0.522145,2)
(6.78105,0.522145,2)
(6.82857,0.522145,2)
(6.87609,0.522145,2)
(6.92361,0.522145,2)
(7.64745,0.693398,2)
(7.68809,0.715753,2)
(7.72833,0.738702,2)
(7.76823,0.76212,2)
(7.80786,0.785896,2)
(7.8473,0.809933,2)
(7.88661,0.834138,2)
(7.92586,0.858427,2)
(7.96507,0.882763,2)
(8.00423,0.907165,2)
(8.0433,0.931679,2)
(8.08227,0.956321,2)
(8.12112,0.981114,2)
(8.15983,1.00608,2)
(8.19838,1.03125,2)
(8.23675,1.05663,2)
(8.27493,1.08225,2)
(8.31291,1.10809,2)
(8.35082,1.13402,2)
(8.38881,1.15986,2)
(8.42704,1.18542,2)
(8.46566,1.2105,2)
(8.50484,1.23487,2)
(8.54479,1.25822,2)
(8.58572,1.28014,2)
(8.62789,1.30007,2)
(8.6715,1.31723,2)
(8.71665,1.3307,2)
(8.763,1.34021,2)
(8.81006,1.34617,2)
(8.85745,1.34928,2)
(8.90496,1.35037,2)
(8.95248,1.35035,2)
(9.0,1.35014,2)
(0.0,1.37174,2)
(0.0474889,1.37195,2)
(0.0949779,1.37197,2)
(0.14245,1.37089,2)
(0.189812,1.36782,2)
(0.236846,1.36194,2)
(0.283179,1.35255,2)
(0.32833,1.33925,2)
(0.371958,1.32231,2)
(0.414159,1.30263,2)
(0.455143,1.281,2)
(0.495158,1.25794,2)
(5.30732,0.554355,2)
(5.35481,0.554355,2)
(5.4023,0.554355,2)
(5.44979,0.554355,2)
(5.49728,0.554355,2)
(5.54477,0.554355,2)
(5.59226,0.554355,2)
(5.63975,0.554355,2)
(5.68724,0.554355,2)
(5.73473,0.554355,2)
(5.78222,0.554355,2)
(5.82971,0.554355,2)
(5.8772,0.554355,2)
(5.92468,0.554355,2)
(5.97218,0.554355,2)
(6.01966,0.554355,2)
(6.06715,0.554355,2)
(6.11465,0.554355,2)
(6.16213,0.554355,2)
(6.20962,0.554355,2)
(6.25711,0.554355,2)
(6.3046,0.554355,2)
(6.35209,0.554355,2)
(6.39958,0.554355,2)
(6.44707,0.554355,2)
(6.49456,0.554355,2)
(6.54205,0.554355,2)
(6.68452,0.554355,2)
(6.73201,0.554355,2)
(6.7795,0.554355,2)
(6.82699,0.554355,2)
(6.87448,0.554355,2)
(6.92197,0.554355,2)
(6.96946,0.554355,2)
(7.01694,0.554355,2)
(7.06443,0.554607,2)
(7.11186,0.556747,2)
(7.15911,0.561036,2)
(7.56283,0.681609,2)
(7.60457,0.702065,2)
(7.64575,0.723413,2)
(7.68645,0.745482,2)
(7.72675,0.768137,2)
(7.76671,0.791255,2)
(7.80641,0.814726,2)
(7.84592,0.838455,2)
(7.88531,0.86235,2)
(7.92463,0.886328,2)
(7.96391,0.910352,2)
(8.00315,0.934441,2)
(8.0423,0.958641,2)
(8.08134,0.982967,2)
(8.12027,1.00744,2)
(8.15906,1.03209,2)
(8.19769,1.05693,2)
(8.23615,1.08199,2)
(8.27442,1.10728,2)
(8.31249,1.13279,2)
(8.35049,1.15839,2)
(8.38857,1.1839,2)
(8.42688,1.20913,2)
(8.46558,1.23389,2)
(8.50484,1.25794,2)
(8.54485,1.281,2)
(8.58584,1.30264,2)
(8.62804,1.32231,2)
(8.67167,1.33925,2)
(8.71682,1.35255,2)
(8.76315,1.36194,2)
(8.81019,1.36782,2)
(8.85755,1.37089,2)
(8.90502,1.37197,2)
(8.95251,1.37195,2)
(9.0,1.37174,2)
(0.0,1.39464,2)
(0.0474546,1.39484,2)
(0.0949094,1.39486,2)
(0.142348,1.3938,2)
(0.189678,1.39077,2)
(0.236683,1.38497,2)
(0.282998,1.37571,2)
(0.328146,1.3626,2)
(0.371794,1.34589,2)
(0.414033,1.32648,2)
(0.455073,1.30514,2)
(0.495156,1.2824,2)
(0.534494,1.25868,2)
(5.30674,0.588498,2)
(5.35419,0.588498,2)
(5.40165,0.588498,2)
(5.44911,0.588498,2)
(5.49656,0.588498,2)
(5.54402,0.588498,2)
(5.59147,0.588498,2)
(5.63893,0.588498,2)
(5.68638,0.588498,2)
(5.73384,0.588498,2)
(5.78129,0.588498,2)
(5.82875,0.588498,2)
(5.8762,0.588498,2)
(5.92366,0.588498,2)
(5.97112,0.588498,2)
(6.01857,0.588498,2)
(6.06602,0.588498,2)
(6.11348,0.588498,2)
(6.16093,0.588498,2)
(6.20839,0.588498,2)
(6.25585,0.588498,2)
(6.3033,0.588498,2)
(6.35076,0.588498,2)
(6.39821,0.588498,2)
(6.44567,0.588498,2)
(6.49312,0.588498,2)
(6.54058,0.588498,2)
(6.58803,0.588498,2)
(6.63549,0.588498,2)
(6.68294,0.588498,2)
(6.7304,0.588498,2)
(6.77785,0.588498,2)
(6.82531,0.588498,2)
(6.87276,0.588498,2)
(6.92022,0.588498,2)
(6.96767,0.588498,2)
(7.01513,0.588498,2)
(7.06258,0.588747,2)
(7.10997,0.590857,2)
(7.15719,0.595087,2)
(7.20413,0.601371,2)
(7.25069,0.609636,2)
(7.29678,0.619784,2)
(7.34236,0.631701,2)
(7.38735,0.645287,2)
(7.43172,0.660423,2)
(7.47545,0.676995,2)
(7.51852,0.694891,2)
(7.56093,0.714001,2)
(7.60272,0.734176,2)
(7.64395,0.75523,2)
(7.68471,0.776995,2)
(7.72507,0.799338,2)
(7.76511,0.822139,2)
(7.80488,0.845287,2)
(7.84446,0.868689,2)
(7.88393,0.892255,2)
(7.92333,0.915903,2)
(7.96269,0.939596,2)
(8.002,0.963355,2)
(8.04123,0.987221,2)
(8.08036,1.01121,2)
(8.11937,1.03535,2)
(8.15825,1.05966,2)
(8.19697,1.08416,2)
(8.23552,1.10887,2)
(8.27387,1.13381,2)
(8.31204,1.15898,2)
(8.35014,1.18422,2)
(8.38832,1.20938,2)
(8.42672,1.23426,2)
(8.46551,1.25868,2)
(8.50484,1.28241,2)
(8.54492,1.30515,2)
(8.58596,1.32649,2)
(8.62821,1.34589,2)
(8.67186,1.3626,2)
(8.717,1.37571,2)
(8.76332,1.38497,2)
(8.81032,1.39077,2)
(8.85765,1.3938,2)
(8.90509,1.39486,2)
(8.95255,1.39484,2)
(9.0,1.39464,2)
(0.0,1.41891,2)
(0.0474183,1.41911,2)
(0.0948368,1.41913,2)
(0.142239,1.41808,2)
(0.189534,1.4151,2)
(0.23651,1.40938,2)
(0.282806,1.40026,2)
(0.327952,1.38734,2)
(0.371619,1.37088,2)
(0.4139,1.35176,2)
(0.454998,1.33074,2)
(0.495154,1.30833,2)
(0.534575,1.28496,2)
(0.573453,1.26091,2)
(5.40096,0.624691,2)
(5.44838,0.624691,2)
(5.4958,0.624691,2)
(5.54322,0.624691,2)
(5.59064,0.624691,2)
(5.63805,0.624691,2)
(5.68547,0.624691,2)
(5.73289,0.624691,2)
(5.78031,0.624691,2)
(5.82773,0.624691,2)
(5.87515,0.624691,2)
(5.92257,0.624691,2)
(5.96999,0.624691,2)
(6.01741,0.624691,2)
(6.06483,0.624691,2)
(6.11225,0.624691,2)
(6.15966,0.624691,2)
(6.20708,0.624691,2)
(6.2545,0.624691,2)
(6.30192,0.624691,2)
(6.34934,0.624691,2)
(6.39676,0.624691,2)
(6.44418,0.624691,2)
(6.4916,0.624691,2)
(6.53902,0.624691,2)
(6.58643,0.624691,2)
(6.63385,0.624691,2)
(6.68127,0.624691,2)
(6.72869,0.624691,2)
(6.77611,0.624691,2)
(6.82353,0.624691,2)
(6.87095,0.624691,2)
(6.91837,0.624691,2)
(6.96579,0.624691,2)
(7.0132,0.624691,2)
(7.06062,0.624936,2)
(7.10798,0.627015,2)
(7.15516,0.631182,2)
(7.20208,0.637373,2)
(7.24861,0.645516,2)
(7.29469,0.655514,2)
(7.34026,0.667255,2)
(7.38525,0.68064,2)
(7.42963,0.695552,2)
(7.47337,0.711879,2)
(7.51647,0.72951,2)
(7.55892,0.748338,2)
(7.60075,0.768215,2)
(7.64204,0.788957,2)
(7.68286,0.8104,2)
(7.72329,0.832413,2)
(7.7634,0.854876,2)
(7.80326,0.877682,2)
(7.84292,0.900738,2)
(7.88246,0.923956,2)
(7.92195,0.947254,2)
(7.96139,0.970597,2)
(8.00079,0.994003,2)
(8.0401,1.01752,2)
(8.07932,1.04115,2)
(8.11842,1.06494,2)
(8.15739,1.08888,2)
(8.1962,1.11302,2)
(8.23484,1.13737,2)
(8.2733,1.16194,2)
(8.31157,1.18673,2)
(8.34977,1.2116,2)
(8.38805,1.23639,2)
(8.42655,1.26091,2)
(8.46542,1.28497,2)
(8.50484,1.30834,2)
(8.545,1.33074,2)
(8.5861,1.35177,2)
(8.62838,1.37088,2)
(8.67205,1.38734,2)
(8.71719,1.40026,2)
(8.76349,1.40938,2)
(8.81047,1.4151,2)
(8.85776,1.41808,2)
(8.90516,1.41913,2)
(8.95258,1.41911,2)
(9.0,1.41891,2)
(0.0,1.44464,2)
(0.0473799,1.44484,2)
(0.0947599,1.44485,2)
(0.142124,1.44382,2)
(0.189383,1.44089,2)
(0.236327,1.43526,2)
(0.282602,1.42628,2)
(0.327746,1.41357,2)
(0.371434,1.39737,2)
(0.413758,1.37856,2)
(0.454918,1.35787,2)
(0.495151,1.33582,2)
(0.534661,1.31282,2)
(0.573637,1.28915,2)
(0.612242,1.26502,2)
(5.40023,0.663057,2)
(5.44761,0.663057,2)
(5.49499,0.663057,2)
(5.54237,0.663057,2)
(5.58975,0.663057,2)
(5.63713,0.663057,2)
(5.68451,0.663057,2)
(5.73189,0.663057,2)
(5.77927,0.663057,2)
(5.82665,0.663057,2)
(5.87403,0.663057,2)
(5.92141,0.663057,2)
(5.9688,0.663057,2)
(6.01617,0.663057,2)
(6.06355,0.663057,2)
(6.11094,0.663057,2)
(6.15832,0.663057,2)
(6.2057,0.663057,2)
(6.25308,0.663057,2)
(6.30046,0.663057,2)
(6.34784,0.663057,2)
(6.39522,0.663057,2)
(6.4426,0.663057,2)
(6.48998,0.663057,2)
(6.53736,0.663057,2)
(6.58474,0.663057,2)
(6.63212,0.663057,2)
(6.6795,0.663057,2)
(6.72688,0.663057,2)
(6.77426,0.663057,2)
(6.82164,0.663057,2)
(6.86902,0.663057,2)
(6.9164,0.663057,2)
(6.96379,0.663057,2)
(7.01116,0.663057,2)
(7.05855,0.663297,2)
(7.10586,0.665344,2)
(7.15301,0.669444,2)
(7.19989,0.675537,2)
(7.2464,0.68355,2)
(7.29247,0.693389,2)
(7.33802,0.704943,2)
(7.38302,0.718115,2)
(7.4274,0.73279,2)
(7.47117,0.748857,2)
(7.5143,0.766208,2)
(7.55679,0.784735,2)
(7.59867,0.804296,2)
(7.64002,0.824709,2)
(7.68091,0.845811,2)
(7.72141,0.867473,2)
(7.7616,0.889579,2)
(7.80153,0.912021,2)
(7.84128,0.934711,2)
(7.88091,0.957559,2)
(7.92048,0.980486,2)
(7.96002,1.00346,2)
(7.99951,1.02649,2)
(8.03891,1.04963,2)
(8.07822,1.07289,2)
(8.11741,1.0963,2)
(8.15648,1.11986,2)
(8.19539,1.14362,2)
(8.23413,1.16758,2)
(8.27269,1.19176,2)
(8.31107,1.21615,2)
(8.34937,1.24063,2)
(8.38776,1.26502,2)
(8.42636,1.28915,2)
(8.46534,1.31282,2)
(8.50485,1.33582,2)
(8.54508,1.35787,2)
(8.58624,1.37856,2)
